id,isResult,h,a,goals,xG,datetime,forecast
476,True,90,80,"{'h': '1', 'a': '2'}","{'h': '0.804549', 'a': '1.75595'}",2016-08-20 18:00:00,"{'w': '0.1078', 'd': '0.2467', 'l': '0.6455'}"
477,True,76,72,"{'h': '1', 'a': '2'}","{'h': '2.01885', 'a': '1.83897'}",2016-08-20 18:00:00,"{'w': '0.3984', 'd': '0.2562', 'l': '0.3454'}"
478,True,75,83,"{'h': '0', 'a': '0'}","{'h': '0.553693', 'a': '0.521509'}",2016-08-20 20:30:00,"{'w': '0.2918', 'd': '0.4486', 'l': '0.2596'}"
479,True,77,93,"{'h': '1', 'a': '2'}","{'h': '1.4645', 'a': '0.854908'}",2016-08-21 16:30:00,"{'w': '0.5193', 'd': '0.2957', 'l': '0.185'}"
480,True,81,73,"{'h': '1', 'a': '0'}","{'h': '1.69288', 'a': '0.39341'}",2016-08-21 19:00:00,"{'w': '0.7472', 'd': '0.1962', 'l': '0.0566'}"
481,True,82,87,"{'h': '1', 'a': '1'}","{'h': '0.590511', 'a': '1.92569'}",2016-08-27 15:30:00,"{'w': '0.0672', 'd': '0.1704', 'l': '0.7624'}"
482,True,90,83,"{'h': '1', 'a': '3'}","{'h': '1.07775', 'a': '2.03271'}",2016-08-27 18:00:00,"{'w': '0.1375', 'd': '0.2184', 'l': '0.6441'}"
483,True,75,84,"{'h': '2', 'a': '1'}","{'h': '2.47977', 'a': '0.32818'}",2016-08-27 18:00:00,"{'w': '0.9129', 'd': '0.0717', 'l': '0.0154'}"
484,True,74,77,"{'h': '1', 'a': '1'}","{'h': '0.613743', 'a': '1.39142'}",2016-08-27 18:00:00,"{'w': '0.1211', 'd': '0.2572', 'l': '0.6217'}"
485,True,80,92,"{'h': '3', 'a': '0'}","{'h': '2.65838', 'a': '0.18449'}",2016-08-27 18:00:00,"{'w': '0.9265', 'd': '0.0623', 'l': '0.0112'}"
486,True,78,73,"{'h': '1', 'a': '1'}","{'h': '2.659', 'a': '0.974014'}",2016-08-27 18:00:00,"{'w': '0.7804', 'd': '0.1446', 'l': '0.075'}"
487,True,72,85,"{'h': '1', 'a': '0'}","{'h': '2.31835', 'a': '0.187415'}",2016-08-27 18:00:00,"{'w': '0.9114', 'd': '0.0778', 'l': '0.0108'}"
488,True,91,89,"{'h': '0', 'a': '1'}","{'h': '0.268815', 'a': '2.47208'}",2016-08-27 20:30:00,"{'w': '0.0115', 'd': '0.0622', 'l': '0.9263'}"
489,True,76,93,"{'h': '0', 'a': '0'}","{'h': '0.696845', 'a': '0.396816'}",2016-08-28 16:30:00,"{'w': '0.383', 'd': '0.4435', 'l': '0.1735'}"
490,True,88,81,"{'h': '3', 'a': '1'}","{'h': '3.21624', 'a': '1.08385'}",2016-08-28 19:00:00,"{'w': '0.8305', 'd': '0.1137', 'l': '0.0558'}"
491,True,89,88,"{'h': '1', 'a': '2'}","{'h': '1.01013', 'a': '1.88688'}",2016-09-10 15:30:00,"{'w': '0.1589', 'd': '0.2351', 'l': '0.606'}"
492,True,93,78,"{'h': '1', 'a': '2'}","{'h': '0.611959', 'a': '1.12437'}",2016-09-10 18:00:00,"{'w': '0.1752', 'd': '0.317', 'l': '0.5078'}"
493,True,85,82,"{'h': '0', 'a': '4'}","{'h': '1.01771', 'a': '2.77025'}",2016-09-10 18:00:00,"{'w': '0.0711', 'd': '0.1311', 'l': '0.7978'}"
494,True,83,74,"{'h': '2', 'a': '1'}","{'h': '1.89219', 'a': '1.17522'}",2016-09-10 18:00:00,"{'w': '0.5518', 'd': '0.2623', 'l': '0.1859'}"
495,True,73,76,"{'h': '1', 'a': '0'}","{'h': '0.986511', 'a': '1.48347'}",2016-09-10 18:00:00,"{'w': '0.2038', 'd': '0.287', 'l': '0.5092'}"
496,True,92,91,"{'h': '1', 'a': '1'}","{'h': '0.453149', 'a': '0.907116'}",2016-09-10 18:00:00,"{'w': '0.1647', 'd': '0.3618', 'l': '0.4735'}"
497,True,81,90,"{'h': '2', 'a': '4'}","{'h': '1.32216', 'a': '1.85479'}",2016-09-10 18:00:00,"{'w': '0.2437', 'd': '0.2487', 'l': '0.5076'}"
498,True,87,75,"{'h': '4', 'a': '1'}","{'h': '2.76916', 'a': '1.22508'}",2016-09-10 20:30:00,"{'w': '0.7347', 'd': '0.1643', 'l': '0.101'}"
499,True,84,80,"{'h': '2', 'a': '2'}","{'h': '1.2304', 'a': '2.19035'}",2016-09-11 19:00:00,"{'w': '0.1643', 'd': '0.2464', 'l': '0.5893'}"
500,True,77,72,"{'h': '0', 'a': '3'}","{'h': '1.0404', 'a': '2.84526'}",2016-09-12 23:00:00,"{'w': '0.0753', 'd': '0.141', 'l': '0.7837'}"
501,True,80,87,"{'h': '1', 'a': '2'}","{'h': '1.16415', 'a': '1.41642'}",2016-09-16 23:00:00,"{'w': '0.272', 'd': '0.3052', 'l': '0.4228'}"
502,True,91,83,"{'h': '1', 'a': '4'}","{'h': '0.969693', 'a': '3.63453'}",2016-09-17 18:00:00,"{'w': '0.0142', 'd': '0.0649', 'l': '0.9209'}"
503,True,75,92,"{'h': '3', 'a': '0'}","{'h': '1.98503', 'a': '0.464523'}",2016-09-17 18:00:00,"{'w': '0.8043', 'd': '0.155', 'l': '0.0407'}"
504,True,88,73,"{'h': '4', 'a': '0'}","{'h': '3.38733', 'a': '0.389672'}",2016-09-17 18:00:00,"{'w': '0.971', 'd': '0.0252', 'l': '0.0038'}"
505,True,76,81,"{'h': '4', 'a': '2'}","{'h': '1.94229', 'a': '2.37422'}",2016-09-17 18:00:00,"{'w': '0.2819', 'd': '0.2606', 'l': '0.4575'}"
506,True,72,93,"{'h': '3', 'a': '1'}","{'h': '1.17467', 'a': '0.178081'}",2016-09-17 20:30:00,"{'w': '0.6985', 'd': '0.2628', 'l': '0.0387'}"
507,True,90,89,"{'h': '3', 'a': '1'}","{'h': '1.74506', 'a': '1.41359'}",2016-09-18 15:00:00,"{'w': '0.4477', 'd': '0.2906', 'l': '0.2617'}"
508,True,78,85,"{'h': '4', 'a': '1'}","{'h': '1.31366', 'a': '1.20308'}",2016-09-18 17:15:00,"{'w': '0.3724', 'd': '0.3114', 'l': '0.3162'}"
509,True,74,84,"{'h': '1', 'a': '0'}","{'h': '2.15218', 'a': '0.490661'}",2016-09-18 17:15:00,"{'w': '0.7973', 'd': '0.1491', 'l': '0.0536'}"
510,True,82,77,"{'h': '1', 'a': '0'}","{'h': '2.52591', 'a': '0.960821'}",2016-09-18 19:30:00,"{'w': '0.7549', 'd': '0.1649', 'l': '0.0802'}"
515,True,84,88,"{'h': '1', 'a': '3'}","{'h': '1.11096', 'a': '2.57704'}",2016-09-24 15:00:00,"{'w': '0.0867', 'd': '0.1701', 'l': '0.7432'}"
511,True,89,75,"{'h': '4', 'a': '1'}","{'h': '2.45604', 'a': '0.286966'}",2016-09-24 15:30:00,"{'w': '0.9268', 'd': '0.0632', 'l': '0.01'}"
512,True,93,82,"{'h': '1', 'a': '2'}","{'h': '0.361508', 'a': '1.4158'}",2016-09-24 18:00:00,"{'w': '0.0804', 'd': '0.2526', 'l': '0.667'}"
513,True,85,76,"{'h': '1', 'a': '1'}","{'h': '0.979673', 'a': '0.270862'}",2016-09-24 18:00:00,"{'w': '0.548', 'd': '0.3567', 'l': '0.0953'}"
514,True,77,78,"{'h': '2', 'a': '3'}","{'h': '1.51457', 'a': '1.7887'}",2016-09-24 18:00:00,"{'w': '0.3215', 'd': '0.2471', 'l': '0.4314'}"
516,True,87,91,"{'h': '5', 'a': '1'}","{'h': '4.64913', 'a': '0.157549'}",2016-09-24 18:00:00,"{'w': '0.9966', 'd': '0.0031', 'l': '0.0003'}"
517,True,73,72,"{'h': '1', 'a': '0'}","{'h': '0.693594', 'a': '1.15724'}",2016-09-24 18:00:00,"{'w': '0.1971', 'd': '0.3117', 'l': '0.4912'}"
518,True,83,80,"{'h': '3', 'a': '0'}","{'h': '1.66224', 'a': '0.613553'}",2016-09-24 20:30:00,"{'w': '0.6565', 'd': '0.2356', 'l': '0.1079'}"
519,True,81,74,"{'h': '0', 'a': '3'}","{'h': '0.693818', 'a': '2.97877'}",2016-09-25 19:00:00,"{'w': '0.0297', 'd': '0.0847', 'l': '0.8856'}"
520,True,92,90,"{'h': '2', 'a': '0'}","{'h': '0.569734', 'a': '0.776105'}",2016-09-26 23:00:00,"{'w': '0.2333', 'd': '0.3913', 'l': '0.3754'}"
521,True,72,78,"{'h': '1', 'a': '1'}","{'h': '1.1542', 'a': '0.47692'}",2016-09-30 23:00:00,"{'w': '0.5569', 'd': '0.307', 'l': '0.1361'}"
522,True,84,87,"{'h': '1', 'a': '2'}","{'h': '2.65842', 'a': '2.02239'}",2016-10-01 15:30:00,"{'w': '0.5431', 'd': '0.2294', 'l': '0.2275'}"
523,True,77,76,"{'h': '1', 'a': '1'}","{'h': '1.19268', 'a': '0.88211'}",2016-10-01 18:00:00,"{'w': '0.4588', 'd': '0.3018', 'l': '0.2394'}"
524,True,91,80,"{'h': '0', 'a': '2'}","{'h': '0.27266', 'a': '1.99155'}",2016-10-01 18:00:00,"{'w': '0.0297', 'd': '0.1375', 'l': '0.8328'}"
525,True,90,73,"{'h': '2', 'a': '2'}","{'h': '1.23419', 'a': '1.35487'}",2016-10-01 18:00:00,"{'w': '0.326', 'd': '0.2881', 'l': '0.3859'}"
526,True,81,93,"{'h': '1', 'a': '1'}","{'h': '0.883385', 'a': '0.852603'}",2016-10-01 18:00:00,"{'w': '0.3342', 'd': '0.3449', 'l': '0.3209'}"
527,True,89,85,"{'h': '1', 'a': '1'}","{'h': '2.80988', 'a': '1.20043'}",2016-10-02 15:00:00,"{'w': '0.7652', 'd': '0.1639', 'l': '0.0709'}"
528,True,75,74,"{'h': '0', 'a': '0'}","{'h': '0.446309', 'a': '0.920963'}",2016-10-02 17:15:00,"{'w': '0.1629', 'd': '0.363', 'l': '0.4741'}"
529,True,82,88,"{'h': '2', 'a': '0'}","{'h': '1.69975', 'a': '0.909513'}",2016-10-02 17:15:00,"{'w': '0.5923', 'd': '0.2545', 'l': '0.1532'}"
530,True,92,83,"{'h': '0', 'a': '1'}","{'h': '0.608783', 'a': '1.85433'}",2016-10-02 19:30:00,"{'w': '0.0608', 'd': '0.2093', 'l': '0.7299'}"
531,True,80,75,"{'h': '3', 'a': '0'}","{'h': '3.11573', 'a': '0.182549'}",2016-10-15 15:30:00,"{'w': '0.9675', 'd': '0.0292', 'l': '0.0033'}"
532,True,83,84,"{'h': '3', 'a': '2'}","{'h': '3.50519', 'a': '1.74979'}",2016-10-15 18:00:00,"{'w': '0.7551', 'd': '0.1347', 'l': '0.1102'}"
533,True,73,91,"{'h': '6', 'a': '1'}","{'h': '2.92532', 'a': '0.388589'}",2016-10-15 18:00:00,"{'w': '0.924', 'd': '0.0631', 'l': '0.0129'}"
534,True,88,72,"{'h': '1', 'a': '1'}","{'h': '2.69208', 'a': '0.144498'}",2016-10-15 18:00:00,"{'w': '0.9671', 'd': '0.0307', 'l': '0.0022'}"
535,True,85,77,"{'h': '2', 'a': '0'}","{'h': '2.29543', 'a': '0.587572'}",2016-10-15 18:00:00,"{'w': '0.814', 'd': '0.1357', 'l': '0.0503'}"
536,True,76,82,"{'h': '1', 'a': '1'}","{'h': '1.30365', 'a': '1.32318'}",2016-10-15 18:00:00,"{'w': '0.3671', 'd': '0.296', 'l': '0.3369'}"
537,True,78,81,"{'h': '0', 'a': '1'}","{'h': '1.94599', 'a': '0.874219'}",2016-10-15 20:30:00,"{'w': '0.6821', 'd': '0.2098', 'l': '0.1081'}"
538,True,93,90,"{'h': '0', 'a': '1'}","{'h': '0.528576', 'a': '0.0893749'}",2016-10-16 16:30:00,"{'w': '0.3998', 'd': '0.5508', 'l': '0.0494'}"
539,True,74,92,"{'h': '3', 'a': '1'}","{'h': '4.21181', 'a': '1.03126'}",2016-10-16 19:00:00,"{'w': '0.9503', 'd': '0.0391', 'l': '0.0106'}"
540,True,87,89,"{'h': '0', 'a': '0'}","{'h': '0.270441', 'a': '0.537762'}",2016-10-17 23:00:00,"{'w': '0.1417', 'd': '0.494', 'l': '0.3643'}"
541,True,73,82,"{'h': '0', 'a': '0'}","{'h': '0.523371', 'a': '0.74529'}",2016-10-22 15:30:00,"{'w': '0.2292', 'd': '0.4073', 'l': '0.3635'}"
542,True,81,77,"{'h': '1', 'a': '0'}","{'h': '1.19585', 'a': '0.808339'}",2016-10-22 18:00:00,"{'w': '0.4506', 'd': '0.3098', 'l': '0.2396'}"
543,True,84,90,"{'h': '0', 'a': '0'}","{'h': '1.33215', 'a': '0.478578'}",2016-10-22 18:00:00,"{'w': '0.6242', 'd': '0.2687', 'l': '0.1071'}"
544,True,75,78,"{'h': '3', 'a': '1'}","{'h': '1.7041', 'a': '1.656'}",2016-10-22 18:00:00,"{'w': '0.3854', 'd': '0.2495', 'l': '0.3651'}"
545,True,91,85,"{'h': '0', 'a': '2'}","{'h': '0.701606', 'a': '1.04273'}",2016-10-22 18:00:00,"{'w': '0.2395', 'd': '0.3282', 'l': '0.4323'}"
546,True,92,72,"{'h': '2', 'a': '1'}","{'h': '0.905579', 'a': '0.752795'}",2016-10-22 18:00:00,"{'w': '0.3938', 'd': '0.3559', 'l': '0.2503'}"
547,True,83,93,"{'h': '0', 'a': '0'}","{'h': '0.711811', 'a': '1.55581'}",2016-10-22 18:00:00,"{'w': '0.1319', 'd': '0.248', 'l': '0.6201'}"
548,True,87,76,"{'h': '2', 'a': '1'}","{'h': '2.2952', 'a': '0.685982'}",2016-10-22 20:30:00,"{'w': '0.7593', 'd': '0.1722', 'l': '0.0685'}"
549,True,88,74,"{'h': '1', 'a': '1'}","{'h': '1.15321', 'a': '0.563752'}",2016-10-23 16:30:00,"{'w': '0.5138', 'd': '0.3215', 'l': '0.1647'}"
550,True,80,89,"{'h': '4', 'a': '0'}","{'h': '2.25192', 'a': '0.742805'}",2016-10-23 19:00:00,"{'w': '0.7619', 'd': '0.1587', 'l': '0.0794'}"
2677,True,77,83,"{'h': '1', 'a': '4'}","{'h': '0.853434', 'a': '2.48348'}",2016-10-29 15:30:00,"{'w': '0.0371', 'd': '0.1622', 'l': '0.8007'}"
2678,True,82,75,"{'h': '1', 'a': '1'}","{'h': '1.69833', 'a': '0.740987'}",2016-10-29 18:00:00,"{'w': '0.6328', 'd': '0.2694', 'l': '0.0978'}"
2679,True,90,91,"{'h': '1', 'a': '0'}","{'h': '1.14991', 'a': '0.251367'}",2016-10-29 18:00:00,"{'w': '0.6205', 'd': '0.3095', 'l': '0.07'}"
2680,True,76,88,"{'h': '0', 'a': '4'}","{'h': '0.596605', 'a': '2.48018'}",2016-10-29 18:00:00,"{'w': '0.0479', 'd': '0.1296', 'l': '0.8225'}"
2681,True,93,73,"{'h': '2', 'a': '0'}","{'h': '1.44317', 'a': '1.54599'}",2016-10-29 18:00:00,"{'w': '0.3335', 'd': '0.2886', 'l': '0.3779'}"
2682,True,89,92,"{'h': '0', 'a': '0'}","{'h': '2.72391', 'a': '0.327957'}",2016-10-29 18:00:00,"{'w': '0.8869', 'd': '0.0891', 'l': '0.024'}"
2683,True,78,87,"{'h': '2', 'a': '4'}","{'h': '0.496044', 'a': '2.26056'}",2016-10-29 20:30:00,"{'w': '0.0523', 'd': '0.1432', 'l': '0.8045'}"
2684,True,72,81,"{'h': '2', 'a': '0'}","{'h': '2.0087', 'a': '0.944816'}",2016-10-30 17:30:00,"{'w': '0.6555', 'd': '0.2113', 'l': '0.1332'}"
2685,True,74,80,"{'h': '0', 'a': '2'}","{'h': '0.422364', 'a': '1.14759'}",2016-10-30 20:00:00,"{'w': '0.1242', 'd': '0.3163', 'l': '0.5595'}"
2686,True,85,84,"{'h': '3', 'a': '1'}","{'h': '2.16407', 'a': '1.10058'}",2016-11-01 00:00:00,"{'w': '0.6496', 'd': '0.2187', 'l': '0.1317'}"
2687,True,73,77,"{'h': '1', 'a': '2'}","{'h': '2.6457', 'a': '1.13672'}",2016-11-05 19:00:00,"{'w': '0.7337', 'd': '0.1809', 'l': '0.0854'}"
2688,True,92,78,"{'h': '3', 'a': '2'}","{'h': '2.25738', 'a': '2.05902'}",2016-11-05 19:00:00,"{'w': '0.4303', 'd': '0.2666', 'l': '0.3031'}"
2689,True,88,93,"{'h': '1', 'a': '1'}","{'h': '2.49606', 'a': '0.208762'}",2016-11-05 19:00:00,"{'w': '0.9142', 'd': '0.0744', 'l': '0.0114'}"
2690,True,81,85,"{'h': '1', 'a': '1'}","{'h': '0.404528', 'a': '0.81046'}",2016-11-05 19:00:00,"{'w': '0.1702', 'd': '0.3995', 'l': '0.4303'}"
2691,True,80,72,"{'h': '5', 'a': '0'}","{'h': '1.94078', 'a': '0.0131321'}",2016-11-05 21:30:00,"{'w': '0.9017', 'd': '0.0972', 'l': '0.0011'}"
2692,True,83,82,"{'h': '1', 'a': '1'}","{'h': '0.675745', 'a': '1.19585'}",2016-11-06 16:00:00,"{'w': '0.1684', 'd': '0.3029', 'l': '0.5287'}"
2693,True,87,90,"{'h': '6', 'a': '1'}","{'h': '4.18366', 'a': '0.771133'}",2016-11-06 18:15:00,"{'w': '0.9542', 'd': '0.0356', 'l': '0.0102'}"
2694,True,91,74,"{'h': '2', 'a': '1'}","{'h': '0.561215', 'a': '2.03046'}",2016-11-06 18:15:00,"{'w': '0.0634', 'd': '0.1676', 'l': '0.769'}"
2695,True,84,89,"{'h': '1', 'a': '3'}","{'h': '0.51266', 'a': '1.00006'}",2016-11-06 19:00:00,"{'w': '0.1546', 'd': '0.3476', 'l': '0.4978'}"
2696,True,75,76,"{'h': '1', 'a': '2'}","{'h': '0.629678', 'a': '0.78196'}",2016-11-06 20:30:00,"{'w': '0.2576', 'd': '0.404', 'l': '0.3384'}"
2697,True,89,83,"{'h': '1', 'a': '1'}","{'h': '0.511462', 'a': '0.575813'}",2016-11-19 16:30:00,"{'w': '0.2442', 'd': '0.4354', 'l': '0.3204'}"
2698,True,74,87,"{'h': '0', 'a': '0'}","{'h': '0.0942055', 'a': '1.68802'}",2016-11-19 19:00:00,"{'w': '0.0121', 'd': '0.1558', 'l': '0.8321'}"
2699,True,85,73,"{'h': '0', 'a': '1'}","{'h': '1.60429', 'a': '1.24012'}",2016-11-19 19:00:00,"{'w': '0.4562', 'd': '0.2919', 'l': '0.2519'}"
2700,True,77,91,"{'h': '3', 'a': '0'}","{'h': '0.951511', 'a': '1.25065'}",2016-11-19 19:00:00,"{'w': '0.2677', 'd': '0.2928', 'l': '0.4395'}"
2701,True,90,75,"{'h': '2', 'a': '1'}","{'h': '0.7197', 'a': '1.19686'}",2016-11-19 19:00:00,"{'w': '0.17', 'd': '0.3263', 'l': '0.5037'}"
2702,True,72,84,"{'h': '1', 'a': '1'}","{'h': '1.54877', 'a': '1.07471'}",2016-11-19 19:00:00,"{'w': '0.4804', 'd': '0.3179', 'l': '0.2017'}"
2703,True,78,88,"{'h': '1', 'a': '2'}","{'h': '0.431559', 'a': '1.39421'}",2016-11-19 19:00:00,"{'w': '0.0938', 'd': '0.2497', 'l': '0.6565'}"
2704,True,82,81,"{'h': '3', 'a': '2'}","{'h': '2.53396', 'a': '1.76706'}",2016-11-19 21:30:00,"{'w': '0.5794', 'd': '0.2518', 'l': '0.1688'}"
2705,True,93,80,"{'h': '0', 'a': '1'}","{'h': '0.55976', 'a': '1.68738'}",2016-11-20 20:00:00,"{'w': '0.0944', 'd': '0.2191', 'l': '0.6865'}"
2706,True,76,92,"{'h': '4', 'a': '0'}","{'h': '1.40512', 'a': '0.571005'}",2016-11-22 00:00:00,"{'w': '0.5949', 'd': '0.2855', 'l': '0.1196'}"
2707,True,92,88,"{'h': '1', 'a': '2'}","{'h': '0.475642', 'a': '2.25698'}",2016-11-26 16:30:00,"{'w': '0.0391', 'd': '0.1232', 'l': '0.8377'}"
2708,True,91,76,"{'h': '1', 'a': '1'}","{'h': '0.424457', 'a': '1.40213'}",2016-11-26 19:00:00,"{'w': '0.0977', 'd': '0.2533', 'l': '0.649'}"
2709,True,84,78,"{'h': '5', 'a': '4'}","{'h': '3.3955', 'a': '2.28156'}",2016-11-26 19:00:00,"{'w': '0.6583', 'd': '0.1977', 'l': '0.144'}"
2710,True,87,77,"{'h': '2', 'a': '0'}","{'h': '2.02461', 'a': '0.291073'}",2016-11-26 19:00:00,"{'w': '0.8512', 'd': '0.1263', 'l': '0.0225'}"
2711,True,75,93,"{'h': '2', 'a': '2'}","{'h': '2.0478', 'a': '0.425252'}",2016-11-26 19:00:00,"{'w': '0.8516', 'd': '0.1205', 'l': '0.0279'}"
2712,True,80,82,"{'h': '2', 'a': '1'}","{'h': '1.24948', 'a': '0.422568'}",2016-11-26 21:30:00,"{'w': '0.6125', 'd': '0.2805', 'l': '0.107'}"
2713,True,90,85,"{'h': '0', 'a': '1'}","{'h': '0.541915', 'a': '0.704736'}",2016-11-27 16:00:00,"{'w': '0.2489', 'd': '0.3946', 'l': '0.3565'}"
2714,True,83,73,"{'h': '3', 'a': '1'}","{'h': '2.8697', 'a': '2.0491'}",2016-11-27 18:15:00,"{'w': '0.5677', 'd': '0.2211', 'l': '0.2112'}"
2715,True,74,72,"{'h': '1', 'a': '0'}","{'h': '2.80562', 'a': '0.615174'}",2016-11-27 20:30:00,"{'w': '0.8856', 'd': '0.0855', 'l': '0.0289'}"
2716,True,89,81,"{'h': '1', 'a': '1'}","{'h': '1.44452', 'a': '0.749388'}",2016-11-27 20:30:00,"{'w': '0.5395', 'd': '0.2755', 'l': '0.185'}"
3108,True,77,75,"{'h': '2', 'a': '1'}","{'h': '1.4282', 'a': '1.13791'}",2016-12-03 15:00:00,"{'w': '0.4384', 'd': '0.2667', 'l': '0.2949'}"
3105,True,88,80,"{'h': '1', 'a': '3'}","{'h': '2.24061', 'a': '1.2848'}",2016-12-03 16:30:00,"{'w': '0.6302', 'd': '0.2122', 'l': '0.1576'}"
3106,True,78,74,"{'h': '3', 'a': '0'}","{'h': '2.20073', 'a': '0.764357'}",2016-12-03 19:00:00,"{'w': '0.7856', 'd': '0.1483', 'l': '0.0661'}"
3107,True,85,92,"{'h': '2', 'a': '0'}","{'h': '1.12929', 'a': '0.773995'}",2016-12-03 19:00:00,"{'w': '0.4605', 'd': '0.3143', 'l': '0.2252'}"
3109,True,82,84,"{'h': '5', 'a': '0'}","{'h': '3.9767', 'a': '0.0342109'}",2016-12-03 19:00:00,"{'w': '0.9992', 'd': '0.0008', 'l': '0'}"
3110,True,76,90,"{'h': '3', 'a': '1'}","{'h': '1.17737', 'a': '1.476'}",2016-12-03 19:00:00,"{'w': '0.2484', 'd': '0.313', 'l': '0.4386'}"
3111,True,81,83,"{'h': '1', 'a': '5'}","{'h': '0.882486', 'a': '2.96923'}",2016-12-03 21:30:00,"{'w': '0.0477', 'd': '0.1115', 'l': '0.8408'}"
3112,True,73,87,"{'h': '4', 'a': '3'}","{'h': '2.54396', 'a': '1.26532'}",2016-12-04 17:30:00,"{'w': '0.7478', 'd': '0.1757', 'l': '0.0765'}"
3113,True,72,89,"{'h': '1', 'a': '1'}","{'h': '1.64985', 'a': '0.541299'}",2016-12-04 20:00:00,"{'w': '0.7165', 'd': '0.2068', 'l': '0.0767'}"
3114,True,93,91,"{'h': '1', 'a': '0'}","{'h': '1.94961', 'a': '0.221339'}",2016-12-06 00:00:00,"{'w': '0.8458', 'd': '0.1311', 'l': '0.0231'}"
3115,True,90,72,"{'h': '3', 'a': '2'}","{'h': '1.49271', 'a': '1.09675'}",2016-12-10 16:30:00,"{'w': '0.4719', 'd': '0.2758', 'l': '0.2523'}"
3116,True,91,78,"{'h': '3', 'a': '3'}","{'h': '2.16649', 'a': '1.50059'}",2016-12-10 19:00:00,"{'w': '0.541', 'd': '0.252', 'l': '0.207'}"
3117,True,84,77,"{'h': '3', 'a': '0'}","{'h': '2.18185', 'a': '0.672058'}",2016-12-10 19:00:00,"{'w': '0.7859', 'd': '0.1515', 'l': '0.0626'}"
3118,True,83,85,"{'h': '3', 'a': '1'}","{'h': '1.58027', 'a': '1.29401'}",2016-12-10 19:00:00,"{'w': '0.4175', 'd': '0.2872', 'l': '0.2953'}"
3119,True,92,73,"{'h': '3', 'a': '2'}","{'h': '2.15178', 'a': '1.00194'}",2016-12-10 19:00:00,"{'w': '0.6902', 'd': '0.2061', 'l': '0.1037'}"
3120,True,75,88,"{'h': '4', 'a': '2'}","{'h': '2.60583', 'a': '0.970372'}",2016-12-10 21:30:00,"{'w': '0.7932', 'd': '0.1331', 'l': '0.0737'}"
3121,True,80,76,"{'h': '1', 'a': '0'}","{'h': '0.551109', 'a': '0.212574'}",2016-12-11 16:00:00,"{'w': '0.3746', 'd': '0.5095', 'l': '0.1159'}"
3122,True,89,82,"{'h': '1', 'a': '0'}","{'h': '1.04894', 'a': '0.720341'}",2016-12-11 18:15:00,"{'w': '0.4325', 'd': '0.3292', 'l': '0.2383'}"
