element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
60,6,15,5,False,2023-08-12T16:30:00Z,5,1,1,90,0,1,0,5,0,0,0,0,0,0,0,18,32.2,23.4,29.0,8.5,1,0.23,0.10,0.33,3.44,80,0,2116959,0,0
60,11,9,5,True,2023-08-20T13:00:00Z,4,0,2,73,0,1,1,0,0,0,0,0,0,0,0,11,7.2,32.4,12.0,5.2,1,0.15,0.05,0.20,0.64,80,7626,2282862,147192,139566
60,25,6,5,False,2023-08-27T13:00:00Z,1,3,3,85,0,1,0,1,0,0,0,0,0,0,0,8,20.8,24.8,65.0,11.1,1,0.78,0.01,0.79,0.39,80,-49457,2286440,158524,207981
60,37,11,2,False,2023-09-03T13:00:00Z,3,0,4,72,0,0,0,3,0,0,0,0,0,0,0,2,0.0,11.8,10.0,2.1,1,0.20,0.02,0.22,2.35,80,-127619,2177877,85482,213101
60,41,8,5,True,2023-09-16T14:00:00Z,3,1,5,90,0,1,0,1,0,0,0,0,0,0,0,9,0.8,13.4,46.0,6.0,1,0.61,0.04,0.65,1.17,80,-204656,2009637,72099,276755
60,55,7,9,False,2023-09-24T13:00:00Z,0,1,6,90,1,0,1,0,0,0,0,0,0,0,3,37,34.2,15.1,30.0,7.9,1,0.20,0.14,0.34,1.16,79,-298097,1719580,30794,328891
60,61,5,23,True,2023-09-30T11:30:00Z,6,1,7,90,3,2,0,1,0,0,0,0,0,0,3,102,130.0,53.1,91.0,27.4,1,0.81,0.17,0.98,1.71,79,70975,1810773,165220,94245
60,80,20,5,False,2023-10-08T13:00:00Z,1,1,8,90,0,1,0,1,0,0,0,0,0,0,0,16,16.2,10.6,37.0,6.4,1,0.31,0.22,0.53,1.19,81,1068831,2987250,1120684,51853
60,81,19,11,True,2023-10-22T15:30:00Z,4,1,9,90,1,1,0,1,0,0,0,0,0,0,2,36,58.6,14.7,53.0,12.6,1,0.60,0.04,0.64,1.15,82,405748,3362516,457204,51456
60,92,12,2,True,2023-10-29T14:00:00Z,3,1,10,90,0,0,0,1,0,0,0,0,0,0,0,7,12.2,21.5,56.0,9.0,1,0.79,0.61,1.40,0.48,83,852615,4255692,872806,20191
60,108,16,2,False,2023-11-05T14:00:00Z,2,0,11,90,0,0,0,2,0,0,0,0,0,0,0,0,2.8,6.8,35.0,4.5,1,0.30,0.07,0.37,0.41,84,74295,4316975,196695,122400
60,112,10,6,True,2023-11-12T14:00:00Z,3,1,12,90,1,0,0,1,0,0,0,1,0,0,1,22,33.4,12.7,51.0,9.7,1,1.91,0.08,1.99,0.93,84,127064,4474116,210592,83528
60,130,18,5,False,2023-11-26T14:00:00Z,1,2,13,90,1,0,0,1,0,0,0,1,0,0,0,21,30.4,13.3,35.0,7.9,1,0.67,0.08,0.75,2.29,85,22816,4505665,157943,135127
60,132,3,11,False,2023-12-03T14:00:00Z,2,2,14,90,1,1,0,2,0,0,0,0,0,0,2,38,55.4,26.7,32.0,11.4,1,0.14,0.04,0.18,2.02,85,-535038,3964939,87945,622983
60,141,13,1,True,2023-12-06T20:15:00Z,1,0,15,89,0,0,1,0,0,0,0,1,0,0,0,4,6.8,16.8,36.0,6.0,1,0.25,0.06,0.31,0.83,84,-81963,3897974,84078,166041
60,151,1,2,True,2023-12-09T17:30:00Z,1,0,16,90,0,0,1,0,0,0,0,0,0,0,0,-1,5.2,1.5,25.0,3.2,1,0.17,0.00,0.17,1.36,84,68237,3977574,135035,66798
60,163,4,9,False,2023-12-17T14:00:00Z,1,2,17,90,1,0,0,1,0,0,0,0,0,0,3,40,43.8,23.1,41.0,10.8,1,0.28,0.16,0.44,0.51,85,547148,4580181,597978,50830
60,171,17,2,True,2023-12-22T20:00:00Z,1,1,18,90,0,0,0,1,0,0,0,0,0,0,0,2,2.4,12.8,38.0,5.3,1,0.18,0.10,0.28,0.56,87,826093,5460315,836909,10816
60,188,14,2,False,2023-12-26T20:00:00Z,3,2,19,90,0,0,0,3,0,0,0,0,0,0,0,6,6.2,3.1,4.0,1.3,1,0.00,0.04,0.04,1.04,88,1452,5395906,120719,119267
60,191,6,8,True,2023-12-30T15:00:00Z,3,2,20,90,0,2,0,2,0,0,0,0,0,0,0,28,38.6,34.9,33.0,10.7,1,0.31,0.74,1.05,0.98,88,185242,5606942,267028,81786
