element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
715,50,11,2,True,2023-09-16T11:30:00Z,1,3,5,76,0,0,0,1,0,0,0,0,0,0,0,6,6.0,11.3,9.0,2.6,1,0.04,0.01,0.05,1.85,50,159,290,173,14
715,58,12,-2,False,2023-09-23T14:00:00Z,1,1,6,38,0,0,0,1,0,0,0,0,1,0,0,-6,3.6,2.0,0.0,0.6,1,0.00,0.01,0.01,3.84,50,1474,1996,1666,192
715,70,13,0,True,2023-09-30T14:00:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-905,985,80,985
715,80,2,0,True,2023-10-08T13:00:00Z,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-244,778,38,282
715,82,3,0,False,2023-10-21T14:00:00Z,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,68,974,196,128
715,100,15,0,True,2023-10-28T16:30:00Z,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-185,788,27,212
715,109,17,7,False,2023-11-04T15:00:00Z,2,1,11,29,1,0,0,2,0,0,0,0,0,0,1,21,40.2,14.2,19.0,7.3,0,0.11,0.05,0.16,0.95,49,-44,764,64,108
715,120,18,2,True,2023-11-11T12:30:00Z,2,1,12,72,0,0,0,1,0,0,0,0,0,0,0,10,9.6,14.4,3.0,2.7,1,0.06,0.04,0.10,0.50,49,389,1231,465,76
715,124,10,5,False,2023-11-27T20:00:00Z,3,2,13,61,0,1,0,2,0,0,0,0,0,0,0,22,25.6,28.7,8.0,6.2,1,0.00,0.15,0.15,1.79,49,221,1516,439,218
715,131,1,2,False,2023-12-02T15:00:00Z,2,1,14,62,0,0,0,2,0,0,0,0,0,0,0,6,1.4,1.7,2.0,0.5,1,0.00,0.01,0.01,1.58,49,952,2527,1148,196
715,149,6,1,True,2023-12-05T19:30:00Z,1,0,15,11,0,0,0,0,0,0,0,0,0,0,0,3,1.4,0.8,2.0,0.4,0,0.00,0.01,0.01,0.06,49,934,3506,1311,377
715,160,16,1,True,2023-12-09T15:00:00Z,1,1,16,21,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.8,0.0,0.1,0,0.00,0.00,0.00,0.48,49,-641,2841,128,769
715,170,19,2,False,2023-12-17T14:00:00Z,3,0,17,90,0,0,0,3,0,0,0,0,0,0,0,12,18.8,14.4,12.0,4.5,1,0.11,0.08,0.19,1.14,49,-420,2435,60,480
715,180,7,0,True,2023-12-24T13:00:00Z,2,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-267,2197,69,336
715,183,4,6,False,2023-12-27T19:30:00Z,1,4,19,45,1,0,0,0,0,0,0,0,0,0,0,20,41.6,0.8,34.0,7.6,0,0.24,0.01,0.25,0.84,49,-239,1994,35,274
715,200,9,1,True,2023-12-30T15:00:00Z,3,0,20,10,0,0,0,0,0,0,0,0,0,0,0,5,3.4,0.3,2.0,0.6,0,0.00,0.20,0.20,0.06,49,4,2024,206,202
715,204,5,1,False,2024-01-22T19:45:00Z,0,0,21,20,0,0,0,0,0,0,0,0,0,0,0,2,2.4,0.3,0.0,0.3,0,0.00,0.00,0.00,0.05,49,-176,1864,148,324
715,218,14,2,True,2024-02-01T20:15:00Z,3,4,22,62,0,0,0,2,0,0,0,0,0,0,0,8,5.0,12.8,4.0,2.2,1,0.00,0.06,0.06,1.47,49,-119,1775,56,175
715,226,7,1,False,2024-02-04T14:00:00Z,2,4,23,18,0,0,0,1,0,0,0,0,0,0,0,1,4.4,1.9,19.0,2.5,0,0.22,0.02,0.24,0.25,49,-59,1729,46,105
715,240,4,2,True,2024-02-10T15:00:00Z,0,2,24,70,0,0,0,2,0,0,0,0,0,0,0,4,2.4,4.5,5.0,1.2,0,0.04,0.03,0.07,1.38,49,-95,1646,66,161
715,250,18,1,False,2024-02-17T15:00:00Z,1,2,25,17,0,0,0,0,0,0,0,0,0,0,0,7,8.2,24.0,7.0,3.9,0,0.13,0.03,0.16,0.72,49,-33,1647,75,108
715,260,17,1,True,2024-02-25T13:30:00Z,1,0,26,4,0,0,0,0,0,0,0,0,0,0,0,3,3.0,0.3,2.0,0.5,0,0.00,0.00,0.00,0.10,49,16,1702,114,98
715,267,15,2,False,2024-03-02T15:00:00Z,3,0,27,80,0,0,0,2,0,0,0,0,0,0,0,3,4.4,22.8,27.0,5.4,1,0.20,0.04,0.24,2.00,49,14,1708,115,101
