id,isResult,h,a,goals,xG,datetime,forecast
9304,True,229,82,"{'h': '2', 'a': '3'}","{'h': '2.40643', 'a': '1.63123'}",2018-11-03 19:45:00,"{'w': '0.5801', 'd': '0.2511', 'l': '0.1688'}"
9300,True,88,74,"{'h': '6', 'a': '1'}","{'h': '2.76272', 'a': '1.81466'}",2018-11-04 15:00:00,"{'w': '0.604', 'd': '0.2039', 'l': '0.1921'}"
9305,True,80,78,"{'h': '3', 'a': '1'}","{'h': '1.88741', 'a': '0.454547'}",2018-11-04 16:00:00,"{'w': '0.7673', 'd': '0.1725', 'l': '0.0602'}"
9306,True,219,228,"{'h': '1', 'a': '0'}","{'h': '0.51433', 'a': '0.354166'}",2018-11-05 20:00:00,"{'w': '0.3159', 'd': '0.4903', 'l': '0.1938'}"
9307,True,227,220,"{'h': '2', 'a': '1'}","{'h': '1.94297', 'a': '0.767044'}",2018-11-10 12:30:00,"{'w': '0.7218', 'd': '0.2012', 'l': '0.077'}"
9308,True,74,90,"{'h': '1', 'a': '1'}","{'h': '1.20211', 'a': '1.07573'}",2018-11-10 15:00:00,"{'w': '0.387', 'd': '0.2997', 'l': '0.3133'}"
9309,True,86,73,"{'h': '2', 'a': '1'}","{'h': '2.57545', 'a': '1.91687'}",2018-11-10 15:00:00,"{'w': '0.5428', 'd': '0.2322', 'l': '0.225'}"
9310,True,75,92,"{'h': '0', 'a': '0'}","{'h': '1.5091', 'a': '0.368393'}",2018-11-10 15:00:00,"{'w': '0.691', 'd': '0.2309', 'l': '0.0781'}"
9311,True,219,81,"{'h': '1', 'a': '1'}","{'h': '1.17524', 'a': '1.44113'}",2018-11-10 15:00:00,"{'w': '0.2674', 'd': '0.3001', 'l': '0.4325'}"
9312,True,78,82,"{'h': '0', 'a': '1'}","{'h': '0.688016', 'a': '1.55381'}",2018-11-10 17:30:00,"{'w': '0.1216', 'd': '0.255', 'l': '0.6234'}"
9313,True,87,228,"{'h': '2', 'a': '0'}","{'h': '2.22417', 'a': '0.571301'}",2018-11-11 12:00:00,"{'w': '0.7944', 'd': '0.1514', 'l': '0.0542'}"
9314,True,80,72,"{'h': '0', 'a': '0'}","{'h': '1.16298', 'a': '0.198027'}",2018-11-11 14:15:00,"{'w': '0.6687', 'd': '0.2783', 'l': '0.053'}"
9315,True,88,89,"{'h': '3', 'a': '1'}","{'h': '2.02764', 'a': '0.97089'}",2018-11-11 16:30:00,"{'w': '0.6656', 'd': '0.2351', 'l': '0.0993'}"
9316,True,83,229,"{'h': '1', 'a': '1'}","{'h': '0.965843', 'a': '1.86549'}",2018-11-11 16:30:00,"{'w': '0.1382', 'd': '0.2372', 'l': '0.6246'}"
9317,True,81,88,"{'h': '0', 'a': '4'}","{'h': '0.829504', 'a': '2.95852'}",2018-11-24 15:00:00,"{'w': '0.016', 'd': '0.0745', 'l': '0.9095'}"
9318,True,90,87,"{'h': '0', 'a': '3'}","{'h': '0.673382', 'a': '1.45314'}",2018-11-24 15:00:00,"{'w': '0.116', 'd': '0.2791', 'l': '0.6049'}"
9319,True,89,78,"{'h': '0', 'a': '0'}","{'h': '1.34245', 'a': '1.05292'}",2018-11-24 15:00:00,"{'w': '0.4361', 'd': '0.2893', 'l': '0.2746'}"
9320,True,228,74,"{'h': '3', 'a': '2'}","{'h': '1.3875', 'a': '1.67163'}",2018-11-24 15:00:00,"{'w': '0.2909', 'd': '0.2721', 'l': '0.437'}"
9321,True,72,227,"{'h': '1', 'a': '0'}","{'h': '2.48066', 'a': '0.879108'}",2018-11-24 15:00:00,"{'w': '0.7864', 'd': '0.1558', 'l': '0.0578'}"
9322,True,220,75,"{'h': '1', 'a': '1'}","{'h': '0.862315', 'a': '1.12521'}",2018-11-24 15:00:00,"{'w': '0.2362', 'd': '0.3257', 'l': '0.4381'}"
9323,True,82,80,"{'h': '3', 'a': '1'}","{'h': '3.34649', 'a': '0.962804'}",2018-11-24 17:30:00,"{'w': '0.867', 'd': '0.0913', 'l': '0.0417'}"
9324,True,73,83,"{'h': '1', 'a': '2'}","{'h': '0.650884', 'a': '1.71044'}",2018-11-25 13:30:00,"{'w': '0.1067', 'd': '0.2207', 'l': '0.6726'}"
9325,True,229,219,"{'h': '0', 'a': '2'}","{'h': '0.701036', 'a': '0.627281'}",2018-11-25 16:00:00,"{'w': '0.3227', 'd': '0.3892', 'l': '0.2881'}"
9326,True,92,86,"{'h': '1', 'a': '2'}","{'h': '1.49487', 'a': '1.67701'}",2018-11-26 20:00:00,"{'w': '0.2938', 'd': '0.2962', 'l': '0.41'}"
9335,True,227,229,"{'h': '2', 'a': '1'}","{'h': '1.09264', 'a': '0.987623'}",2018-11-30 20:00:00,"{'w': '0.3693', 'd': '0.3331', 'l': '0.2976'}"
9328,True,86,81,"{'h': '0', 'a': '3'}","{'h': '1.12583', 'a': '2.62697'}",2018-12-01 15:00:00,"{'w': '0.0892', 'd': '0.1511', 'l': '0.7597'}"
9329,True,88,73,"{'h': '3', 'a': '1'}","{'h': '2.83557', 'a': '0.715009'}",2018-12-01 15:00:00,"{'w': '0.8811', 'd': '0.0946', 'l': '0.0243'}"
9331,True,75,90,"{'h': '2', 'a': '0'}","{'h': '1.41758', 'a': '1.19923'}",2018-12-01 15:00:00,"{'w': '0.4217', 'd': '0.3121', 'l': '0.2662'}"
9332,True,219,220,"{'h': '1', 'a': '2'}","{'h': '0.558083', 'a': '1.67998'}",2018-12-01 15:00:00,"{'w': '0.0821', 'd': '0.2179', 'l': '0.7'}"
9333,True,78,92,"{'h': '2', 'a': '0'}","{'h': '2.03785', 'a': '0.302477'}",2018-12-01 15:00:00,"{'w': '0.7991', 'd': '0.1644', 'l': '0.0365'}"
9327,True,74,89,"{'h': '2', 'a': '2'}","{'h': '0.623954', 'a': '0.904803'}",2018-12-01 17:30:00,"{'w': '0.2378', 'd': '0.3472', 'l': '0.415'}"
9334,True,80,228,"{'h': '2', 'a': '0'}","{'h': '2.17105', 'a': '0.285256'}",2018-12-02 12:00:00,"{'w': '0.8578', 'd': '0.1156', 'l': '0.0266'}"
9336,True,83,82,"{'h': '4', 'a': '2'}","{'h': '2.71421', 'a': '1.0926'}",2018-12-02 14:05:00,"{'w': '0.7844', 'd': '0.1577', 'l': '0.0579'}"
9330,True,87,72,"{'h': '1', 'a': '0'}","{'h': '3.07574', 'a': '1.23014'}",2018-12-02 16:15:00,"{'w': '0.8327', 'd': '0.1232', 'l': '0.0441'}"
9337,True,220,78,"{'h': '3', 'a': '1'}","{'h': '1.2521', 'a': '1.5329'}",2018-12-04 19:45:00,"{'w': '0.2553', 'd': '0.3291', 'l': '0.4156'}"
9338,True,73,219,"{'h': '2', 'a': '1'}","{'h': '1.07393', 'a': '1.5631'}",2018-12-04 19:45:00,"{'w': '0.2537', 'd': '0.2673', 'l': '0.479'}"
9340,True,81,227,"{'h': '3', 'a': '1'}","{'h': '1.57488', 'a': '1.93448'}",2018-12-04 19:45:00,"{'w': '0.25', 'd': '0.261', 'l': '0.489'}"
9341,True,90,88,"{'h': '1', 'a': '2'}","{'h': '1.672', 'a': '2.51933'}",2018-12-04 20:00:00,"{'w': '0.1896', 'd': '0.2258', 'l': '0.5846'}"
9339,True,229,80,"{'h': '2', 'a': '1'}","{'h': '0.682893', 'a': '1.10702'}",2018-12-05 19:45:00,"{'w': '0.2113', 'd': '0.3358', 'l': '0.4529'}"
9342,True,228,75,"{'h': '1', 'a': '1'}","{'h': '1.47593', 'a': '1.21575'}",2018-12-05 19:45:00,"{'w': '0.426', 'd': '0.2754', 'l': '0.2986'}"
9343,True,92,87,"{'h': '1', 'a': '3'}","{'h': '1.05809', 'a': '2.73897'}",2018-12-05 19:45:00,"{'w': '0.0244', 'd': '0.1313', 'l': '0.8443'}"
