element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
222,7,15,0,False,2021-08-14T16:30:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,47909,0,0
222,15,5,3,True,2021-08-21T11:30:00Z,2,0,2,90,0,0,1,0,0,0,0,0,0,0,0,13,8.2,15.1,2.0,2.5,50,-8361,46968,4127,12488
222,23,6,2,True,2021-08-28T16:30:00Z,1,1,3,73,0,0,0,1,0,0,0,0,0,0,0,6,2.8,11.1,9.0,2.3,50,-164,50846,6849,7013
222,36,10,1,False,2021-09-12T15:30:00Z,0,3,4,27,0,0,0,0,0,0,0,0,0,0,0,2,5.8,15.5,7.0,2.8,50,7190,65240,19005,11815
222,44,7,2,True,2021-09-18T14:00:00Z,3,0,5,87,0,0,1,0,0,0,0,1,0,0,0,11,18.4,42.7,20.0,8.1,50,3476,71703,13441,9965
222,52,3,7,False,2021-09-25T16:30:00Z,3,3,6,90,0,1,0,3,0,0,0,0,0,0,2,29,31.8,44.0,6.0,8.2,50,3289,77625,12626,9337
222,66,12,2,True,2021-10-03T15:30:00Z,2,2,7,90,0,0,0,2,0,0,0,0,0,0,0,12,12.0,4.3,2.0,1.8,50,3624,83582,10245,6621
222,80,18,3,False,2021-10-16T11:30:00Z,0,5,8,90,0,0,1,0,0,0,0,0,0,0,0,11,12.0,6.3,0.0,1.8,50,7473,94146,15939,8466
222,88,13,6,False,2021-10-24T15:30:00Z,0,5,9,90,0,1,1,0,0,0,0,0,0,0,0,30,40.6,39.3,8.0,8.8,50,1300,96461,12019,10719
222,94,4,10,True,2021-10-30T14:00:00Z,2,2,10,90,1,0,0,2,0,0,0,0,0,0,3,30,45.8,13.6,16.0,7.5,50,13449,113290,24851,11402
222,110,19,2,False,2021-11-07T16:30:00Z,3,2,11,90,0,0,0,3,0,0,0,0,0,0,0,24,21.8,50.3,10.0,8.2,50,40977,160112,48487,7510
222,114,1,1,True,2021-11-20T17:30:00Z,4,0,12,14,0,0,0,0,0,0,0,0,0,0,0,3,1.2,1.5,0.0,0.3,50,-8774,151280,19088,27862
