element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
346,4,8,1,False,2021-08-14T14:00:00Z,3,1,1,10,0,0,0,1,0,0,0,0,0,0,0,2,0.2,0.3,2.0,0.3,50,0,9118,0,0
346,19,13,0,True,2021-08-22T13:00:00Z,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-1044,8610,166,1210
346,25,14,0,False,2021-08-28T14:00:00Z,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-1598,7206,235,1833
346,39,19,0,True,2021-09-11T14:00:00Z,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-1552,5842,405,1957
346,45,12,0,False,2021-09-18T14:00:00Z,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-837,5175,350,1187
346,59,20,0,True,2021-09-26T13:00:00Z,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-76,5261,681,757
346,63,6,2,False,2021-10-02T14:00:00Z,3,1,7,72,0,0,0,1,0,0,0,0,0,0,0,5,3.4,5.2,8.0,1.7,48,-490,4826,151,641
346,79,10,1,True,2021-10-16T14:00:00Z,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,48,-62,4902,450,512
346,89,5,0,True,2021-10-23T14:00:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-240,4697,165,405
346,99,18,0,False,2021-10-30T14:00:00Z,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-182,4619,292,474
346,109,2,0,True,2021-11-05T20:00:00Z,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-34,4658,331,365
346,117,15,0,False,2021-11-20T15:00:00Z,2,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-123,4590,269,392
346,128,11,1,False,2021-11-27T15:00:00Z,4,0,13,45,0,0,0,1,0,0,0,0,0,0,0,8,12.2,24.4,4.0,4.1,47,-87,4516,197,284
346,139,9,2,True,2021-12-01T19:30:00Z,2,2,14,64,0,0,0,2,0,0,0,0,0,0,0,7,7.6,15.5,29.0,5.2,47,44,4596,221,177
346,146,4,2,True,2021-12-04T15:00:00Z,1,1,15,83,0,0,1,0,0,0,0,1,0,0,0,0,0.0,5.6,5.0,0.9,47,144,4784,402,258
346,151,1,2,False,2021-12-11T15:00:00Z,3,0,16,90,0,0,0,3,0,0,0,0,0,0,0,5,11.6,21.5,35.0,6.8,47,149,5036,500,351
346,165,7,2,False,2021-12-15T19:30:00Z,2,2,17,81,0,0,0,2,0,0,0,0,0,0,0,4,0.0,2.1,21.0,2.1,47,36,5072,329,293
346,189,19,0,False,2021-12-26T15:00:00Z,2,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,19,5238,311,292
346,199,17,0,True,2021-12-28T15:00:00Z,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-207,4728,26,233
346,176,3,2,True,2022-01-11T19:45:00Z,4,1,21,69,0,0,0,1,0,0,0,0,0,0,0,10,3.0,2.0,1.0,0.6,47,-187,4631,111,298
346,220,20,2,False,2022-01-15T15:00:00Z,3,1,22,70,0,0,0,2,0,0,0,0,0,0,0,4,4.6,1.9,0.0,0.7,47,-112,4571,153,265
346,229,12,0,True,2022-01-22T17:30:00Z,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-107,4448,53,160
346,240,17,0,False,2022-02-09T19:45:00Z,2,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-148,4322,34,182
346,246,13,0,False,2022-02-12T12:30:00Z,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-153,4171,23,176
346,258,8,0,True,2022-02-19T15:00:00Z,2,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-144,4006,10,154
346,269,15,0,True,2022-02-25T20:00:00Z,2,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-94,3928,16,110
346,271,2,0,False,2022-03-05T15:00:00Z,4,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-60,3883,37,97
346,209,14,0,True,2022-03-10T19:30:00Z,1,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-60,3883,37,97
346,289,18,0,True,2022-03-13T14:00:00Z,1,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-83,3797,8,91
346,305,10,1,False,2022-04-02T14:00:00Z,1,1,31,3,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.3,0.0,0.0,47,-4,3786,24,28
