element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
518,4,8,0,False,2021-08-14T14:00:00Z,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,50205,0,0
518,19,13,0,True,2021-08-22T13:00:00Z,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-4395,52467,6021,10416
518,25,14,1,False,2021-08-28T14:00:00Z,2,2,3,19,0,0,0,1,0,0,0,0,0,0,0,3,0.2,0.6,0.0,0.1,50,-6525,47482,4154,10679
518,39,19,1,True,2021-09-11T14:00:00Z,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,37.0,3.6,50,-4633,45686,8820,13453
518,45,12,1,False,2021-09-18T14:00:00Z,0,0,5,22,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0.0,10.0,1.1,50,3690,51075,12092,8402
518,59,20,1,True,2021-09-26T13:00:00Z,0,1,6,26,0,0,0,0,0,0,0,0,0,0,0,1,1.2,1.8,0.0,0.3,50,-262,51677,6270,6532
518,63,6,0,False,2021-10-02T14:00:00Z,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-7730,43630,1387,9117
518,79,10,8,True,2021-10-16T14:00:00Z,1,0,8,80,1,0,1,0,0,0,0,0,0,0,2,27,35.2,13.4,70.0,11.9,50,-426,44407,3938,4364
518,89,5,8,True,2021-10-23T14:00:00Z,2,2,9,78,1,0,0,2,0,0,0,0,0,0,2,28,33.6,1.2,41.0,7.6,50,50958,101480,57469,6511
518,99,18,0,False,2021-10-30T14:00:00Z,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,5171,103445,30099,24928
518,109,2,1,True,2021-11-05T20:00:00Z,1,0,11,9,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0.1,2.0,0.3,50,11989,117560,25571,13582
518,117,15,1,False,2021-11-20T15:00:00Z,2,1,12,33,0,0,0,1,0,0,0,0,0,0,0,3,2.0,0.0,2.0,0.4,50,21607,142030,35675,14068
518,128,11,2,False,2021-11-27T15:00:00Z,4,0,13,90,0,0,0,4,0,0,0,0,0,0,0,0,7.0,5.0,19.0,3.1,50,-6062,135827,10929,16991
518,139,9,1,True,2021-12-01T19:30:00Z,2,2,14,25,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,2.0,0.3,50,10949,148284,19304,8355
518,146,4,8,True,2021-12-04T15:00:00Z,1,1,15,80,1,0,1,0,0,0,0,0,0,0,2,23,40.8,1.6,67.0,10.9,50,10611,160182,25974,15363
518,151,1,2,False,2021-12-11T15:00:00Z,3,0,16,69,0,0,0,3,0,0,0,0,0,0,0,4,0.2,2.4,4.0,0.7,50,72010,238694,85458,13448
518,165,7,12,False,2021-12-15T19:30:00Z,2,2,17,69,1,1,0,2,0,0,0,0,0,0,3,42,41.4,10.8,30.0,8.2,51,-19073,212004,12975,32048
518,189,19,4,False,2021-12-26T15:00:00Z,2,3,19,80,0,1,0,2,0,0,0,1,0,0,0,10,3.6,1.3,6.0,1.1,52,202428,650009,217754,15326
518,199,17,1,True,2021-12-28T15:00:00Z,1,1,20,19,0,0,0,0,0,0,0,0,0,0,0,2,1.2,0.1,20.0,2.1,52,121644,646480,137973,16329
518,176,3,8,True,2022-01-11T19:45:00Z,4,1,21,77,1,0,0,1,0,0,0,0,0,0,2,29,32.4,0.3,23.0,5.6,53,-2512,583648,91433,93945
518,220,20,2,False,2022-01-15T15:00:00Z,3,1,22,77,0,0,0,2,0,0,0,0,0,0,0,1,1.0,2.6,23.0,2.7,53,-103379,430618,50088,153467
518,229,12,2,True,2022-01-22T17:30:00Z,1,1,23,90,0,0,0,1,0,0,0,0,0,0,0,-6,0.0,0.8,25.0,2.5,52,-26373,480605,41604,67977
518,240,17,6,False,2022-02-09T19:45:00Z,2,3,24,89,1,0,0,2,0,0,0,0,0,0,0,20,34.8,12.9,62.0,11.0,52,34863,518216,97594,62731
518,246,13,2,False,2022-02-12T12:30:00Z,1,1,25,90,0,0,0,1,0,0,0,0,0,0,0,6,5.6,3.6,27.0,3.6,53,223692,752904,245290,21598
518,258,8,2,True,2022-02-19T15:00:00Z,2,0,26,82,0,0,1,0,0,0,0,0,0,0,0,0,7.4,2.3,58.0,6.8,54,233110,974194,269901,36791
518,269,15,2,True,2022-02-25T20:00:00Z,2,0,27,80,0,0,1,0,0,0,0,0,0,0,0,4,2.8,26.3,31.0,6.0,55,212948,1329770,237180,24232
518,271,2,2,False,2022-03-05T15:00:00Z,4,0,28,90,0,0,0,4,0,0,0,0,0,0,0,10,7.4,14.3,10.0,3.2,55,226903,1419407,290878,63975
518,209,14,2,True,2022-03-10T19:30:00Z,1,2,28,72,0,0,0,2,0,0,0,0,0,0,0,1,3.2,1.3,21.0,2.6,55,226903,1419407,290878,63975
518,289,18,1,True,2022-03-13T14:00:00Z,1,2,29,48,0,0,0,0,0,0,0,0,0,0,0,2,0.0,3.2,6.0,0.8,55,-5518,1393303,87517,93035
518,305,10,2,False,2022-04-02T14:00:00Z,1,1,31,89,0,0,0,1,0,0,0,0,0,0,0,3,0.2,22.8,15.0,3.8,55,-5213,1260556,62341,67554
518,319,6,0,True,2022-04-09T14:00:00Z,0,6,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-190728,1066345,4928,195656
518,326,1,1,True,2022-04-16T14:00:00Z,1,0,33,73,0,0,1,0,0,0,0,1,0,0,0,3,3.0,20.3,26.0,4.9,55,16220,1067242,62841,46621
518,292,5,2,False,2022-04-21T18:45:00Z,2,0,33,90,0,0,0,2,0,0,0,0,0,0,0,3,0.6,4.5,26.0,3.1,55,16220,1067242,62841,46621
518,333,4,1,False,2022-04-24T13:00:00Z,2,2,34,11,0,0,0,0,0,0,0,0,0,0,0,2,5.4,0.8,0.0,0.6,55,-55033,1026852,35273,90306
518,346,7,1,True,2022-04-30T14:00:00Z,1,2,35,25,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.6,0.0,0.0,55,-82604,949432,17711,100315
518,352,3,2,False,2022-05-07T14:00:00Z,3,0,36,90,0,0,0,3,0,0,0,0,0,0,0,-3,0.0,2.8,51.0,5.2,54,-161267,758395,17533,178800
518,366,11,2,True,2022-05-17T18:45:00Z,1,2,37,81,0,0,0,2,0,0,0,0,0,0,0,7,7.8,0.7,6.0,1.5,53,-51438,689049,23201,74639
518,377,9,0,False,2022-05-22T15:00:00Z,4,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-15413,713795,30049,45462
