element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
134,3,7,2,True,2021-08-14T14:00:00Z,3,0,1,90,0,0,1,0,0,0,0,0,0,0,0,6,1.2,12.8,26.0,4.0,90,0,335608,0,0
134,18,1,1,False,2021-08-22T15:30:00Z,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,89,-85067,284094,16214,101281
134,23,11,0,False,2021-08-28T16:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,88,-104911,185589,3643,108554
134,33,2,1,True,2021-09-11T16:30:00Z,3,0,4,8,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.1,0.0,0.0,87,-46619,147360,8118,54737
134,48,17,3,False,2021-09-19T15:30:00Z,0,3,5,20,0,1,0,0,0,0,0,1,0,0,0,4,17.2,12.8,23.0,5.3,87,-18497,132591,3461,21958
134,53,12,2,True,2021-09-25T11:30:00Z,0,1,6,90,0,0,0,1,0,0,0,0,0,0,0,1,3.4,1.3,40.0,4.5,86,-8672,126548,3416,12088
134,63,16,7,True,2021-10-02T14:00:00Z,3,1,7,90,1,0,0,1,0,0,0,0,0,0,1,25,47.8,2.0,118.0,16.8,86,-2415,126047,4092,6507
134,73,3,2,False,2021-10-16T16:30:00Z,0,1,8,90,0,0,1,0,0,0,0,0,0,0,0,4,0.0,5.9,15.0,2.0,86,48820,182960,59222,10402
134,84,15,0,True,2021-10-23T11:30:00Z,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,86,-28650,150038,18730,47380
134,96,14,0,False,2021-10-30T14:00:00Z,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,86,-29077,121746,661,29738
134,104,5,0,True,2021-11-06T15:00:00Z,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,86,-7414,115333,323,7737
134,113,9,0,False,2021-11-20T12:30:00Z,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,86,-2736,113000,1529,4265
134,125,13,2,True,2021-11-28T16:30:00Z,1,1,13,81,0,0,0,1,0,0,0,0,0,0,0,3,0.0,1.3,82.0,8.1,86,5758,120120,8006,2248
134,135,18,0,False,2021-12-01T19:30:00Z,1,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,86,2284,122993,6322,4038
134,149,19,0,False,2021-12-04T12:30:00Z,3,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,86,-1171,122409,4544,5715
134,155,10,2,True,2021-12-11T15:00:00Z,3,2,16,73,0,0,0,1,0,0,0,0,0,0,0,4,2.8,2.4,21.0,2.6,86,21415,147790,27292,5877
134,168,8,0,True,2021-12-16T19:45:00Z,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,86,7514,154964,15995,8481
134,180,20,0,False,2021-12-19T14:00:00Z,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,86,-16289,136691,3484,19773
134,181,2,0,False,2021-12-26T17:30:00Z,1,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,86,-11307,125887,448,11755
134,193,4,0,True,2021-12-29T19:30:00Z,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,86,-3728,123597,158,3886
134,203,11,0,True,2022-01-02T16:30:00Z,2,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,86,-3263,120640,227,3490
134,215,12,1,False,2022-01-15T12:30:00Z,1,0,22,21,0,0,0,1,0,0,0,0,0,0,0,2,0.2,0.7,20.0,2.1,86,6141,131403,10488,4347
134,232,4,1,False,2022-01-18T20:00:00Z,1,1,22,10,0,0,0,0,0,0,0,0,0,0,0,2,0.4,1.0,24.0,2.5,86,6141,131403,10488,4347
134,223,17,0,True,2022-01-23T16:30:00Z,2,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,86,-1311,127656,2747,4058
134,254,7,0,False,2022-02-19T15:00:00Z,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,86,-34,126175,1914,1948
134,272,5,1,False,2022-03-05T15:00:00Z,0,4,28,12,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.3,2.0,0.2,86,7060,135694,9200,2140
