element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
678,216,18,2,True,2022-01-15T15:00:00Z,1,1,22,90,0,0,0,1,0,0,0,0,0,0,0,12,30.6,31.3,0.0,6.2,50,28273,35485,34195,5922
678,226,10,7,False,2022-01-22T15:00:00Z,0,1,23,90,0,0,1,0,0,0,0,0,0,0,1,28,18.0,13.7,0.0,3.2,50,10738,40921,14865,4127
678,239,8,8,True,2022-02-08T19:45:00Z,3,1,24,90,1,0,0,1,0,0,0,0,0,0,0,23,56.6,61.6,7.0,12.5,50,24099,68183,28998,4899
678,247,2,9,True,2022-02-13T14:00:00Z,1,0,25,47,1,0,0,0,0,0,0,0,0,0,2,21,36.8,0.8,7.0,4.5,50,26991,94484,37875,10884
678,259,19,0,False,2022-02-19T12:30:00Z,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-13296,73973,31264,44560
678,262,3,0,False,2022-02-26T15:00:00Z,0,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-25759,49142,2050,27809
678,276,4,0,True,2022-03-05T15:00:00Z,2,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-15360,39025,724,16084
678,209,16,0,False,2022-03-10T19:30:00Z,1,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-15360,39025,724,16084
678,284,6,0,False,2022-03-13T14:00:00Z,1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-9267,30212,515,9782
678,195,8,0,False,2022-03-17T19:45:00Z,1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-9267,30212,515,9782
678,308,17,0,False,2022-04-03T15:30:00Z,5,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-3109,24750,218,3327
678,317,20,0,True,2022-04-08T19:00:00Z,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-1774,23080,182,1956
678,325,9,0,True,2022-04-17T13:15:00Z,2,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-1752,21217,198,1950
678,296,7,0,True,2022-04-20T18:45:00Z,1,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-1752,21217,198,1950
678,340,15,0,False,2022-04-23T14:00:00Z,0,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-1323,20058,129,1452
678,345,11,0,True,2022-04-30T11:30:00Z,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-816,19311,158,974
678,359,12,0,False,2022-05-08T15:30:00Z,5,0,36,22,0,0,0,2,0,0,0,0,0,0,0,4,4.2,14.3,0.0,1.9,49,-635,18671,247,882
678,365,1,0,True,2022-05-16T19:00:00Z,2,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,3741,23501,4220,479
678,374,5,2,False,2022-05-22T15:00:00Z,1,2,38,90,0,0,0,1,0,0,0,0,0,0,0,13,0.0,0.0,0.0,0.0,49,6811,31546,8061,1250
