element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
495,8,2,2,True,2021-08-14T14:00:00Z,3,2,1,68,0,0,1,0,0,0,0,1,0,0,0,3,8.2,0.8,2.0,1.1,55,0,2737,0,0
495,12,4,0,False,2021-08-21T16:30:00Z,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-399,3126,229,628
495,27,17,2,False,2021-08-29T13:00:00Z,1,0,3,90,0,0,0,1,0,0,0,0,0,0,0,4,5.8,1.4,12.0,1.9,55,-749,2395,38,787
495,40,20,2,True,2021-09-11T14:00:00Z,0,2,4,90,0,0,0,2,0,0,0,0,0,0,0,5,16.4,0.8,3.0,2.0,55,-135,2662,306,441
495,47,15,2,False,2021-09-18T14:00:00Z,1,3,5,90,0,0,0,1,0,0,0,0,0,0,0,4,7.8,12.8,4.0,2.5,55,-35,2895,295,330
495,60,14,2,True,2021-09-25T14:00:00Z,1,1,6,63,0,0,0,1,0,0,0,0,0,0,0,12,4.2,11.8,16.0,3.2,55,-50,3091,302,352
495,65,10,2,False,2021-10-02T14:00:00Z,1,0,7,90,0,0,0,1,0,0,0,0,0,0,0,6,21.0,0.8,8.0,3.0,55,184,3458,545,361
495,80,11,2,True,2021-10-16T11:30:00Z,0,5,8,90,0,0,0,5,0,0,0,0,0,0,0,8,23.6,1.3,7.0,3.2,55,-114,3546,426,540
495,86,8,7,False,2021-10-23T14:00:00Z,2,5,9,90,1,0,0,2,0,0,0,0,0,0,0,23,49.6,12.6,30.0,9.2,55,-4,3647,470,474
495,99,16,1,True,2021-10-30T14:00:00Z,0,1,10,90,0,0,0,1,0,0,0,1,0,0,0,0,0.2,3.7,12.0,1.6,55,1092,5272,1782,690
495,101,1,-1,False,2021-11-07T14:00:00Z,1,0,11,88,0,0,0,1,0,0,0,0,1,0,0,-3,3.0,0.8,21.0,2.5,55,-289,4979,408,697
495,119,13,0,True,2021-11-20T15:00:00Z,4,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-949,4063,67,1016
495,127,9,0,False,2021-11-28T14:00:00Z,4,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,115,4302,394,279
495,135,6,1,True,2021-12-01T19:30:00Z,1,2,14,17,0,0,0,0,0,0,0,0,0,0,0,4,4.2,0.3,15.0,2.0,55,81,4443,479,398
495,148,12,1,True,2021-12-04T17:30:00Z,1,3,15,45,0,0,0,1,0,0,0,0,0,0,0,4,5.6,0.5,7.0,1.3,55,-389,4097,121,510
495,152,3,2,False,2021-12-10T20:00:00Z,2,1,16,90,0,0,0,2,0,0,0,0,0,0,0,11,7.6,0.7,18.0,2.6,55,360,4613,716,356
495,200,19,2,True,2021-12-28T15:00:00Z,1,4,20,90,0,0,0,4,0,0,0,0,0,0,0,22,16.2,16.3,24.0,5.7,55,118,4392,225,107
495,210,17,2,True,2022-01-01T15:00:00Z,0,1,21,90,0,0,0,1,0,0,0,0,0,0,0,13,23.8,1.7,2.0,2.8,55,61,4451,332,271
495,216,14,2,False,2022-01-15T15:00:00Z,1,1,22,76,0,0,0,1,0,0,0,0,0,0,0,8,7.2,11.3,12.0,3.1,55,3422,14156,4924,1502
495,230,15,-1,True,2022-01-21T20:00:00Z,0,3,23,1,0,0,0,1,1,0,0,0,0,0,0,-3,0.0,0.8,2.0,0.0,55,2374,10604,113503,111129
495,164,5,3,False,2022-02-05T18:00:00Z,0,0,23,90,0,0,1,0,0,0,0,0,0,0,0,16,22.2,30.8,6.0,5.9,55,2374,10604,113503,111129
495,235,19,2,False,2022-02-08T19:45:00Z,1,0,24,90,0,0,0,1,0,0,0,0,0,0,0,3,5.0,1.7,8.0,1.5,55,9023,18587,14322,5299
495,250,4,1,True,2022-02-12T15:00:00Z,0,2,25,45,0,0,0,1,0,0,0,0,0,0,0,11,15.6,24.8,2.0,4.2,55,-2635,15920,301,2936
495,252,2,0,False,2022-02-19T15:00:00Z,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-1084,14912,371,1455
495,178,7,0,True,2022-02-23T19:30:00Z,1,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-1084,14912,371,1455
495,268,13,1,False,2022-02-26T15:00:00Z,0,0,27,10,0,0,0,0,0,0,0,0,0,0,0,1,3.2,0.2,1.0,0.4,55,-1178,13694,74,1252
495,279,1,0,True,2022-03-06T14:00:00Z,2,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-495,13468,180,675
495,190,20,0,False,2022-03-10T19:30:00Z,4,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-495,13468,180,675
495,289,16,7,False,2022-03-13T14:00:00Z,1,2,29,90,0,1,0,1,0,0,0,0,0,0,2,30,41.4,15.2,36.0,9.3,55,-574,12905,62,636
495,306,11,2,False,2022-04-02T11:30:00Z,2,0,31,90,0,0,0,2,0,0,0,0,0,0,0,-3,2.6,1.6,17.0,2.1,55,-175,12741,87,262
495,320,10,2,True,2022-04-09T14:00:00Z,0,3,32,71,0,0,0,1,0,0,0,0,0,0,0,13,2.2,1.6,7.0,1.1,55,-34,12738,116,150
495,328,3,2,True,2022-04-16T14:00:00Z,1,2,33,83,0,0,0,1,0,0,0,0,0,0,0,14,6.4,8.4,5.0,2.0,55,-18,12759,229,247
495,339,12,0,False,2022-04-23T14:00:00Z,5,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-99,12711,158,257
495,348,5,4,True,2022-04-30T14:00:00Z,1,2,35,90,0,1,0,2,0,0,0,1,0,0,0,12,1.8,1.5,76.0,7.9,55,-161,12582,134,295
495,356,7,0,False,2022-05-07T14:00:00Z,1,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,381,13062,588,207
495,299,8,0,True,2022-05-11T18:45:00Z,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,381,13062,588,207
495,368,9,0,True,2022-05-15T13:00:00Z,1,5,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-523,12468,87,610
495,375,6,0,False,2022-05-22T15:00:00Z,2,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-299,12192,37,336
