element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
262,10,17,2,False,2021-08-15T15:30:00Z,1,0,1,90,0,0,0,1,0,0,0,0,0,0,0,14,19.8,1.0,2.0,2.3,60,0,1704318,0,0
262,16,15,11,True,2021-08-21T14:00:00Z,5,0,2,90,0,1,1,0,0,0,0,0,0,0,2,38,37.4,28.7,0.0,6.6,60,-45563,1844026,64929,110492
262,24,1,6,True,2021-08-28T11:30:00Z,5,0,3,90,0,0,1,0,0,0,0,0,0,0,0,30,17.2,26.0,2.0,4.5,60,89485,2029902,164611,75126
262,37,9,7,False,2021-09-11T14:00:00Z,0,1,4,90,0,0,1,0,0,0,0,0,0,0,1,28,14.4,23.3,4.0,4.2,60,-22768,2081783,184313,207081
262,45,16,8,True,2021-09-18T14:00:00Z,0,0,5,90,0,0,1,0,0,0,0,0,0,0,2,31,42.4,21.5,8.0,7.2,60,34688,2174576,137861,103173
262,53,6,5,False,2021-09-25T11:30:00Z,0,1,6,90,0,0,1,0,0,0,0,1,0,0,0,24,19.6,1.5,36.0,5.7,61,21785,2221324,107434,85649
262,66,11,0,False,2021-10-03T15:30:00Z,2,2,7,90,0,0,0,2,0,0,0,1,0,0,0,12,9.0,0.6,2.0,1.2,61,58298,2304046,124972,66674
262,76,5,1,True,2021-10-16T14:00:00Z,2,0,8,18,0,0,0,0,0,0,0,0,0,0,0,6,5.0,0.0,0.0,0.5,62,164870,2505923,237868,72998
262,83,4,2,False,2021-10-23T16:30:00Z,1,4,9,90,0,0,0,1,0,0,0,0,0,0,0,14,11.2,1.5,4.0,1.7,62,-52963,2454071,46842,99805
262,95,7,1,True,2021-10-30T14:00:00Z,0,2,10,90,0,0,0,2,0,0,0,0,0,0,0,8,22.8,3.3,2.0,2.8,62,-59514,2407992,48649,108163
262,108,13,6,False,2021-11-06T12:30:00Z,0,2,11,90,0,0,1,0,0,0,0,0,0,0,0,28,21.6,2.4,0.0,2.4,61,-162566,2249518,14450,177016
262,115,8,0,True,2021-11-21T14:00:00Z,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,61,-66082,2200005,29953,96035
262,129,19,2,True,2021-11-28T14:00:00Z,2,1,13,90,0,0,0,1,0,0,0,0,0,0,0,14,15.8,2.0,18.0,3.6,60,-184193,2017986,18026,202219
262,131,2,9,False,2021-12-01T20:15:00Z,1,2,14,90,1,0,0,1,0,0,0,0,0,0,1,28,51.8,1.1,11.0,6.4,60,-47609,1978190,18215,65824
262,148,18,2,False,2021-12-04T17:30:00Z,1,3,15,90,0,0,0,1,0,0,0,0,0,0,0,13,20.8,12.8,2.0,3.6,60,63822,2051102,90331,26509
262,159,20,5,True,2021-12-11T12:30:00Z,1,0,16,90,0,0,1,0,0,0,0,1,0,0,0,23,11.4,3.7,0.0,1.5,60,19688,2076408,63985,44297
262,170,10,5,True,2021-12-14T20:00:00Z,7,0,17,64,0,0,1,0,0,0,0,1,0,0,0,21,9.0,1.7,0.0,1.1,61,179003,2278893,199405,20402
262,175,14,12,False,2021-12-19T14:00:00Z,0,4,18,69,1,0,1,0,0,0,0,0,0,0,0,34,40.6,1.4,37.0,7.9,61,37496,2314365,71733,34237
262,185,9,4,True,2021-12-26T15:00:00Z,6,3,19,90,0,1,0,3,0,0,0,0,0,0,0,26,35.4,13.3,18.0,6.7,62,75844,2414754,112965,37121
262,192,3,6,False,2021-12-29T20:15:00Z,0,1,20,90,0,0,1,0,0,0,0,0,0,0,0,24,9.0,2.3,8.0,1.9,62,19128,2403964,49698,30570
