element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
303,9,19,0,True,2021-08-15T13:00:00Z,2,4,1,84,0,0,0,4,0,0,0,0,0,0,0,10,9.4,1.3,4.0,1.5,45,0,4670,0,0
303,11,2,0,False,2021-08-21T14:00:00Z,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-453,5237,216,669
303,25,16,0,True,2021-08-28T14:00:00Z,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-695,4893,67,762
303,38,13,0,False,2021-09-11T14:00:00Z,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-588,4602,126,714
303,46,10,1,True,2021-09-17T19:00:00Z,1,1,5,9,0,0,0,0,0,0,0,0,0,0,0,3,2.0,0.0,0.0,0.2,44,-312,4435,106,418
303,60,18,0,False,2021-09-25T14:00:00Z,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-225,4300,65,290
303,70,20,0,False,2021-10-02T14:00:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-163,4198,46,209
303,77,17,0,True,2021-10-17T15:30:00Z,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-136,4140,47,183
303,85,7,6,False,2021-10-23T14:00:00Z,1,1,9,90,0,1,0,1,0,0,0,0,0,0,1,21,49.8,10.9,20.0,8.1,43,-74,4123,45,119
303,96,6,1,True,2021-10-30T14:00:00Z,0,3,10,90,0,0,0,3,0,0,0,0,0,0,0,8,10.0,0.9,0.0,1.1,43,527,4928,725,198
303,103,4,2,False,2021-11-06T17:30:00Z,1,1,11,90,0,0,0,1,0,0,0,0,0,0,0,11,6.4,0.8,0.0,0.7,43,84,5070,330,246
303,116,3,0,True,2021-11-20T15:00:00Z,3,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,532,5770,903,371
303,121,1,0,False,2021-11-27T12:30:00Z,2,0,13,90,0,0,0,2,0,0,0,1,0,0,0,9,21.0,1.1,0.0,2.2,43,-371,5387,162,533
303,138,15,0,True,2021-11-30T19:30:00Z,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,2017,7537,2431,414
303,145,5,0,True,2021-12-04T15:00:00Z,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-1582,5919,106,1688
303,157,9,0,False,2021-12-12T14:00:00Z,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-476,5476,62,538
303,169,11,0,False,2021-12-16T20:00:00Z,3,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-219,5303,32,251
303,175,12,0,True,2021-12-19T14:00:00Z,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-91,5249,65,156
303,186,13,1,True,2021-12-27T20:00:00Z,1,1,19,90,0,0,0,1,0,0,0,1,0,0,0,11,24.8,11.1,2.0,3.8,43,-224,5005,19,243
303,216,18,0,True,2022-01-15T15:00:00Z,1,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,42,5236,369,327
303,226,10,0,False,2022-01-22T15:00:00Z,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-134,5118,37,171
303,239,8,0,True,2022-02-08T19:45:00Z,3,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-73,5086,53,126
303,247,2,1,True,2022-02-13T14:00:00Z,1,0,25,42,0,0,0,0,0,0,0,0,0,0,0,4,2.2,10.5,0.0,1.3,43,-71,5035,25,96
303,259,19,1,False,2022-02-19T12:30:00Z,1,1,26,90,0,0,0,1,0,0,0,1,0,0,0,7,8.2,13.6,0.0,2.2,43,23,5074,115,92
303,262,3,6,False,2022-02-26T15:00:00Z,0,2,27,90,0,0,1,0,0,0,0,0,0,0,0,24,8.0,15.2,12.0,3.5,43,308,5604,462,154
303,276,4,2,True,2022-03-05T15:00:00Z,2,1,28,90,0,0,0,1,0,0,0,0,0,0,0,15,21.4,1.6,0.0,2.3,43,771,6422,1121,350
303,209,16,2,False,2022-03-10T19:30:00Z,1,2,28,90,0,0,0,1,0,0,0,0,0,0,0,8,9.6,1.2,0.0,1.1,43,771,6422,1121,350
303,284,6,0,False,2022-03-13T14:00:00Z,1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-125,6242,418,543
303,195,8,5,False,2022-03-17T19:45:00Z,1,0,29,90,0,0,1,0,0,0,0,1,0,0,0,14,7.8,1.8,11.0,2.1,43,-125,6242,418,543
303,308,17,0,False,2022-04-03T15:30:00Z,5,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,4,5961,201,197
303,317,20,6,True,2022-04-08T19:00:00Z,1,0,32,90,0,0,1,0,0,0,0,0,0,0,0,21,14.0,1.2,0.0,1.5,43,9,5985,141,132
303,325,9,1,True,2022-04-17T13:15:00Z,2,1,33,90,0,0,0,1,0,0,0,1,0,0,0,6,17.8,1.8,0.0,2.0,43,4225,11826,4536,311
303,296,7,7,True,2022-04-20T18:45:00Z,1,0,33,90,0,0,1,0,0,0,0,0,0,0,1,25,11.8,12.3,0.0,2.4,43,4225,11826,4536,311
303,340,15,6,False,2022-04-23T14:00:00Z,0,3,34,90,0,0,1,0,0,0,0,0,0,0,0,19,11.0,2.6,0.0,1.4,43,1745,12262,2396,651
303,345,11,2,True,2022-04-30T11:30:00Z,0,1,35,84,0,0,0,1,0,0,0,0,0,0,0,11,14.2,0.8,2.0,1.7,43,-121,12008,1439,1560
303,359,12,1,False,2022-05-08T15:30:00Z,5,0,36,67,0,0,0,3,0,0,0,0,0,0,0,10,6.6,1.0,0.0,0.8,43,-186,11734,1398,1584
303,365,1,7,True,2022-05-16T19:00:00Z,2,0,37,90,0,0,1,0,0,0,0,0,0,0,1,25,14.4,13.0,3.0,3.0,43,-206,11396,522,728
303,374,5,0,False,2022-05-22T15:00:00Z,1,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,5328,19168,6111,783
