element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
492,8,18,4,False,2021-08-14T14:00:00Z,3,2,1,30,0,1,0,1,0,0,0,0,0,0,0,14,20.0,14.8,21.0,5.6,65,0,171733,0,0
492,11,14,0,True,2021-08-21T14:00:00Z,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,65,5725,199852,29825,24100
492,21,3,0,True,2021-08-28T14:00:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,-104596,93086,1363,105959
492,33,6,1,False,2021-09-11T16:30:00Z,3,0,4,34,0,0,0,1,0,0,0,0,0,0,0,4,4.2,11.3,2.0,1.8,64,-35823,60644,2204,38027
492,41,8,9,True,2021-09-18T16:30:00Z,3,0,5,20,1,1,0,0,0,0,0,1,0,0,1,27,31.4,0.3,17.0,4.9,64,-5600,57636,3372,8972
492,58,13,0,False,2021-09-25T11:30:00Z,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,-149,58212,12044,12193
492,68,17,0,False,2021-10-03T13:00:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,-9649,48424,697,10346
492,72,20,0,True,2021-10-16T14:00:00Z,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,-3595,45223,1129,4724
492,81,1,4,False,2021-10-22T19:00:00Z,3,1,9,45,0,1,0,1,0,0,0,0,0,0,0,12,20.6,12.8,10.0,4.3,64,993,46654,3294,2301
492,91,19,2,True,2021-10-31T16:30:00Z,1,4,10,71,0,0,0,2,0,0,0,0,0,0,0,11,14.8,2.7,51.0,6.9,64,5332,52923,7788,2456
492,109,16,2,False,2021-11-05T20:00:00Z,1,0,11,90,0,0,0,1,0,0,0,0,0,0,0,4,9.6,3.9,8.0,2.2,64,3266,56698,6007,2741
492,111,4,1,True,2021-11-20T15:00:00Z,2,0,12,24,0,0,0,0,0,0,0,0,0,0,0,2,5.4,1.6,35.0,4.2,64,1058,58433,6047,4989
492,126,7,3,False,2021-11-27T15:00:00Z,1,2,13,76,0,0,1,0,0,0,0,0,0,0,0,6,8.4,25.6,18.0,5.2,64,-2278,56409,3024,5302
492,131,12,1,True,2021-12-01T20:15:00Z,1,2,14,30,0,0,0,1,0,0,0,0,0,0,0,5,2.4,0.2,18.0,2.1,64,-2313,54282,1315,3628
492,141,9,0,True,2021-12-05T16:30:00Z,2,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,-7936,46356,347,8283
492,158,11,0,False,2021-12-11T15:00:00Z,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,-5226,41164,58,5284
492,167,15,0,False,2021-12-14T19:45:00Z,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,-2055,39251,43,2098
492,181,6,0,True,2021-12-26T17:30:00Z,1,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,63,-846,37452,46,892
492,202,3,0,False,2022-01-02T14:00:00Z,2,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,63,-462,36766,50,512
