element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
591,35,5,1,True,2021-09-13T19:00:00Z,3,1,4,9,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.5,0.0,0.1,60,3963,5452,6144,2181
591,41,2,2,False,2021-09-18T16:30:00Z,3,0,5,62,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.3,41.0,3.9,60,1481,7605,3229,1748
591,55,15,2,True,2021-09-25T14:00:00Z,2,0,6,90,0,0,1,0,0,0,0,0,0,0,0,1,2.4,25.2,6.0,3.4,60,16476,26167,19582,3106
591,67,13,2,False,2021-10-02T11:30:00Z,1,1,7,90,0,0,0,1,0,0,0,0,0,0,0,3,0.2,12.4,22.0,3.5,60,-9023,16334,1815,10838
591,74,19,2,True,2021-10-17T13:00:00Z,0,1,8,90,0,0,0,1,0,0,0,0,0,0,0,3,6.2,4.2,35.0,4.5,60,-1450,16104,2926,4376
591,86,18,1,True,2021-10-23T14:00:00Z,2,5,9,90,0,0,0,5,0,0,0,1,0,0,0,2,6.4,5.0,14.0,2.5,60,4175,21374,7557,3382
591,100,20,1,False,2021-11-01T20:00:00Z,2,1,10,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,60,-3826,17720,2202,6028
591,106,17,0,True,2021-11-07T14:00:00Z,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-2374,15832,1022,3396
591,115,12,1,False,2021-11-21T14:00:00Z,3,0,12,27,0,0,0,1,0,0,0,0,0,0,0,3,0.4,0.8,0.0,0.1,60,-1810,14464,869,2679
591,122,3,1,False,2021-11-28T14:00:00Z,1,0,13,90,0,0,0,1,0,0,0,1,0,0,0,0,8.6,11.3,82.0,10.2,60,-567,14228,1041,1608
591,132,11,1,True,2021-12-01T20:15:00Z,1,4,14,58,0,0,0,2,0,0,0,0,0,0,0,8,8.2,0.8,0.0,0.9,60,-654,13723,510,1164
591,142,1,0,True,2021-12-06T20:00:00Z,2,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-1671,12095,215,1886
591,156,7,7,False,2021-12-12T16:30:00Z,3,1,16,32,1,0,0,2,0,0,0,0,0,0,2,29,37.0,20.6,37.0,9.5,60,-1043,11103,203,1246
