element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
41,8,18,2,False,2021-08-14T14:00:00Z,3,2,1,90,0,0,0,3,0,0,0,0,0,0,0,13,6.4,6.5,0.0,1.3,45,0,7728,0,0
41,11,14,0,True,2021-08-21T14:00:00Z,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,4024,18812,6425,2401
41,21,3,1,True,2021-08-28T14:00:00Z,1,1,3,27,0,0,0,0,0,0,0,0,0,0,0,3,0.6,0.3,0.0,0.1,45,-2147,16735,1139,3286
41,33,6,1,False,2021-09-11T16:30:00Z,3,0,4,10,0,0,0,1,0,0,0,0,0,0,0,4,2.0,0.5,0.0,0.3,45,229,18595,3982,3753
41,41,8,1,True,2021-09-18T16:30:00Z,3,0,5,50,0,0,0,0,0,0,0,0,0,0,0,5,5.2,1.8,0.0,0.7,45,612,19917,3156,2544
41,58,13,0,False,2021-09-25T11:30:00Z,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-334,20016,1760,2094
41,68,17,0,False,2021-10-03T13:00:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1158,19056,647,1805
41,72,20,1,True,2021-10-16T14:00:00Z,2,3,8,23,0,0,0,3,0,0,0,0,0,0,0,3,2.4,0.3,0.0,0.3,45,-686,18638,690,1376
41,81,1,0,False,2021-10-22T19:00:00Z,3,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-616,18137,396,1012
41,91,19,2,True,2021-10-31T16:30:00Z,1,4,10,90,0,0,0,4,0,0,0,0,0,0,0,9,9.8,2.6,0.0,1.2,45,-1071,17182,320,1391
41,109,16,2,False,2021-11-05T20:00:00Z,1,0,11,62,0,0,0,1,0,0,0,0,0,0,0,11,15.8,1.2,0.0,1.7,45,-152,17223,534,686
41,111,4,2,True,2021-11-20T15:00:00Z,2,0,12,90,0,0,1,0,0,0,0,1,0,0,0,6,17.2,1.8,0.0,1.9,45,-365,16987,556,921
41,126,7,1,False,2021-11-27T15:00:00Z,1,2,13,90,0,0,0,1,0,0,0,1,0,0,0,14,17.8,11.6,0.0,2.9,45,744,17921,1431,687
41,131,12,2,True,2021-12-01T20:15:00Z,1,2,14,76,0,0,0,2,0,0,0,0,0,0,0,9,13.6,0.9,0.0,1.5,45,292,18277,918,626
41,141,9,1,True,2021-12-05T16:30:00Z,2,1,15,90,0,0,0,1,0,0,0,1,0,0,0,17,19.8,11.7,0.0,3.2,45,184,18547,974,790
41,158,11,0,False,2021-12-11T15:00:00Z,1,0,16,56,0,0,0,0,0,0,0,1,0,0,0,2,7.6,0.3,0.0,0.8,45,92,18815,989,897
41,167,15,0,False,2021-12-14T19:45:00Z,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1319,17373,325,1644
41,181,6,0,True,2021-12-26T17:30:00Z,1,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1077,14817,13,1090
41,202,3,0,False,2022-01-02T14:00:00Z,2,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-469,14136,34,503
