element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
648,167,2,0,True,2021-12-14T19:45:00Z,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0,0,0
648,187,1,0,True,2021-12-26T15:00:00Z,0,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,149,239,192,43
648,194,7,1,False,2021-12-28T15:00:00Z,3,0,20,22,0,0,0,0,0,0,0,0,0,0,0,3,2.0,10.8,2.0,1.5,45,114,365,207,93
648,179,19,1,False,2022-01-12T19:45:00Z,2,0,21,15,0,0,0,1,0,0,0,0,0,0,0,2,3.0,0.3,0.0,0.3,45,-147,217,80,227
648,217,8,0,True,2022-01-15T15:00:00Z,2,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,95,410,151,56
648,230,18,0,False,2022-01-21T20:00:00Z,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,65,422,130,65
648,234,7,1,True,2022-02-09T19:45:00Z,1,1,24,6,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.1,0.0,0.0,44,-82,352,41,123
648,248,12,0,True,2022-02-12T17:30:00Z,0,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,36,409,74,38
648,256,11,1,False,2022-02-19T15:00:00Z,3,1,26,4,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,44,3,439,55,52
648,269,16,0,False,2022-02-25T20:00:00Z,2,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,65,539,111,46
648,277,3,4,True,2022-03-05T15:00:00Z,1,3,28,16,0,1,0,0,0,0,0,0,0,0,0,12,21.4,21.1,4.0,4.7,44,-22,510,63,85
648,297,6,1,True,2022-03-10T19:30:00Z,1,3,28,6,0,0,0,1,0,0,0,0,0,0,0,2,0.2,0.5,0.0,0.1,44,-22,510,63,85
648,287,10,1,False,2022-03-13T14:00:00Z,2,1,29,28,0,0,0,1,0,0,0,0,0,0,0,0,3.2,0.6,15.0,1.9,44,135,699,194,59
648,301,4,1,False,2022-04-02T14:00:00Z,0,0,31,29,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,6.0,0.6,44,148,846,215,67
648,318,5,0,True,2022-04-10T13:00:00Z,2,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-79,762,45,124
648,324,13,1,False,2022-04-16T14:00:00Z,3,2,33,8,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.1,2.0,0.2,44,175,973,243,68
648,340,14,1,True,2022-04-23T14:00:00Z,0,3,34,32,0,0,0,0,0,0,0,0,0,0,0,5,7.8,14.3,17.0,3.9,44,-51,920,131,182
648,341,2,1,False,2022-04-30T14:00:00Z,2,0,35,12,0,0,0,1,0,0,0,0,0,0,0,-1,0.0,0.2,0.0,0.0,44,-30,918,97,127
648,360,19,0,True,2022-05-08T13:00:00Z,0,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-79,845,35,114
648,207,9,1,False,2022-05-11T18:45:00Z,3,0,36,23,0,0,0,1,0,0,0,0,0,0,0,4,2.2,0.0,0.0,0.2,44,-79,845,35,114
648,370,20,1,False,2022-05-15T13:00:00Z,1,1,37,7,0,0,0,0,0,0,0,0,0,0,0,4,2.2,14.1,2.0,1.8,44,-29,846,41,70
648,380,17,0,True,2022-05-22T15:00:00Z,0,5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,32,897,77,45
