element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
503,4,16,1,True,2021-08-14T14:00:00Z,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.5,0.0,0.1,45,0,2025,0,0
503,14,10,0,False,2021-08-21T14:00:00Z,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,75,3233,431,356
503,22,4,0,False,2021-08-28T14:00:00Z,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-223,3349,243,466
503,35,5,0,True,2021-09-13T19:00:00Z,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,151,4138,840,689
503,41,2,1,False,2021-09-18T16:30:00Z,3,0,5,18,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.0,2.0,0.1,45,216,4763,823,607
503,55,15,0,True,2021-09-25T14:00:00Z,2,0,6,14,0,0,0,0,0,0,0,1,0,0,0,1,0.0,2.0,0.0,0.2,45,130,5254,711,581
503,67,13,2,False,2021-10-02T11:30:00Z,1,1,7,71,0,0,0,1,0,0,0,0,0,0,0,10,14.2,26.7,0.0,4.1,45,-153,5271,364,517
503,74,19,1,True,2021-10-17T13:00:00Z,0,1,8,11,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.3,0.0,0.1,45,400,5971,894,494
503,86,18,1,True,2021-10-23T14:00:00Z,2,5,9,59,0,0,0,1,0,0,0,0,0,0,0,6,11.6,23.4,38.0,7.3,45,46,6159,485,439
503,100,20,1,False,2021-11-01T20:00:00Z,2,1,10,12,0,0,0,0,0,0,0,0,0,0,0,6,7.4,4.8,35.0,4.7,45,134,6491,675,541
503,106,17,3,True,2021-11-07T14:00:00Z,0,0,11,90,0,0,1,0,0,0,0,0,0,0,0,2,9.6,18.0,22.0,5.0,45,-62,6542,305,367
503,115,12,2,False,2021-11-21T14:00:00Z,3,0,12,90,0,0,0,3,0,0,0,0,0,0,0,5,17.8,1.6,20.0,3.9,45,436,7205,847,411
503,122,3,2,False,2021-11-28T14:00:00Z,1,0,13,90,0,0,0,1,0,0,0,0,0,0,0,7,1.8,5.7,36.0,4.4,45,765,8106,1144,379
503,132,11,1,True,2021-12-01T20:15:00Z,1,4,14,31,0,0,0,2,0,0,0,0,0,0,0,2,0.4,0.5,0.0,0.1,45,301,8427,668,367
503,142,1,2,True,2021-12-06T20:00:00Z,2,1,15,86,0,0,0,1,0,0,0,0,0,0,0,6,8.4,0.5,20.0,2.9,45,7,8476,496,489
503,156,7,1,False,2021-12-12T16:30:00Z,3,1,16,32,0,0,0,2,0,0,0,0,0,0,0,1,3.4,0.8,17.0,2.1,45,464,9338,1044,580
503,168,6,5,False,2021-12-16T19:45:00Z,1,1,17,90,0,1,0,1,0,0,0,0,0,0,0,22,28.4,14.6,13.0,5.6,45,-174,8890,478,652
503,205,4,14,True,2022-01-02T14:00:00Z,2,3,21,90,2,0,0,3,0,0,0,0,0,0,2,38,78.6,17.8,52.0,14.8,45,1640,14626,2901,1261
503,217,15,2,False,2022-01-15T15:00:00Z,2,1,22,90,0,0,0,2,0,0,0,0,0,0,0,9,5.6,17.3,24.0,4.7,45,62224,112484,77155,14931
503,225,2,1,True,2022-01-22T12:30:00Z,0,1,23,34,0,0,0,0,0,0,0,0,0,0,0,12,14.6,57.4,10.0,8.2,45,1277,78500,14549,13272
503,239,14,2,False,2022-02-08T19:45:00Z,3,1,24,90,0,0,0,3,0,0,0,0,0,0,0,5,12.4,12.6,25.0,5.0,45,-1755,76891,9456,11211
503,244,10,14,True,2022-02-12T15:00:00Z,3,0,25,80,1,1,1,0,0,0,0,0,0,0,3,39,73.0,32.4,67.0,17.2,45,-5509,71365,5769,11278
503,258,16,2,False,2022-02-19T15:00:00Z,2,0,26,74,0,0,0,1,0,0,0,0,0,0,0,8,9.4,12.3,10.0,3.2,45,37239,116450,45136,7897
503,266,12,3,True,2022-02-26T17:30:00Z,0,1,27,76,0,0,1,0,0,0,0,0,0,0,0,2,0.0,1.8,15.0,1.6,45,5659,120619,15303,9644
503,278,17,2,False,2022-03-07T20:00:00Z,5,0,28,90,0,0,0,5,0,0,0,0,0,0,0,17,18.0,33.4,10.0,6.1,45,15626,129515,36192,20566
503,286,20,2,True,2022-03-13T14:00:00Z,0,1,29,90,0,0,0,1,0,0,0,0,0,0,0,15,11.2,14.3,4.0,3.0,45,108137,267248,121118,12981
503,195,14,2,True,2022-03-17T19:45:00Z,1,0,29,90,0,0,1,0,0,0,0,1,0,0,0,2,12.2,15.3,17.0,4.5,45,108137,267248,121118,12981
503,309,19,1,False,2022-04-03T13:00:00Z,2,1,31,12,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.8,0.0,0.1,46,59394,271779,71259,11865
503,183,5,5,False,2022-04-06T18:30:00Z,3,2,31,72,0,1,0,2,0,0,0,0,0,0,0,14,14.6,26.6,53.0,9.4,46,59394,271779,71259,11865
503,314,13,10,True,2022-04-09T11:30:00Z,1,0,32,90,1,0,1,0,0,0,0,1,0,0,3,29,43.2,28.8,29.0,10.1,46,-25807,244347,7031,32838
503,172,9,3,True,2022-04-20T18:45:00Z,1,1,33,90,0,0,0,1,0,0,0,0,0,0,1,19,13.6,50.6,10.0,7.4,46,8003,245442,27799,19796
503,338,11,1,False,2022-04-24T15:30:00Z,2,0,34,90,0,0,0,2,0,0,0,1,0,0,0,1,2.2,3.6,10.0,1.6,46,10609,262496,39619,29010
503,342,6,3,True,2022-05-01T13:00:00Z,1,0,35,90,0,0,1,0,0,0,0,0,0,0,0,3,5.8,5.4,25.0,3.6,46,44430,309202,59277,14847
503,357,9,2,False,2022-05-08T13:00:00Z,1,2,36,90,0,0,0,1,0,0,0,0,0,0,0,6,6.0,24.7,22.0,5.3,46,231209,568500,242117,10908
503,299,18,3,False,2022-05-11T18:45:00Z,0,0,36,90,0,0,1,0,0,0,0,0,0,0,0,16,13.8,7.8,15.0,3.7,46,231209,568500,242117,10908
503,362,3,2,True,2022-05-15T15:30:00Z,2,3,37,71,0,0,0,3,0,0,0,0,0,0,0,4,11.4,25.1,23.0,6.0,47,52372,582446,70773,18401
503,322,7,2,True,2022-05-19T18:45:00Z,3,2,37,60,0,0,0,2,0,0,0,0,0,0,0,4,7.8,24.8,8.0,4.1,47,52372,582446,70773,18401
503,371,1,1,False,2022-05-22T15:00:00Z,5,1,38,23,0,0,0,1,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,47,-71701,496688,8745,80446
