element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
255,1,14,2,False,2024-08-16T19:00:00Z,1,0,1,False,90,0,0,0,1,0,0,0,0,0,0,0,15,29.2,1.5,2.0,3.3,1,0.00,0.01,0.01,2.43,45,0,774506,0,0
255,15,11,7,True,2024-08-24T14:00:00Z,2,1,2,False,90,0,1,0,1,0,0,0,0,0,0,2,31,42.4,31.4,2.0,7.6,1,0.00,0.11,0.11,0.61,45,144391,985917,173546,29155
255,25,10,4,False,2024-08-31T14:00:00Z,1,1,3,False,90,0,1,0,1,0,0,0,1,0,0,0,21,29.0,16.2,0.0,4.5,1,0.00,0.06,0.06,0.45,46,380596,1444249,438688,58092
255,35,19,2,True,2024-09-14T14:00:00Z,1,1,4,False,90,0,0,0,1,0,0,0,0,0,0,0,10,35.6,23.2,2.0,6.1,1,0.00,0.18,0.18,0.76,46,317415,1794588,455049,137634
255,44,15,2,True,2024-09-21T14:00:00Z,3,1,5,False,90,0,0,0,1,0,0,0,0,0,0,0,6,10.4,16.2,4.0,3.1,1,0.07,0.02,0.09,1.54,47,5286,1797072,72697,67411
255,59,16,7,False,2024-09-28T14:00:00Z,0,1,6,False,90,0,0,1,0,0,0,0,0,0,0,1,27,13.6,4.3,5.0,2.3,1,0.04,0.02,0.06,0.80,47,-162528,1640279,71690,234218
255,69,13,1,False,2024-10-05T14:00:00Z,3,2,7,False,90,0,0,0,3,0,0,0,0,0,0,0,-6,17.2,22.5,6.0,4.6,1,0.00,0.22,0.22,1.57,47,-60674,1586741,74512,135186
255,72,2,1,True,2024-10-19T14:00:00Z,1,3,8,False,90,0,0,0,3,0,0,0,0,0,0,0,1,19.8,6.5,7.0,3.3,1,0.02,0.07,0.09,1.68,47,18743,1618053,74889,56146
255,87,8,2,False,2024-10-26T16:30:00Z,1,1,9,False,90,0,0,0,1,0,0,0,0,0,0,0,12,18.0,7.5,5.0,3.1,1,0.02,0.03,0.05,0.79,47,18299,1640340,63970,45671
255,92,4,6,True,2024-11-04T20:00:00Z,2,1,10,False,90,0,1,0,1,0,0,0,0,0,0,1,26,39.2,41.5,20.0,10.1,1,0.00,0.33,0.33,0.59,47,3926,1648624,60348,56422
255,104,7,6,False,2024-11-09T15:00:00Z,0,2,11,False,90,0,0,1,0,0,0,0,0,0,0,0,24,12.4,18.5,10.0,4.1,1,0.06,0.05,0.11,1.52,47,36684,1692072,73503,36819
255,115,20,0,True,2024-11-23T15:00:00Z,1,4,12,False,90,0,0,0,4,0,0,0,0,0,0,0,5,27.8,22.8,7.0,5.8,1,0.03,0.27,0.30,1.32,47,130575,1839503,176808,46233
255,128,18,2,False,2024-12-01T13:30:00Z,1,1,13,False,90,0,0,0,1,0,0,0,0,0,0,0,12,13.0,3.2,5.0,2.1,1,0.05,0.03,0.08,0.65,47,-77710,1746392,27839,105549
255,135,5,6,True,2024-12-05T19:30:00Z,3,1,14,False,90,0,1,0,1,0,0,0,0,0,0,1,27,45.6,26.0,2.0,7.4,1,0.00,0.18,0.18,1.34,47,-27943,1728396,33200,61143
255,145,1,1,True,2024-12-08T14:00:00Z,1,1,15,False,90,0,0,0,1,0,0,0,1,0,0,0,3,23.4,0.9,0.0,2.4,1,0.00,0.01,0.01,2.03,47,-58223,1664866,25747,83970
255,155,12,6,False,2024-12-14T15:00:00Z,2,2,16,False,90,0,2,0,2,0,0,0,1,0,0,0,27,66.0,53.3,4.0,12.3,1,0.00,0.52,0.52,2.13,47,-47397,1626424,31183,78580
255,165,17,6,True,2024-12-22T14:00:00Z,0,0,17,False,90,0,0,1,0,0,0,0,0,0,0,0,28,26.4,46.3,8.0,8.1,1,0.00,0.11,0.11,0.26,48,720815,2377590,732981,12166
255,174,6,1,False,2024-12-26T15:00:00Z,1,2,18,False,90,0,0,0,1,0,0,0,1,0,0,0,8,21.4,24.8,39.0,8.5,1,0.21,0.14,0.35,1.12,49,37622,2396228,110292,72670
255,185,3,4,True,2024-12-29T15:00:00Z,2,2,19,False,90,0,1,0,2,0,0,0,0,0,0,0,20,38.6,40.8,4.0,8.3,1,0.00,0.22,0.22,1.98,49,86649,2496023,129710,43061
255,195,10,1,True,2025-01-05T14:00:00Z,2,2,20,False,90,0,0,0,2,0,0,0,0,0,0,0,5,19.8,20.2,8.0,4.8,1,0.00,0.05,0.05,1.59,50,292319,2811136,345449,53130
255,207,19,7,False,2025-01-14T19:30:00Z,3,2,21,False,90,0,2,0,3,0,0,0,0,0,0,0,24,53.4,61.6,6.0,12.1,1,0.04,0.15,0.19,0.95,50,35815,2849705,127519,91704
