element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
98,8,7,1,True,2024-08-18T13:00:00Z,2,1,1,False,16,0,0,0,0,0,0,0,0,0,0,0,4,2.0,0.5,0.0,0.3,0,0.00,0.00,0.00,0.67,50,0,4328,0,0
98,16,12,2,False,2024-08-25T15:30:00Z,2,0,2,False,65,0,0,0,1,0,0,0,0,0,0,0,10,7.8,11.6,9.0,2.8,1,0.06,0.02,0.08,1.99,50,-435,4592,122,557
98,22,17,1,True,2024-08-31T14:00:00Z,3,1,3,False,15,0,0,0,1,0,0,0,0,0,0,0,4,3.4,0.8,0.0,0.4,0,0.00,0.01,0.01,0.53,50,526,5592,1340,814
98,37,13,2,False,2024-09-14T14:00:00Z,2,1,4,False,90,0,0,0,2,0,0,0,0,0,0,0,7,7.6,5.1,21.0,3.4,1,0.02,0.03,0.05,2.17,50,-721,5078,376,1097
98,49,18,5,False,2024-09-21T14:00:00Z,3,1,5,False,90,0,1,0,3,0,0,0,0,0,0,0,24,42.2,17.1,11.0,7.0,1,0.02,0.15,0.17,3.52,50,-62,5188,412,474
98,53,19,1,True,2024-09-28T14:00:00Z,1,1,6,False,90,0,0,0,1,0,0,0,1,0,0,0,8,13.8,6.2,13.0,3.3,1,0.01,0.08,0.09,0.99,50,2939,8616,4232,1293
98,63,20,5,True,2024-10-05T14:00:00Z,5,3,7,False,90,0,1,0,3,0,0,0,0,0,0,0,18,24.2,32.1,51.0,10.7,1,0.25,0.39,0.64,1.05,50,-397,8285,1338,1735
98,75,14,2,False,2024-10-19T14:00:00Z,2,1,8,False,65,0,0,0,2,0,0,0,0,0,0,0,5,1.0,2.2,4.0,0.7,1,0.06,0.01,0.07,0.97,50,222,8788,1403,1181
98,83,10,5,True,2024-10-26T14:00:00Z,4,3,9,False,80,0,1,0,2,0,0,0,0,0,0,0,23,11.8,16.1,17.0,4.5,1,0.35,0.50,0.85,1.14,50,240,9163,993,753
98,92,9,3,False,2024-11-04T20:00:00Z,2,1,10,False,72,0,0,1,0,0,0,0,0,0,0,0,6,9.2,11.0,8.0,2.8,1,0.07,0.03,0.10,0.75,50,2910,12482,4011,1101
98,101,3,2,True,2024-11-09T15:00:00Z,3,2,11,False,90,0,0,0,2,0,0,0,0,0,0,0,19,19.4,36.7,4.0,6.0,1,0.00,0.27,0.27,2.61,50,1133,13702,2360,1227
98,114,8,3,False,2024-11-23T15:00:00Z,0,0,12,False,90,0,0,1,0,0,0,0,0,0,0,0,12,14.6,2.3,23.0,4.0,1,0.04,0.02,0.06,1.20,50,-832,12945,1049,1881
98,121,11,1,True,2024-11-30T15:00:00Z,4,1,13,False,90,0,0,0,1,0,0,0,1,0,0,0,9,7.0,15.5,6.0,2.9,1,0.00,0.19,0.19,1.06,50,-365,12729,902,1267
98,132,2,2,False,2024-12-04T20:15:00Z,3,1,14,False,79,0,0,0,3,0,0,0,0,0,0,0,10,1.8,5.3,6.0,1.3,1,0.00,0.03,0.03,2.09,50,-1536,11242,231,1767
98,142,15,1,True,2024-12-07T15:00:00Z,4,2,15,False,90,0,0,0,2,0,0,0,1,0,0,0,2,8.0,6.8,4.0,1.9,1,0.02,0.12,0.14,1.48,50,-932,10354,311,1243
98,154,6,2,False,2024-12-15T19:00:00Z,2,1,16,False,85,0,0,0,2,0,0,0,0,0,0,0,11,15.8,1.1,7.0,2.4,1,0.03,0.00,0.03,2.09,50,-1025,9423,189,1214
98,162,16,2,True,2024-12-21T15:00:00Z,0,2,17,False,90,0,0,0,2,0,0,0,0,0,0,0,11,0.8,4.0,2.0,0.7,1,0.00,0.04,0.04,0.90,50,-394,9125,317,711
98,173,5,3,False,2024-12-27T19:30:00Z,0,0,18,False,90,0,0,1,0,0,0,0,0,0,0,0,5,12.4,1.2,33.0,4.7,1,0.35,0.01,0.36,1.29,50,-615,8602,203,818
98,182,1,2,True,2025-01-01T17:30:00Z,1,3,19,False,90,0,0,0,3,0,0,0,0,0,0,0,17,10.6,7.3,17.0,3.5,1,0.08,0.40,0.48,1.95,50,-442,8221,160,602
