element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,mng_win,mng_draw,mng_loss,mng_underdog_win,mng_underdog_draw,mng_clean_sheets,mng_goals_scored,value,transfers_balance,selected,transfers_in,transfers_out
402,5,17,1,True,2024-08-17T14:00:00Z,1,0,1,False,29,0,0,0,0,0,0,0,0,0,0,0,9,5.0,0.9,0.0,0.6,1,0.00,0.01,0.01,0.20,0,0,0,0,0,0,0,55,0,193533,0,0
402,12,3,1,False,2024-08-25T13:00:00Z,1,1,2,False,57,0,0,0,1,0,0,0,0,0,0,0,3,3.0,12.8,0.0,1.6,1,0.00,0.01,0.01,1.16,0,0,0,0,0,0,0,55,-14971,184726,6437,21408
402,28,18,4,True,2024-09-01T12:30:00Z,2,1,3,False,29,0,1,0,0,0,0,0,0,0,0,0,16,23.8,14.8,21.0,6.0,0,0.09,0.67,0.76,0.27,0,0,0,0,0,0,0,54,-74712,110889,3085,77797
402,40,20,1,False,2024-09-15T15:30:00Z,1,2,4,False,90,0,0,0,1,0,0,0,1,0,0,0,-1,6.4,13.7,13.0,3.3,1,0.10,0.19,0.29,0.99,0,0,0,0,0,0,0,53,-29329,83894,5327,34656
402,44,9,4,False,2024-09-21T14:00:00Z,3,1,5,False,45,0,1,0,1,0,0,0,0,0,0,0,11,16.8,18.3,4.0,3.9,0,0.03,0.10,0.13,1.01,0,0,0,0,0,0,0,53,-11061,73320,2141,13202
402,58,13,2,True,2024-09-28T11:30:00Z,1,1,6,False,90,0,0,0,1,0,0,0,0,0,0,0,10,9.0,25.0,4.0,3.8,1,0.00,0.07,0.07,0.91,0,0,0,0,0,0,0,52,-17377,56277,1843,19220
402,67,8,3,False,2024-10-05T16:30:00Z,0,0,7,False,68,0,0,1,0,0,0,0,0,0,0,0,9,16.2,6.1,19.0,4.1,1,0.05,0.12,0.17,0.61,0,0,0,0,0,0,0,52,-2986,54005,4917,7903
402,76,5,2,True,2024-10-19T14:00:00Z,0,1,8,False,64,0,0,0,1,0,0,0,0,0,0,0,9,3.4,14.7,9.0,2.7,1,0.04,0.03,0.07,0.57,0,0,0,0,0,0,0,52,-3550,50768,2732,6282
402,85,6,1,False,2024-10-27T14:00:00Z,2,1,9,False,22,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0.8,2.0,0.4,0,0.00,0.00,0.00,0.41,0,0,0,0,0,0,0,51,-4202,46661,1022,5224
402,96,1,0,True,2024-11-02T12:30:00Z,1,0,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,51,-6359,40405,640,6999
402,107,16,0,False,2024-11-10T14:00:00Z,1,3,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,50,-5323,35130,110,5433
402,119,19,1,True,2024-11-25T20:00:00Z,0,2,12,False,21,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.8,0.0,0.2,0,0.00,0.02,0.02,0.28,0,0,0,0,0,0,0,50,-2199,33187,501,2700
402,124,7,0,False,2024-11-30T15:00:00Z,1,1,13,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,50,-1281,32046,383,1664
