element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
410,5,17,3,True,2024-08-17T14:00:00Z,1,0,1,False,90,0,0,1,0,0,0,0,0,0,0,0,11,9.4,1.3,4.0,1.5,1,0.00,0.01,0.01,1.77,50,0,103817,0,0
410,12,3,2,False,2024-08-25T13:00:00Z,1,1,2,False,69,0,0,0,1,0,0,0,0,0,0,0,17,3.8,12.7,2.0,1.9,1,0.00,0.01,0.01,1.81,50,-3389,105177,5548,8937
410,28,18,1,True,2024-09-01T12:30:00Z,2,1,3,False,67,0,0,0,1,0,0,0,1,0,0,0,6,16.2,0.9,0.0,1.7,1,0.00,0.00,0.00,0.99,50,-15506,90362,2839,18345
410,40,20,1,False,2024-09-15T15:30:00Z,1,2,4,False,45,0,0,0,1,0,0,0,0,0,0,0,2,0.0,3.3,0.0,0.3,1,0.00,0.01,0.01,0.63,49,-5917,86708,12296,18213
410,44,9,0,False,2024-09-21T14:00:00Z,3,1,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-6825,80260,2905,9730
410,58,13,1,True,2024-09-28T11:30:00Z,1,1,6,False,12,0,0,0,0,0,0,0,0,0,0,0,4,1.2,0.0,4.0,0.5,0,0.21,0.00,0.21,0.24,48,-13122,67368,2019,15141
410,67,8,1,False,2024-10-05T16:30:00Z,0,0,7,False,19,0,0,0,0,0,0,0,0,0,0,0,3,3.2,1.6,2.0,0.7,0,0.00,0.01,0.01,0.04,48,-5641,62274,2683,8324
410,76,5,1,True,2024-10-19T14:00:00Z,0,1,8,False,5,0,0,0,0,0,0,0,0,0,0,0,3,0.8,0.5,0.0,0.1,0,0.00,0.00,0.00,0.22,47,-4668,57856,1374,6042
410,85,6,0,False,2024-10-27T14:00:00Z,2,1,9,False,22,0,0,0,0,0,0,0,1,0,0,0,1,6.0,0.6,2.0,0.9,0,0.00,0.00,0.00,0.41,47,-1543,56702,2765,4308
410,96,1,3,True,2024-11-02T12:30:00Z,1,0,10,False,90,0,0,1,0,0,0,0,0,0,0,0,6,12.4,1.8,11.0,2.5,1,0.02,0.01,0.03,1.05,47,-2519,54397,2924,5443
410,107,16,5,False,2024-11-10T14:00:00Z,1,3,11,False,90,0,1,0,1,0,0,0,0,0,0,0,20,14.2,20.8,10.0,4.5,1,0.22,0.13,0.35,0.63,47,1430,56267,5233,3803
410,119,19,1,True,2024-11-25T20:00:00Z,0,2,12,False,56,0,0,0,2,0,0,0,0,0,0,0,4,14.0,2.8,19.0,3.6,1,0.08,0.01,0.09,0.33,47,5929,62979,9773,3844
410,124,7,1,False,2024-11-30T15:00:00Z,1,1,13,False,15,0,0,0,1,0,0,0,0,0,0,0,3,0.6,0.7,0.0,0.1,0,0.00,0.00,0.00,0.15,47,-55,62616,4371,4426
410,139,12,1,True,2024-12-04T19:30:00Z,3,3,14,False,3,0,0,0,0,0,0,0,0,0,0,0,3,2.0,0.0,0.0,0.2,0,0.00,0.00,0.00,0.08,47,-338,62532,5663,6001
410,142,4,2,False,2024-12-07T15:00:00Z,4,2,15,False,72,0,0,0,3,0,0,0,0,0,0,0,10,2.0,13.3,6.0,2.1,1,0.07,0.02,0.09,0.57,47,-1198,61415,3866,5064
410,157,11,1,True,2024-12-14T15:00:00Z,4,0,16,False,26,0,0,0,0,0,0,0,0,0,0,0,4,4.6,11.6,14.0,3.0,0,0.00,0.01,0.01,0.00,47,-37,61777,4642,4679
410,166,10,1,False,2024-12-21T15:00:00Z,0,4,17,False,26,0,0,0,0,0,0,0,0,0,0,0,4,1.4,3.3,2.0,0.7,0,0.00,0.00,0.00,0.17,47,-3192,58528,1831,5023
410,177,2,0,True,2024-12-26T15:00:00Z,3,0,18,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-3941,54698,1635,5576
410,188,14,0,False,2024-12-30T20:00:00Z,0,2,19,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-3536,51292,946,4482
