element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
498,10,11,2,False,2024-08-19T19:00:00Z,1,1,1,False,90,0,0,0,1,0,0,0,0,0,0,0,13,13.6,2.9,4.0,2.1,1,0.09,0.03,0.12,1.02,50,0,434560,0,0
498,19,8,14,True,2024-08-24T14:00:00Z,4,0,2,False,90,1,0,1,0,0,0,0,0,0,0,2,53,63.0,17.3,54.0,13.4,1,0.53,0.30,0.83,1.00,50,-3157,490910,31903,35060
498,28,15,1,False,2024-09-01T12:30:00Z,2,1,3,False,90,0,0,0,2,0,0,0,0,0,0,0,8,15.8,1.8,0.0,1.8,1,0.00,0.02,0.02,1.57,51,298210,907590,363516,65306
498,39,1,2,True,2024-09-15T13:00:00Z,0,1,4,False,90,0,0,0,1,0,0,0,0,0,0,0,19,25.2,13.3,19.0,5.8,1,0.04,0.03,0.07,0.73,51,71982,1016643,193167,121185
498,49,4,2,True,2024-09-21T14:00:00Z,3,1,5,False,90,0,0,0,1,0,0,0,0,0,0,0,14,19.4,2.4,35.0,5.7,1,0.07,0.03,0.10,0.80,51,42840,1079613,86862,44022
498,57,14,6,False,2024-09-29T15:30:00Z,0,3,6,False,90,0,0,1,0,0,0,0,0,0,0,0,23,21.8,2.3,4.0,2.8,1,0.08,0.02,0.10,0.96,51,-53597,1028161,44158,97755
498,64,5,1,False,2024-10-06T15:30:00Z,3,2,7,False,90,0,0,0,3,0,0,0,0,0,0,0,6,18.2,11.4,8.0,3.8,1,0.16,0.03,0.19,1.82,51,17353,1061532,67302,49949
498,79,19,2,True,2024-10-19T11:30:00Z,4,1,8,False,90,0,0,0,1,0,0,0,0,0,0,0,9,20.6,7.4,2.0,3.0,1,0.00,0.13,0.13,0.78,51,8011,1079496,52882,44871
498,86,7,2,False,2024-10-27T14:00:00Z,1,0,9,False,90,0,0,0,1,0,0,0,0,0,0,0,16,25.6,11.9,9.0,4.7,1,0.01,0.02,0.03,0.83,51,15723,1101289,51792,36069
498,99,2,1,True,2024-11-03T14:00:00Z,4,1,10,False,60,0,0,0,1,0,0,0,1,0,0,0,13,10.8,12.3,0.0,2.3,1,0.00,0.04,0.04,1.39,51,-72631,1028121,24202,96833
498,108,10,1,True,2024-11-10T14:00:00Z,1,2,11,False,90,0,0,0,2,0,0,0,0,0,0,0,9,13.4,12.1,5.0,3.1,1,0.05,0.09,0.14,1.74,51,-110897,917131,5029,115926
498,118,13,0,False,2024-11-23T17:30:00Z,0,4,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-127599,793256,5682,133281
498,128,9,0,True,2024-12-01T13:30:00Z,1,1,13,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-93829,702564,1117,94946
498,133,3,0,False,2024-12-05T20:15:00Z,1,0,14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-60413,644127,1075,61488
498,149,6,1,True,2024-12-08T16:30:00Z,3,4,15,False,14,0,0,0,0,0,0,0,0,0,0,0,2,2.2,0.0,0.0,0.2,1,0.00,0.00,0.00,0.22,50,-47806,597026,702,48508
