element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
220,3,5,2,True,2024-08-17T14:00:00Z,0,3,1,False,75,0,0,0,2,0,0,0,0,0,0,0,5,0.0,1.8,6.0,0.8,1,0.00,0.01,0.01,1.36,60,0,172226,0,0
220,19,18,2,False,2024-08-24T14:00:00Z,4,0,2,False,71,0,0,0,3,0,0,0,0,0,0,0,2,3.4,1.8,7.0,1.2,1,0.05,0.00,0.05,2.18,60,-27765,159462,8178,35943
220,24,3,12,True,2024-08-31T14:00:00Z,2,3,3,False,87,1,1,0,1,0,0,0,0,0,0,3,39,55.2,11.9,36.0,10.3,1,0.31,0.40,0.71,1.00,59,-11824,153872,20421,32245
220,31,2,6,False,2024-09-14T16:30:00Z,3,2,4,False,90,1,0,0,3,0,0,0,0,0,0,0,21,27.2,3.6,48.0,7.9,1,0.76,0.00,0.76,2.12,59,25450,189678,66342,40892
220,45,11,2,False,2024-09-21T14:00:00Z,1,1,5,False,90,0,0,0,1,0,0,0,0,0,0,0,3,12.6,11.3,55.0,7.9,1,0.26,0.01,0.27,0.66,59,210557,408771,250138,39581
220,55,7,1,True,2024-09-28T14:00:00Z,2,1,6,False,90,0,0,0,1,0,0,0,1,0,0,0,-8,0.0,2.9,22.0,2.3,1,0.34,0.01,0.35,0.95,60,218760,631236,336199,117439
220,67,15,2,True,2024-10-05T16:30:00Z,0,0,7,False,90,0,0,1,0,0,0,0,0,0,0,0,4,12.6,1.0,28.0,4.2,1,0.21,0.01,0.22,2.05,60,5081,636847,78770,73689
220,73,10,2,False,2024-10-19T14:15:00Z,0,2,8,False,90,0,0,1,0,0,0,0,0,0,0,0,5,9.2,0.9,69.0,7.9,1,1.31,0.00,1.31,1.25,60,24216,667974,80358,56142
220,87,9,2,True,2024-10-26T16:30:00Z,1,1,9,False,80,0,0,0,1,0,0,0,0,0,0,0,6,4.8,11.4,9.0,2.5,1,0.12,0.02,0.14,1.24,60,-62286,603119,20460,82746
220,98,17,2,False,2024-11-02T15:00:00Z,1,0,10,False,61,0,0,1,0,0,0,0,0,0,0,0,6,1.2,0.3,13.0,1.5,1,0.09,0.00,0.09,0.43,60,-79429,527876,22571,102000
220,109,19,2,False,2024-11-09T15:00:00Z,0,0,11,False,74,0,0,1,0,0,0,0,0,0,0,0,8,6.8,26.3,29.0,6.2,1,0.17,0.05,0.22,0.47,58,-158441,368048,5910,164351
220,114,4,2,True,2024-11-23T15:00:00Z,0,0,12,False,90,0,0,1,0,0,0,0,0,0,0,0,6,5.0,11.7,54.0,7.1,1,0.18,0.01,0.19,1.10,57,-77274,293272,4430,81704
220,126,14,1,False,2024-12-01T13:30:00Z,4,0,13,False,23,0,0,0,0,0,0,0,0,0,0,0,1,5.0,0.8,17.0,2.3,0,0.21,0.00,0.21,0.16,56,-66283,227866,1322,67605
220,134,20,5,True,2024-12-04T19:30:00Z,4,0,14,False,82,0,1,1,0,0,0,0,0,0,0,0,12,3.6,2.3,21.0,2.7,1,0.31,0.01,0.32,0.78,56,-20338,208881,3847,24185
220,151,1,2,False,2024-12-14T15:00:00Z,0,0,16,False,65,0,0,1,0,0,0,0,0,0,0,0,7,0.0,1.0,2.0,0.2,1,0.00,0.00,0.00,1.07,55,-12334,179316,3793,16127
220,164,6,2,True,2024-12-22T14:00:00Z,0,0,17,False,72,0,0,1,0,0,0,0,0,0,0,0,-2,4.2,2.2,2.0,0.8,1,0.00,0.00,0.00,0.80,55,-6903,172942,3744,10647
220,176,13,2,False,2024-12-26T12:30:00Z,1,1,18,False,69,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.5,7.0,0.5,1,0.19,0.01,0.20,1.97,54,-1303,172462,11183,12486
