element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
162,9,13,1,True,2024-08-18T15:30:00Z,0,2,1,False,90,0,0,0,2,0,0,0,0,0,0,0,8,20.4,0.8,0.0,2.1,1,0.00,0.01,0.01,0.77,45,0,60767,0,0
162,20,20,1,False,2024-08-25T13:00:00Z,2,6,2,False,90,0,0,0,2,0,0,0,0,0,0,0,10,21.2,0.4,0.0,2.2,1,0.00,0.00,0.00,1.92,45,14359,87669,22761,8402
162,23,7,2,True,2024-09-01T12:30:00Z,1,1,3,False,90,0,0,0,1,0,0,0,0,0,0,0,12,20.0,2.5,24.0,4.7,1,0.18,0.01,0.19,0.44,45,24529,119482,47095,22566
162,32,3,5,False,2024-09-14T19:00:00Z,0,1,4,False,90,0,0,1,0,0,0,0,1,0,0,0,21,21.8,17.9,0.0,4.0,1,0.00,0.15,0.15,1.78,45,18439,143468,40329,21890
162,50,19,7,False,2024-09-21T11:30:00Z,0,3,5,False,90,0,0,1,0,0,0,0,0,0,0,1,29,26.0,13.6,4.0,4.4,1,0.00,0.31,0.31,0.85,45,17012,163296,25670,8658
162,54,5,1,True,2024-09-28T14:00:00Z,4,2,6,False,90,0,0,0,2,0,0,0,0,0,0,0,4,17.8,0.3,0.0,1.8,1,0.00,0.00,0.00,1.11,45,157358,330057,216465,59107
162,65,16,1,True,2024-10-06T13:00:00Z,1,1,7,False,90,0,0,0,1,0,0,0,1,0,0,0,8,18.4,1.0,0.0,1.9,1,0.00,0.01,0.01,0.59,45,39343,373643,67704,28361
162,74,12,1,False,2024-10-20T15:30:00Z,2,1,8,False,90,0,0,0,2,0,0,0,0,0,0,0,4,7.4,1.3,0.0,0.9,1,0.00,0.01,0.01,1.94,46,-26329,345744,13970,40299
162,85,15,2,True,2024-10-27T14:00:00Z,2,1,9,False,90,0,0,0,1,0,0,0,0,0,0,0,12,14.4,0.9,6.0,2.1,1,0.00,0.01,0.01,1.92,46,-9077,339061,8518,17595
162,95,14,2,False,2024-11-03T16:30:00Z,1,1,10,False,90,0,0,0,1,0,0,0,0,0,0,0,8,14.2,1.0,6.0,2.1,1,0.01,0.27,0.28,1.98,46,-15750,324857,10176,25926
162,103,1,1,True,2024-11-10T16:30:00Z,1,1,11,False,90,0,0,0,1,0,0,0,1,0,0,0,4,16.6,10.8,2.0,2.9,1,0.00,0.01,0.01,0.99,46,-13050,312021,7594,20644
162,117,11,2,False,2024-11-23T12:30:00Z,1,2,12,False,90,0,0,0,1,0,0,0,0,0,0,0,8,12.6,2.3,2.0,1.7,1,0.00,0.02,0.02,1.11,45,16143,330908,45653,29510
162,123,2,6,True,2024-12-01T13:30:00Z,3,0,13,False,90,0,0,1,0,0,0,0,0,0,0,0,26,25.8,1.7,2.0,3.0,1,0.00,0.01,0.01,1.15,45,9983,342284,22306,12323
162,140,17,0,False,2024-12-04T19:30:00Z,1,5,14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,100446,448361,109366,8920
162,149,18,1,False,2024-12-08T16:30:00Z,3,4,15,False,90,0,0,0,3,0,0,0,0,0,0,0,3,20.4,0.9,9.0,3.0,1,0.19,0.01,0.20,2.90,45,-6586,438223,19930,26516
162,154,4,2,True,2024-12-15T19:00:00Z,2,1,16,False,90,0,0,0,1,0,0,0,0,0,0,0,11,22.0,18.3,2.0,4.2,1,0.00,0.05,0.05,1.61,45,56640,499814,76806,20166
162,164,8,6,False,2024-12-22T14:00:00Z,0,0,17,False,90,0,0,1,0,0,0,0,0,0,0,0,24,11.6,2.2,0.0,1.4,1,0.00,0.02,0.02,1.03,46,65479,568671,82911,17432
162,174,9,4,True,2024-12-26T15:00:00Z,1,2,18,False,90,0,1,0,2,0,0,0,0,0,0,0,18,38.2,11.8,0.0,5.0,1,0.00,0.02,0.02,1.78,46,13861,583162,32501,18640
