element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
236,3,5,0,True,2024-08-17T14:00:00Z,0,3,1,90,0,0,0,3,0,0,0,1,0,0,0,-4,17.4,10.8,4.0,3.2,1,0.01,0.01,0.02,1.43,50,0,204385,0,0
236,19,18,0,False,2024-08-24T14:00:00Z,4,0,2,90,0,0,0,4,0,0,0,0,0,0,0,-7,8.2,10.6,23.0,4.2,1,0.23,0.19,0.42,2.43,50,-41319,169697,1954,43273
236,24,3,1,True,2024-08-31T14:00:00Z,2,3,3,90,0,0,0,3,0,0,0,0,0,0,0,-2,22.8,10.8,9.0,4.3,1,0.13,0.01,0.14,2.22,49,-24473,148832,5948,30421
236,31,2,1,False,2024-09-14T16:30:00Z,3,2,4,90,0,0,0,3,0,0,0,0,0,0,0,-1,22.2,0.3,2.0,2.5,1,0.00,0.02,0.02,2.12,49,-22755,127697,1988,24743
236,45,11,2,False,2024-09-21T14:00:00Z,1,1,5,90,0,0,0,1,0,0,0,0,0,0,0,6,18.4,0.3,2.0,2.1,1,0.00,0.00,0.00,0.66,49,-13190,115646,1834,15024
236,55,7,2,True,2024-09-28T14:00:00Z,2,1,6,90,0,0,0,1,0,0,0,0,0,0,0,11,37.6,0.6,14.0,5.2,1,0.26,0.01,0.27,0.95,48,-7257,109348,2975,10232
236,67,15,8,True,2024-10-05T16:30:00Z,0,0,7,90,0,0,1,0,0,0,0,0,0,0,2,28,28.4,0.5,2.0,3.1,1,0.00,0.01,0.01,2.05,48,-4798,105422,2467,7265
236,73,10,6,False,2024-10-19T14:15:00Z,0,2,8,90,0,0,1,0,0,0,0,0,0,0,0,26,19.2,0.1,4.0,2.3,1,0.00,0.00,0.00,1.25,48,22409,132645,27477,5068
236,87,9,1,True,2024-10-26T16:30:00Z,1,1,9,90,0,0,0,1,0,0,0,1,0,0,0,6,26.6,21.1,4.0,5.2,1,0.00,0.15,0.15,1.26,48,15564,149168,23124,7560
236,98,17,1,False,2024-11-02T15:00:00Z,1,0,10,90,0,0,0,1,0,0,0,1,0,0,0,14,17.8,10.9,10.0,3.9,1,0.02,0.45,0.47,0.74,48,15191,166420,22693,7502
