element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
619,17,13,0,False,2024-08-24T14:00:00Z,4,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,402,741,450,48
619,25,9,1,True,2024-08-31T14:00:00Z,1,1,3,False,20,0,0,0,0,0,0,0,0,0,0,0,6,5.4,11.7,0.0,1.7,0,0.00,0.00,0.00,0.07,45,910,2025,1347,437
619,33,5,0,False,2024-09-14T14:00:00Z,0,0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,2009,4673,2889,880
619,48,17,2,False,2024-09-21T14:00:00Z,1,1,5,False,60,0,0,0,1,0,0,0,0,0,0,0,5,3.0,13.3,1.0,1.7,1,0.02,0.02,0.04,2.11,45,118,4803,604,486
619,56,2,0,True,2024-09-29T13:00:00Z,2,2,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,720,5749,1348,628
619,70,19,0,False,2024-10-05T14:00:00Z,4,1,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-433,5368,517,950
619,73,8,0,True,2024-10-19T14:15:00Z,0,2,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-705,4650,88,793
619,83,4,2,False,2024-10-26T14:00:00Z,4,3,9,False,90,0,0,0,3,0,0,0,0,0,0,0,11,10.4,7.1,0.0,1.8,1,0.00,0.11,0.11,3.87,45,-358,4326,66,424
619,93,11,0,True,2024-11-02T15:00:00Z,1,1,10,False,9,0,0,0,1,0,0,0,1,0,0,0,2,1.0,0.0,0.0,0.1,0,0.00,0.00,0.00,1.16,45,1279,5802,1713,434
619,108,18,2,False,2024-11-10T14:00:00Z,1,2,11,False,90,0,0,0,1,0,0,0,0,0,0,0,7,4.6,0.9,4.0,1.0,1,0.00,0.01,0.01,1.65,45,-706,5082,317,1023
619,116,14,2,True,2024-11-24T16:30:00Z,1,1,12,False,64,0,0,0,1,0,0,0,0,0,0,0,10,0.0,4.0,1.0,0.3,1,0.06,0.01,0.07,0.62,45,875,6164,1325,450
619,127,16,1,False,2024-11-30T15:00:00Z,1,0,13,False,73,0,0,0,1,0,0,0,1,0,0,0,2,4.8,1.9,0.0,0.7,1,0.00,0.01,0.01,1.64,45,611,6795,1104,493
619,136,7,2,True,2024-12-03T19:30:00Z,0,1,14,False,65,0,0,0,1,0,0,0,0,0,0,0,13,4.8,13.7,2.0,2.1,1,0.00,0.02,0.02,1.24,45,1674,8648,2342,668
619,146,3,1,True,2024-12-08T14:00:00Z,1,2,15,False,1,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.65,45,3002,11899,3811,809
619,160,20,2,False,2024-12-14T15:00:00Z,1,2,16,False,74,0,0,0,1,0,0,0,0,0,0,0,19,10.6,12.4,0.0,2.3,1,0.00,0.02,0.02,0.52,45,1040,12861,2199,1159
619,166,15,2,True,2024-12-21T15:00:00Z,0,4,17,False,61,0,0,0,4,0,0,0,0,0,0,0,10,0.0,15.6,6.0,2.0,1,0.05,0.02,0.07,2.23,45,-276,12642,1267,1543
619,171,1,2,False,2024-12-27T20:15:00Z,1,0,18,False,79,0,0,0,1,0,0,0,0,0,0,0,8,11.2,2.2,0.0,1.3,1,0.00,0.01,0.01,1.94,45,704,13489,2437,1733
619,186,6,3,True,2024-12-30T19:45:00Z,2,0,19,False,76,0,0,1,0,0,0,0,0,0,0,0,9,13.0,1.4,0.0,1.4,1,0.00,0.00,0.00,1.85,45,1314,14892,2702,1388
619,195,9,2,False,2025-01-05T14:00:00Z,2,2,20,False,72,0,0,0,1,0,0,0,0,0,0,0,9,15.2,2.3,2.0,2.0,1,0.00,0.01,0.01,1.38,45,1009,16064,2627,1618
619,204,5,2,True,2025-01-16T19:30:00Z,0,2,21,False,70,0,0,0,1,0,0,0,0,0,0,0,9,4.4,0.8,0.0,0.5,1,0.00,0.01,0.01,0.85,45,675,16870,2337,1662
