element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
32,7,19,2,False,2024-08-17T16:30:00Z,1,2,1,False,81,0,0,0,1,0,0,0,0,0,0,0,7,9.0,12.4,2.0,2.3,1,0.00,0.01,0.01,1.41,45,0,263349,0,0
32,11,1,1,True,2024-08-24T16:30:00Z,0,2,2,False,15,0,0,0,0,0,0,0,0,0,0,0,3,0.6,0.0,2.0,0.3,1,0.00,0.00,0.00,0.12,45,3007,314450,28026,25019
32,26,11,0,False,2024-08-31T14:00:00Z,1,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-82077,232094,9846,91923
32,31,8,0,True,2024-09-14T16:30:00Z,3,2,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-70335,163873,769,71104
32,41,20,0,True,2024-09-21T14:00:00Z,3,1,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-22400,143366,372,22772
32,56,10,0,False,2024-09-29T13:00:00Z,2,2,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-16078,127676,643,16721
32,62,14,6,True,2024-10-06T13:00:00Z,0,0,7,False,90,0,0,1,0,0,0,0,0,0,0,0,22,7.4,3.0,5.0,1.5,1,0.03,0.01,0.04,0.52,44,-8289,119931,1341,9630
32,72,9,2,False,2024-10-19T14:00:00Z,1,3,8,False,90,0,0,0,1,0,0,0,0,0,0,0,8,9.8,0.8,0.0,1.1,1,0.00,0.00,0.00,1.78,44,6527,128351,9763,3236
32,82,3,1,True,2024-10-26T14:00:00Z,1,1,9,False,90,0,0,0,1,0,0,0,1,0,0,0,11,16.2,16.0,0.0,3.2,1,0.00,0.14,0.14,0.31,44,4657,133837,7784,3127
32,99,18,1,False,2024-11-03T14:00:00Z,4,1,10,False,59,0,0,0,1,0,0,0,0,0,0,0,1,14.4,0.8,0.0,1.5,1,0.00,0.00,0.00,0.93,44,34,134074,6307,6273
32,105,12,0,False,2024-11-09T20:00:00Z,2,0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-13453,120334,1094,14547
32,112,7,1,True,2024-11-23T15:00:00Z,2,2,12,False,45,0,0,0,0,0,0,0,0,0,0,0,10,8.0,3.7,4.0,1.6,0,0.00,0.02,0.02,0.43,44,-3249,118076,5802,9051
32,123,6,0,False,2024-12-01T13:30:00Z,3,0,13,False,90,0,0,0,3,0,0,0,1,0,0,0,-7,13.0,0.2,2.0,1.5,1,0.00,0.00,0.00,1.61,44,-1765,116610,2604,4369
32,132,4,7,True,2024-12-04T20:15:00Z,3,1,14,False,90,1,0,0,1,0,0,0,1,0,0,0,27,57.0,1.8,17.0,7.6,1,0.02,0.00,0.02,1.03,44,1371,118523,4806,3435
32,141,17,0,True,2024-12-07T15:00:00Z,1,0,15,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,47883,172397,50358,2475
32,158,16,1,False,2024-12-14T17:30:00Z,2,1,16,False,90,0,0,0,2,0,0,0,0,0,0,0,-3,11.2,13.2,33.0,5.7,1,0.03,0.42,0.45,1.78,44,-10705,156778,6026,16731
