element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
508,10,11,2,False,2024-08-19T19:00:00Z,1,1,1,False,90,0,0,0,1,0,0,0,0,0,2,0,16,26.0,0.0,0.0,2.6,1,0.00,0.00,0.00,1.02,50,0,355891,0,0
508,19,8,6,True,2024-08-24T14:00:00Z,4,0,2,False,90,0,0,1,0,0,0,0,0,0,1,0,30,13.0,0.0,0.0,1.3,1,0.00,0.00,0.00,1.00,50,-6308,393735,19469,25777
508,28,15,1,False,2024-09-01T12:30:00Z,2,1,3,False,90,0,0,0,2,0,0,0,0,0,1,0,4,9.8,0.0,0.0,1.0,1,0.00,0.00,0.00,1.57,50,-7686,406559,31989,39675
508,39,1,2,True,2024-09-15T13:00:00Z,0,1,4,False,90,0,0,0,1,0,0,0,1,0,3,0,8,27.4,0.0,0.0,2.7,1,0.00,0.00,0.00,0.73,50,-40564,375696,10639,51203
508,49,4,3,True,2024-09-21T14:00:00Z,3,1,5,False,90,0,0,0,1,0,0,0,0,0,5,0,17,40.0,0.0,0.0,4.0,1,0.00,0.00,0.00,0.80,50,5546,390976,22969,17423
508,57,14,6,False,2024-09-29T15:30:00Z,0,3,6,False,90,0,0,1,0,0,0,0,0,0,2,0,31,19.0,0.0,0.0,1.9,1,0.00,0.00,0.00,0.96,50,-24201,368235,9378,33579
508,64,5,1,False,2024-10-06T15:30:00Z,3,2,7,False,90,0,0,0,3,0,0,0,0,0,1,0,6,12.4,0.0,0.0,1.2,1,0.00,0.00,0.00,1.82,50,9627,386626,26432,16805
508,79,19,2,True,2024-10-19T11:30:00Z,4,1,8,False,90,0,0,0,1,0,0,0,0,0,2,0,12,18.6,0.0,0.0,1.9,1,0.00,0.00,0.00,0.78,50,439,391771,18197,17758
508,86,7,3,False,2024-10-27T14:00:00Z,1,0,9,False,90,0,0,0,1,0,0,0,0,0,5,0,20,35.4,0.0,0.0,3.5,1,0.00,0.00,0.00,0.83,50,-2813,391493,10828,13641
508,99,2,2,True,2024-11-03T14:00:00Z,4,1,10,False,90,0,0,0,1,0,0,0,0,0,1,0,6,6.4,0.0,0.0,0.6,1,0.00,0.00,0.00,1.86,50,-12344,380595,5305,17649
508,108,10,1,True,2024-11-10T14:00:00Z,1,2,11,False,90,0,0,0,2,0,0,0,0,0,1,0,1,12.0,0.0,0.0,1.2,1,0.00,0.00,0.00,1.74,50,23475,414008,34574,11099
508,118,13,8,False,2024-11-23T17:30:00Z,0,4,12,False,90,0,0,1,0,0,0,0,0,0,5,1,34,40.4,0.0,0.0,4.0,1,0.00,0.00,0.00,2.14,50,-36680,371757,1988,38668
508,128,9,0,True,2024-12-01T13:30:00Z,1,1,13,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-45185,329125,8814,53999
508,133,3,0,False,2024-12-05T20:15:00Z,1,0,14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-47698,281911,168,47866
508,149,6,0,True,2024-12-08T16:30:00Z,3,4,15,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-27093,255554,115,27208
508,159,17,0,False,2024-12-15T19:00:00Z,0,5,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-21213,234993,171,21384
508,169,12,0,True,2024-12-22T16:30:00Z,3,6,17,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-12221,223125,143,12364
508,178,16,0,False,2024-12-26T15:00:00Z,1,0,18,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-11467,211771,127,11594
508,189,20,0,True,2024-12-29T15:00:00Z,2,2,19,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-8555,203488,108,8663
508,199,15,0,True,2025-01-04T12:30:00Z,1,2,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-7757,195921,191,7948
508,201,1,0,False,2025-01-15T20:00:00Z,2,1,21,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-6642,189457,112,6754
