element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,mng_win,mng_draw,mng_loss,mng_underdog_win,mng_underdog_draw,mng_clean_sheets,mng_goals_scored,value,transfers_balance,selected,transfers_in,transfers_out
720,210,15,0,False,2025-01-15T19:30:00Z,3,0,21,False,90,0,0,0,3,0,0,0,1,0,0,0,-3,21.8,0.8,0.0,2.3,1,0.00,0.01,0.01,2.11,0,0,0,0,0,0,0,40,86,100,91,5
720,213,6,1,False,2025-01-20T20:00:00Z,3,1,22,False,90,0,0,0,3,0,0,0,0,0,0,0,3,22.2,1.0,0.0,2.3,1,0.00,0.00,0.00,3.15,0,0,0,0,0,0,0,40,600,825,677,77
720,230,1,2,True,2025-01-25T15:00:00Z,0,1,23,False,90,0,0,0,1,0,0,0,0,0,0,0,22,28.6,1.5,1.0,3.1,1,0.02,0.01,0.03,1.00,0,0,0,0,0,0,0,40,771,1759,944,173
720,240,2,6,True,2025-02-01T17:30:00Z,2,0,24,False,90,0,0,1,0,0,0,0,0,0,0,0,25,22.4,0.3,0.0,2.3,1,0.00,0.00,0.00,0.45,0,0,0,0,0,0,0,40,1478,3578,1731,253
720,246,12,0,False,2025-02-16T14:00:00Z,2,1,25,False,60,0,0,0,2,0,0,0,1,0,0,0,7,15.6,0.8,13.0,2.9,1,0.01,0.01,0.02,1.66,0,0,0,0,0,0,0,40,5590,9779,6179,589
720,253,3,0,False,2025-02-22T15:00:00Z,0,1,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,698,10152,1889,1191
720,267,9,0,True,2025-02-25T19:30:00Z,1,2,27,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-1394,8736,185,1579
720,280,8,2,True,2025-03-08T20:00:00Z,1,1,28,False,90,0,0,0,1,0,0,0,0,0,0,0,15,31.0,1.1,0.0,3.2,1,0.00,0.01,0.01,1.41,0,0,0,0,0,0,0,40,-665,8125,624,1289
720,290,17,2,False,2025-03-15T15:00:00Z,1,2,29,False,90,0,0,0,1,0,0,0,0,0,0,0,11,28.0,0.6,0.0,2.9,1,0.00,0.00,0.00,1.37,0,0,0,0,0,0,0,40,7398,19286,8133,735
720,295,19,6,True,2025-04-01T18:45:00Z,1,0,30,False,90,0,0,1,0,0,0,0,0,0,0,0,27,16.0,0.9,1.0,1.8,1,0.03,0.00,0.03,1.34,0,0,0,0,0,0,0,40,2104,17855,8984,6880
720,306,10,2,False,2025-04-05T14:00:00Z,1,2,31,False,90,0,0,0,1,0,0,0,0,0,0,0,13,30.0,21.1,7.0,5.8,1,0.15,0.02,0.17,0.80,0,0,0,0,0,0,0,40,9045,27226,11908,2863
720,320,18,1,True,2025-04-13T13:00:00Z,4,2,32,False,90,0,0,0,2,0,0,0,0,0,0,0,13,25.6,3.3,4.0,3.3,1,0.07,0.01,0.08,1.96,0,0,0,0,0,0,0,40,2163,29312,4450,2287
720,328,14,7,False,2025-04-20T13:00:00Z,0,1,33,False,90,0,0,1,0,0,0,0,0,0,0,1,24,17.8,0.6,0.0,1.8,1,0.00,0.01,0.01,1.32,0,0,0,0,0,0,0,40,2354,32964,5072,2718
720,340,11,6,True,2025-04-26T14:00:00Z,3,0,34,False,90,0,0,1,0,0,0,0,0,0,0,0,30,30.2,21.2,6.0,5.7,1,0.01,0.19,0.20,1.15,0,0,0,0,0,0,0,40,5823,43868,7096,1273
