element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,mng_win,mng_draw,mng_loss,mng_underdog_win,mng_underdog_draw,mng_clean_sheets,mng_goals_scored,value,transfers_balance,selected,transfers_in,transfers_out
300,10,18,2,True,2024-08-19T19:00:00Z,1,1,1,False,90,0,0,0,1,0,0,0,0,0,0,0,14,24.0,1.1,23.0,4.8,1,0.07,0.01,0.08,1.23,0,0,0,0,0,0,0,50,0,12929,0,0
300,15,9,2,False,2024-08-24T14:00:00Z,2,1,2,False,90,0,0,0,2,0,0,0,0,0,0,0,18,20.4,12.4,17.0,5.0,1,0.09,0.01,0.10,1.78,0,0,0,0,0,0,0,50,-64,15977,1831,1895
300,26,2,5,True,2024-08-31T14:00:00Z,1,2,3,False,88,0,1,0,2,0,0,0,0,0,0,0,20,22.4,16.9,10.0,4.9,1,0.00,0.01,0.01,1.54,0,0,0,0,0,0,0,50,-1549,15377,1424,2973
300,34,7,8,False,2024-09-14T14:00:00Z,2,2,4,False,75,0,2,0,1,0,0,0,1,0,0,1,32,42.0,45.6,4.0,9.2,1,0.00,0.79,0.79,1.52,0,0,0,0,0,0,0,50,1280,18319,3449,2169
300,45,8,2,True,2024-09-21T14:00:00Z,1,1,5,False,90,0,0,0,1,0,0,0,0,0,0,0,17,17.0,6.4,26.0,4.9,1,0.08,0.04,0.12,1.10,0,0,0,0,0,0,0,50,39453,62188,44852,5399
300,51,1,2,False,2024-09-28T14:00:00Z,4,2,6,False,90,0,1,0,3,1,0,0,1,0,0,0,16,52.0,17.7,6.0,7.6,1,0.00,0.02,0.02,3.70,0,0,0,0,0,0,0,50,-5109,55934,11988,17097
300,68,3,2,True,2024-10-05T14:00:00Z,1,0,7,False,90,0,0,1,0,0,0,0,1,0,0,0,14,15.2,3.9,2.0,2.1,1,0.00,0.01,0.01,2.16,0,0,0,0,0,0,0,50,13491,71750,22512,9021
300,78,17,2,False,2024-10-19T14:00:00Z,2,3,8,False,90,0,0,0,2,0,0,0,0,0,0,0,13,21.8,8.6,8.0,3.8,1,0.00,0.05,0.05,2.15,0,0,0,0,0,0,0,50,-2693,69536,6665,9358
300,88,16,2,True,2024-10-25T19:00:00Z,1,3,9,False,73,0,0,0,3,0,0,0,0,0,0,0,11,8.6,4.2,8.0,2.1,1,0.04,0.01,0.05,1.55,0,0,0,0,0,0,0,50,-5988,63787,2054,8042
300,93,10,2,False,2024-11-02T15:00:00Z,1,1,10,False,70,0,0,0,1,0,0,0,0,0,0,0,8,20.6,15.5,2.0,3.8,1,0.00,0.14,0.14,1.00,0,0,0,0,0,0,0,50,-4103,60289,4114,8217
300,106,14,2,False,2024-11-10T14:00:00Z,3,0,11,False,69,0,0,0,2,0,0,0,0,0,0,0,7,17.8,14.9,44.0,7.7,1,0.67,0.02,0.69,0.59,0,0,0,0,0,0,0,50,-8925,51336,1060,9985
300,117,6,1,True,2024-11-23T12:30:00Z,1,2,12,False,70,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.9,4.0,0.3,1,0.23,0.00,0.23,1.85,0,0,0,0,0,0,0,50,-4651,47243,2161,6812
300,121,4,2,False,2024-11-30T15:00:00Z,4,1,13,False,90,0,0,0,4,0,0,0,0,0,0,0,7,12.4,4.2,0.0,1.7,1,0.00,0.01,0.01,2.40,0,0,0,0,0,0,0,50,-4155,43377,1345,5500
300,137,19,2,True,2024-12-03T20:15:00Z,3,1,14,False,90,0,0,0,1,0,0,0,0,0,0,0,26,42.4,2.3,33.0,7.8,1,0.35,0.00,0.35,3.10,0,0,0,0,0,0,0,50,-4304,39336,559,4863
