element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,mng_win,mng_draw,mng_loss,mng_underdog_win,mng_underdog_draw,mng_clean_sheets,mng_goals_scored,value,transfers_balance,selected,transfers_in,transfers_out
166,9,13,1,True,2024-08-18T15:30:00Z,0,2,1,False,24,0,0,0,1,0,0,0,0,0,0,0,4,2.0,1.6,0.0,0.4,0,0.00,0.01,0.01,0.11,0,0,0,0,0,0,0,60,0,23669,0,0
166,20,20,1,False,2024-08-25T13:00:00Z,2,6,2,False,14,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.2,0.0,0.0,0,0.00,0.00,0.00,0.12,0,0,0,0,0,0,0,60,-3590,23100,1245,4835
166,23,7,0,True,2024-09-01T12:30:00Z,1,1,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,59,-4832,19280,1220,6052
166,32,3,0,False,2024-09-14T19:00:00Z,0,1,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,58,-3208,16996,774,3982
166,50,19,1,False,2024-09-21T11:30:00Z,0,3,5,False,6,0,0,0,0,0,0,0,0,0,0,0,4,5.4,10.6,0.0,1.6,0,0.00,0.02,0.02,0.11,0,0,0,0,0,0,0,58,-1698,15687,311,2009
166,54,5,0,True,2024-09-28T14:00:00Z,4,2,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,57,-1265,14729,386,1651
166,65,16,0,True,2024-10-06T13:00:00Z,1,1,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,57,-1053,13989,448,1501
166,74,12,0,False,2024-10-20T15:30:00Z,2,1,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,57,-660,13661,298,958
166,85,15,0,True,2024-10-27T14:00:00Z,2,1,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,56,-315,13512,186,501
166,95,14,0,False,2024-11-03T16:30:00Z,1,1,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,56,-404,13347,199,603
166,103,1,0,True,2024-11-10T16:30:00Z,1,1,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,56,-369,13113,125,494
166,117,11,1,False,2024-11-23T12:30:00Z,1,2,12,False,1,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.79,0,0,0,0,0,0,0,56,-150,13200,232,382
166,123,2,0,True,2024-12-01T13:30:00Z,3,0,13,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,56,-84,13232,225,309
166,140,17,1,False,2024-12-04T19:30:00Z,1,5,14,False,11,0,0,0,0,0,0,0,0,0,0,0,3,2.0,2.9,0.0,0.5,0,0.00,0.02,0.02,0.00,0,0,0,0,0,0,0,56,-244,13068,120,364
166,149,18,0,False,2024-12-08T16:30:00Z,3,4,15,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,56,-192,12970,119,311
166,154,4,0,True,2024-12-15T19:00:00Z,2,1,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,56,-224,12912,152,376
166,164,8,0,False,2024-12-22T14:00:00Z,0,0,17,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,55,-153,12933,162,315
166,174,9,0,True,2024-12-26T15:00:00Z,1,2,18,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,55,-189,12874,165,354
166,186,10,0,False,2024-12-30T19:45:00Z,2,0,19,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,55,-175,12781,131,306
166,194,7,0,False,2025-01-04T15:00:00Z,1,1,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,55,-587,12194,27,614
166,208,3,0,True,2025-01-14T19:30:00Z,2,2,21,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,55,-415,11802,27,442
166,213,20,6,True,2025-01-20T20:00:00Z,3,1,22,False,76,0,1,0,1,0,0,0,0,0,0,1,25,23.4,13.8,19.0,5.6,1,0.22,0.14,0.36,0.63,0,0,0,0,0,0,0,55,-163,11653,14,177
166,227,13,0,False,2025-01-25T17:30:00Z,3,1,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,55,-31,11737,144,175
166,234,19,0,True,2025-02-03T20:00:00Z,2,1,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,55,-8,11882,138,146
166,242,5,1,False,2025-02-14T20:00:00Z,3,0,25,False,25,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1.5,0.0,0.1,0,0.00,0.00,0.00,0.83,0,0,0,0,0,0,0,55,-2,12081,158,160
166,252,2,0,False,2025-02-22T17:30:00Z,2,1,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,55,117,12326,239,122
166,268,17,1,True,2025-02-25T20:15:00Z,4,0,27,False,22,0,0,0,0,0,0,0,0,0,0,0,3,4.4,3.4,0.0,0.8,0,0.00,0.00,0.00,0.15,0,0,0,0,0,0,0,55,14,12414,163,149
166,273,11,0,True,2025-03-09T14:00:00Z,1,0,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,55,-46,12475,123,169
166,281,1,1,False,2025-03-16T13:30:00Z,1,0,29,False,14,0,0,0,0,0,0,0,0,0,0,0,4,3.0,2.0,0.0,0.5,0,0.00,0.01,0.01,0.00,0,0,0,0,0,0,0,55,9,12643,119,110
166,296,18,1,True,2025-04-03T19:00:00Z,1,0,30,False,1,0,0,0,0,0,0,0,0,0,0,0,5,2.0,0.0,0.0,0.2,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,55,-14,12638,101,115
166,302,4,1,False,2025-04-06T13:00:00Z,0,0,31,False,58,0,0,0,0,0,0,0,0,0,0,0,10,13.2,11.4,2.0,2.7,1,0.00,0.02,0.02,0.53,0,0,0,0,0,0,0,55,-49,12600,35,84
166,314,10,0,True,2025-04-13T13:00:00Z,2,2,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,55,-6,12646,79,85
