element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
449,6,3,7,True,2024-08-17T14:00:00Z,1,1,1,False,75,0,1,0,1,0,0,0,0,0,0,2,29,12.4,16.9,36.0,6.5,0,0.24,0.03,0.27,0.94,50,0,4944,0,0
449,18,17,1,False,2024-08-24T14:00:00Z,0,1,2,False,24,0,0,0,0,0,0,0,0,0,0,0,8,5.0,10.7,1.0,1.7,0,0.02,0.00,0.02,0.00,50,16735,35817,21017,4282
449,29,20,1,True,2024-08-31T14:00:00Z,1,1,3,False,32,0,0,0,0,0,0,0,0,0,0,0,4,7.0,11.0,10.0,2.8,0,0.00,0.02,0.02,0.12,50,-7876,26451,2654,10530
449,36,12,2,False,2024-09-14T14:00:00Z,0,1,4,False,90,0,0,1,0,0,0,0,1,0,0,0,6,2.8,1.7,0.0,0.5,1,0.00,0.00,0.00,0.94,50,-5377,21845,681,6058
449,42,5,1,False,2024-09-22T13:00:00Z,2,2,5,False,45,0,0,0,0,0,0,0,0,0,0,0,3,4.6,0.3,0.0,0.5,0,0.00,0.00,0.00,0.55,50,-1410,20838,592,2002
449,59,9,1,True,2024-09-28T14:00:00Z,0,1,6,False,90,0,0,0,1,0,0,0,1,0,0,0,15,15.0,14.4,14.0,4.3,1,0.02,0.16,0.18,1.33,50,-2000,18942,285,2285
449,65,6,2,False,2024-10-06T13:00:00Z,1,1,7,False,90,0,0,0,1,0,0,0,0,0,0,0,6,13.4,3.3,23.0,4.0,1,0.18,0.00,0.18,2.27,49,-1815,17271,200,2015
449,77,7,3,True,2024-10-21T19:00:00Z,1,0,8,False,90,0,0,1,0,0,0,0,0,0,0,0,10,18.0,43.3,17.0,7.8,1,0.28,0.04,0.32,1.12,49,-455,17065,733,1188
449,88,11,8,False,2024-10-25T19:00:00Z,1,3,9,False,90,1,0,0,1,0,0,0,0,0,0,1,31,46.4,13.9,18.0,7.8,1,0.40,0.01,0.41,0.76,49,-288,16893,551,839
449,97,19,3,True,2024-11-02T15:00:00Z,3,0,10,False,90,0,0,1,0,0,0,0,0,0,0,0,9,12.6,4.7,9.0,2.6,1,0.06,0.02,0.08,0.13,49,15457,33587,17193,1736
449,107,15,1,True,2024-11-10T14:00:00Z,1,3,11,False,90,0,0,0,3,0,0,0,1,0,0,0,15,14.6,26.1,19.0,6.0,1,0.11,0.03,0.14,1.70,49,2941,36058,6253,3312
449,111,1,1,False,2024-11-23T15:00:00Z,3,0,12,False,90,0,0,0,3,0,0,0,1,0,0,0,8,0.8,2.3,8.0,1.1,1,0.13,0.01,0.14,1.19,49,-2081,34043,2204,4285
449,127,10,3,True,2024-11-30T15:00:00Z,1,0,13,False,90,0,0,1,0,0,0,0,0,0,0,0,16,6.4,1.8,8.0,1.6,1,0.17,0.01,0.18,0.59,49,-1444,32808,1906,3350
449,138,13,1,False,2024-12-04T19:30:00Z,3,0,14,False,45,0,0,0,2,0,0,0,0,0,0,0,1,5.8,0.5,0.0,0.6,1,0.00,0.00,0.00,1.96,49,-3148,29782,892,4040
449,148,14,2,False,2024-12-07T17:30:00Z,2,3,15,False,90,0,0,0,2,0,0,0,0,0,0,0,7,4.0,12.6,2.0,1.9,1,0.00,0.05,0.05,1.60,49,-2914,26928,370,3284
449,158,2,2,True,2024-12-14T17:30:00Z,2,1,16,False,67,0,0,0,1,0,0,0,0,0,0,0,15,8.4,4.4,18.0,3.1,1,0.11,0.01,0.12,0.37,49,-1798,25372,581,2379
449,162,4,1,False,2024-12-21T15:00:00Z,0,2,17,False,26,0,0,0,0,0,0,0,0,0,0,0,2,6.2,0.3,0.0,0.7,0,0.00,0.00,0.00,0.17,49,-3302,22040,114,3416
449,178,18,2,True,2024-12-26T15:00:00Z,1,0,18,False,90,0,0,1,0,0,0,0,1,0,0,0,7,4.8,1.0,0.0,0.6,1,0.00,0.00,0.00,0.90,49,-1583,20549,302,1885
449,184,8,0,False,2024-12-29T15:00:00Z,0,2,19,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-2490,18062,96,2586
