element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
351,9,6,7,False,2024-08-18T15:30:00Z,0,2,1,False,90,1,0,1,0,0,0,0,1,0,0,2,31,36.4,0.6,38.0,7.5,1,0.28,0.00,0.28,1.01,150,0,4408007,0,0
351,17,10,17,True,2024-08-24T14:00:00Z,4,1,2,False,89,3,0,0,1,0,0,0,0,0,0,3,80,97.2,3.3,83.0,18.4,1,1.79,0.04,1.83,0.29,150,222715,5207729,275319,52604
351,30,19,17,False,2024-08-31T16:30:00Z,1,3,3,False,90,3,0,0,1,0,0,0,0,0,0,3,93,106.8,11.1,66.0,18.4,1,1.71,0.11,1.82,0.73,151,566889,6054723,642719,75830
351,37,4,13,True,2024-09-14T14:00:00Z,2,1,4,False,90,2,0,0,1,0,0,0,0,0,0,3,58,72.2,1.5,85.0,15.9,1,1.10,0.01,1.11,0.96,152,684275,6928685,791306,107031
351,47,1,9,True,2024-09-22T15:30:00Z,2,2,5,False,90,1,0,0,2,0,0,0,0,0,0,3,33,42.2,0.5,114.0,15.7,1,0.81,0.02,0.83,0.65,153,274627,7253417,329275,54648
351,58,15,2,False,2024-09-28T11:30:00Z,1,1,6,False,90,0,0,0,1,0,0,0,0,0,0,0,12,14.8,12.3,57.0,8.4,1,0.45,0.10,0.55,1.57,153,258724,7583749,286015,27291
351,69,9,2,True,2024-10-05T14:00:00Z,3,2,7,False,90,0,0,0,2,0,0,0,0,0,0,0,10,9.2,23.6,42.0,7.5,1,0.25,0.09,0.34,2.60,154,59763,7704044,132448,72685
351,80,20,2,False,2024-10-20T13:00:00Z,1,2,8,False,90,0,0,0,1,0,0,0,0,0,0,0,6,2.2,13.2,8.0,2.3,1,0.00,0.02,0.02,0.97,154,47225,7811209,110645,63420
351,89,17,6,True,2024-10-26T14:00:00Z,1,0,9,False,90,1,0,1,0,0,0,0,0,0,0,0,26,32.0,2.0,91.0,12.5,1,2.33,0.00,2.33,0.21,154,5336,7845366,77692,72356
351,91,3,2,False,2024-11-02T15:00:00Z,2,1,10,False,90,0,0,0,2,0,0,0,0,0,0,0,-1,3.2,0.6,69.0,7.3,1,0.88,0.02,0.90,2.04,154,-178318,7679947,39141,217459
351,102,5,5,False,2024-11-09T17:30:00Z,2,1,11,False,90,1,0,0,2,0,0,0,1,0,0,0,26,33.6,0.9,87.0,12.2,1,1.38,0.00,1.38,2.29,153,-601680,7076341,19378,621058
351,118,18,2,True,2024-11-23T17:30:00Z,0,4,12,False,90,0,0,0,4,0,0,0,0,0,0,0,2,6.2,22.3,64.0,9.3,1,0.82,0.03,0.85,2.51,152,-518598,6584276,32771,551369
351,125,12,2,False,2024-12-01T16:00:00Z,2,0,13,False,90,0,0,0,2,0,0,0,0,0,0,0,8,6.0,11.8,28.0,4.6,1,0.19,0.01,0.20,3.35,151,-1005996,5573052,6097,1012093
351,138,16,5,True,2024-12-04T19:30:00Z,3,0,14,False,90,0,1,1,0,0,0,0,0,0,0,0,24,29.0,35.9,26.0,9.1,1,0.17,0.29,0.46,1.04,150,-566900,5043155,36849,603749
351,143,7,7,False,2024-12-07T15:00:00Z,2,2,15,False,90,1,0,0,2,0,0,0,0,0,0,1,30,36.4,2.5,50.0,8.9,1,0.69,0.12,0.81,1.34,150,-323912,4749240,38960,362872
