element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
553,2,1,1,False,2024-08-17T14:00:00Z,2,0,1,False,83,0,0,0,2,0,0,0,1,0,0,0,11,8.6,3.2,0.0,1.2,1,0.00,0.02,0.02,1.24,50,0,11511,0,0
553,20,6,2,True,2024-08-25T13:00:00Z,2,6,2,False,90,0,0,0,6,0,0,0,0,0,0,0,7,13.2,6.2,1.0,2.0,1,0.02,0.02,0.04,1.56,50,-750,12488,765,1515
553,29,16,0,False,2024-08-31T14:00:00Z,1,1,3,False,59,0,0,0,1,0,0,0,1,0,0,0,-3,3.4,3.5,1.0,0.8,1,0.06,0.01,0.07,0.36,50,-851,12372,956,1807
553,40,15,2,True,2024-09-15T15:30:00Z,1,2,4,False,90,0,0,0,2,0,0,0,0,0,0,0,17,12.4,11.0,6.0,2.9,1,0.05,0.02,0.07,1.21,49,-1100,11830,1051,2151
553,41,2,1,False,2024-09-21T14:00:00Z,3,1,5,False,81,0,0,0,1,0,0,0,1,0,0,0,10,14.0,8.9,0.0,2.3,1,0.00,0.02,0.02,0.58,49,-14,12121,987,1001
553,60,12,2,True,2024-09-28T16:30:00Z,1,2,6,False,90,0,0,0,2,0,0,0,0,0,0,0,8,1.8,3.7,2.0,0.8,1,0.00,0.01,0.01,2.54,49,-796,11468,507,1303
553,63,4,2,False,2024-10-05T14:00:00Z,5,3,7,False,76,0,0,0,4,0,0,0,0,0,0,0,14,7.4,15.9,4.0,2.7,1,0.02,0.03,0.05,3.15,49,-131,11569,803,934
553,80,13,1,True,2024-10-20T13:00:00Z,1,2,8,False,89,0,0,0,1,0,0,0,1,0,0,0,7,12.6,0.6,2.0,1.5,1,0.00,0.00,0.00,1.30,49,-639,11038,299,938
553,84,5,2,False,2024-10-26T14:00:00Z,2,2,9,False,90,0,0,0,2,0,0,0,0,0,0,0,6,6.8,12.0,5.0,2.4,1,0.03,0.01,0.04,1.31,49,45,11218,535,490
553,100,7,10,True,2024-11-02T17:30:00Z,2,2,10,False,90,1,0,0,2,0,0,0,0,0,0,3,41,53.4,33.6,17.0,10.4,1,0.21,0.02,0.23,2.51,49,95,11467,885,790
553,110,17,3,True,2024-11-09T15:00:00Z,2,0,11,False,90,0,0,1,0,0,0,0,0,0,0,0,9,8.6,4.8,9.0,2.2,1,0.05,0.01,0.06,0.66,49,10917,23462,11981,1064
553,115,9,12,False,2024-11-23T15:00:00Z,1,4,12,False,90,1,1,0,1,0,0,0,0,0,0,2,48,68.2,16.8,32.0,11.7,1,0.22,0.11,0.33,0.97,49,688,23807,5167,4479
553,130,3,2,True,2024-11-30T15:00:00Z,2,4,13,False,90,0,0,0,4,0,0,0,0,0,0,0,5,9.0,5.5,4.0,1.9,1,0.02,0.08,0.10,3.29,49,100756,129520,103941,3185
553,134,8,2,False,2024-12-04T19:30:00Z,4,0,14,False,83,0,0,0,4,0,0,0,0,0,0,0,15,12.2,15.1,3.0,3.0,1,0.02,0.28,0.30,0.63,49,5937,133590,21672,15735
553,150,19,1,False,2024-12-09T20:00:00Z,2,1,15,False,77,0,0,0,2,0,0,0,1,0,0,0,-3,2.8,26.8,13.0,4.3,1,0.33,0.02,0.35,0.91,49,-14289,118618,5039,19328
553,160,10,0,True,2024-12-14T15:00:00Z,1,2,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-44331,74607,1895,46226
