element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,mng_win,mng_draw,mng_loss,mng_underdog_win,mng_underdog_draw,mng_clean_sheets,mng_goals_scored,value,transfers_balance,selected,transfers_in,transfers_out
541,2,1,1,False,2024-08-17T14:00:00Z,2,0,1,False,33,0,0,0,1,0,0,0,0,0,0,0,9,13.8,16.2,17.0,4.7,0,0.06,0.02,0.08,0.25,0,0,0,0,0,0,0,65,0,197434,0,0
541,20,6,6,True,2024-08-25T13:00:00Z,2,6,2,False,67,1,0,0,5,0,0,0,0,0,0,0,34,39.6,26.8,44.0,11.0,1,0.93,0.20,1.13,1.24,0,0,0,0,0,0,0,65,-22455,188122,11678,34133
541,29,16,2,False,2024-08-31T14:00:00Z,1,1,3,False,90,0,0,0,1,0,0,0,0,0,0,0,15,5.0,36.5,14.0,5.6,1,0.24,0.34,0.58,1.04,0,0,0,0,0,0,0,65,71541,282792,104815,33274
541,40,15,2,True,2024-09-15T15:30:00Z,1,2,4,False,90,0,0,0,2,0,0,0,0,0,0,0,10,14.2,8.9,47.0,7.0,1,0.18,0.02,0.20,1.21,0,0,0,0,0,0,0,65,-40589,242998,22327,62916
541,41,2,8,False,2024-09-21T14:00:00Z,3,1,5,False,90,1,0,0,3,0,0,0,1,0,0,3,34,43.6,52.7,13.0,10.9,1,0.03,0.22,0.25,1.73,0,0,0,0,0,0,0,65,-16511,231215,15910,32421
541,60,12,2,True,2024-09-28T16:30:00Z,1,2,6,False,90,0,0,0,2,0,0,0,0,0,0,0,13,9.2,12.3,24.0,4.6,1,0.05,0.01,0.06,2.54,0,0,0,0,0,0,0,65,-6702,227985,21355,28057
541,63,4,9,False,2024-10-05T14:00:00Z,5,3,7,False,90,1,0,0,5,0,0,0,0,0,0,3,44,40.6,14.3,38.0,9.3,1,0.44,0.27,0.71,4.25,0,0,0,0,0,0,0,65,22936,256134,47399,24463
541,80,13,2,True,2024-10-20T13:00:00Z,1,2,8,False,66,0,0,0,1,0,0,0,0,0,0,0,9,6.0,17.0,1.0,2.4,1,0.04,0.19,0.23,1.00,0,0,0,0,0,0,0,65,5108,265096,33958,28850
541,84,5,9,False,2024-10-26T14:00:00Z,2,2,9,False,90,1,0,0,2,0,0,0,0,0,0,3,44,51.2,50.8,65.0,16.7,1,0.22,0.33,0.55,1.31,0,0,0,0,0,0,0,65,27589,295049,45127,17538
541,100,7,6,True,2024-11-02T17:30:00Z,2,2,10,False,90,0,1,0,2,0,0,0,0,0,0,1,29,27.2,40.8,13.0,8.1,1,0.11,0.22,0.33,2.51,0,0,0,0,0,0,0,66,323129,633923,342228,19099
541,110,17,12,True,2024-11-09T15:00:00Z,2,0,11,False,89,1,1,1,0,0,0,0,0,0,0,3,45,56.6,28.8,22.0,10.7,1,0.06,0.42,0.48,0.48,0,0,0,0,0,0,0,67,295842,942722,319427,23585
541,115,9,16,False,2024-11-23T15:00:00Z,1,4,12,False,90,2,1,0,1,0,0,0,0,0,0,3,68,87.2,13.5,56.0,15.7,1,0.77,0.05,0.82,0.97,0,0,0,0,0,0,0,68,308774,1251989,362534,53760
541,130,3,2,True,2024-11-30T15:00:00Z,2,4,13,False,90,0,0,0,4,0,0,0,0,0,0,0,8,12.6,29.5,5.0,4.7,1,0.11,0.07,0.18,3.29,0,0,0,0,0,0,0,70,1032373,2321000,1041324,8951
541,134,8,2,False,2024-12-04T19:30:00Z,4,0,14,False,90,0,0,0,4,0,0,0,0,0,0,0,8,9.4,2.8,13.0,2.5,1,0.09,0.01,0.10,1.02,0,0,0,0,0,0,0,71,342269,2646029,415428,73159
541,150,19,1,False,2024-12-09T20:00:00Z,2,1,15,False,90,0,0,0,2,0,0,0,1,0,0,0,10,12.4,46.8,10.0,6.9,1,0.04,0.25,0.29,1.01,0,0,0,0,0,0,0,71,22375,2658348,188297,165922
541,160,10,9,True,2024-12-14T15:00:00Z,1,2,16,False,90,1,0,0,2,0,0,0,0,0,0,3,45,52.6,30.4,52.0,13.5,1,0.41,0.12,0.53,1.20,0,0,0,0,0,0,0,71,11382,2691487,169503,158121
541,167,11,9,False,2024-12-22T14:00:00Z,0,3,17,False,90,1,0,1,0,0,0,0,0,0,0,3,43,51.4,45.4,22.0,11.9,1,0.14,0.31,0.45,0.81,0,0,0,0,0,0,0,71,-149929,2544762,119053,268982
541,180,14,12,True,2024-12-26T17:30:00Z,2,0,18,False,90,1,1,1,0,0,0,0,0,0,0,3,58,69.8,21.8,18.0,11.0,1,0.04,0.37,0.41,0.44,0,0,0,0,0,0,0,71,-134751,2417429,210197,344948
541,189,18,1,False,2024-12-29T15:00:00Z,2,2,19,False,45,0,0,0,2,0,0,0,0,0,0,0,1,2.4,3.3,10.0,1.6,1,0.10,0.04,0.14,1.30,0,0,0,0,0,0,0,71,362164,2800871,453269,91105
541,200,16,0,True,2025-01-06T20:00:00Z,0,3,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,70,-1332329,1435293,72430,1404759
541,210,15,1,False,2025-01-15T19:30:00Z,3,0,21,False,45,0,0,0,2,0,0,0,0,0,0,0,6,7.8,23.1,35.0,6.6,0,0.30,0.07,0.37,1.45,0,0,0,0,0,0,0,70,-64084,1407444,138224,202308
541,213,6,2,False,2025-01-20T20:00:00Z,3,1,22,False,90,0,0,0,3,0,0,0,0,0,0,0,9,7.6,13.4,30.0,5.1,1,0.35,0.15,0.50,3.15,0,0,0,0,0,0,0,70,-223718,1184855,46858,270576
541,230,1,2,True,2025-01-25T15:00:00Z,0,1,23,False,90,0,0,0,1,0,0,0,0,0,0,0,11,9.8,15.8,24.0,5.0,1,0.13,0.03,0.16,1.00,0,0,0,0,0,0,0,69,-190461,998318,36131,226592
541,240,2,7,True,2025-02-01T17:30:00Z,2,0,24,False,90,1,0,1,0,0,0,0,1,0,0,2,31,48.6,16.7,52.0,11.7,1,0.45,0.24,0.69,0.45,0,0,0,0,0,0,0,68,-162676,833341,31525,194201
541,246,12,9,False,2025-02-16T14:00:00Z,2,1,25,False,90,1,0,0,2,0,0,0,0,0,0,3,38,38.8,24.5,30.0,9.3,1,0.47,0.17,0.64,1.66,0,0,0,0,0,0,0,68,-1536,843311,75248,76784
541,253,3,9,False,2025-02-22T15:00:00Z,0,1,26,False,88,1,0,1,0,0,0,0,0,0,0,3,40,44.2,50.9,29.0,12.4,1,0.71,0.24,0.95,0.62,0,0,0,0,0,0,0,68,381042,1233947,416540,35498
541,267,9,2,True,2025-02-25T19:30:00Z,1,2,27,False,90,0,0,0,2,0,0,0,0,0,0,0,17,14.4,18.2,51.0,8.4,1,0.35,0.09,0.44,1.69,0,0,0,0,0,0,0,69,696887,1942940,711337,14450
541,280,8,0,True,2025-03-08T20:00:00Z,1,1,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,70,-645666,1281852,148615,794281
541,290,17,0,False,2025-03-15T15:00:00Z,1,2,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,69,-405309,744796,1739,407048
541,295,19,0,True,2025-04-01T18:45:00Z,1,0,30,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,69,-212880,682082,2786,215666
541,306,10,0,False,2025-04-05T14:00:00Z,1,2,31,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,68,-64678,618544,1747,66425
541,320,18,7,True,2025-04-13T13:00:00Z,4,2,32,False,20,1,0,0,1,0,0,0,0,0,0,2,36,43.2,21.3,20.0,8.5,0,0.54,0.15,0.69,0.95,0,0,0,0,0,0,0,68,20858,642538,43826,22968
