element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,mng_win,mng_draw,mng_loss,mng_underdog_win,mng_underdog_draw,mng_clean_sheets,mng_goals_scored,value,transfers_balance,selected,transfers_in,transfers_out
380,1,9,7,True,2024-08-16T19:00:00Z,1,0,1,False,90,0,0,1,0,0,0,0,0,0,0,1,26,19.4,11.9,0.0,3.1,1,0.00,0.02,0.02,0.44,0,0,0,0,0,0,0,45,0,403535,0,0
380,13,5,1,False,2024-08-24T11:30:00Z,2,1,2,False,90,0,0,0,2,0,0,0,0,0,0,0,8,10.2,4.3,0.0,1.5,1,0.00,0.19,0.19,2.09,0,0,0,0,0,0,0,45,63225,589233,85495,22270
380,27,12,0,True,2024-09-01T15:00:00Z,0,3,3,False,90,0,0,0,3,0,0,0,1,0,0,0,-5,9.6,1.3,4.0,1.5,1,0.34,0.01,0.35,1.73,0,0,0,0,0,0,0,45,-52241,549345,23873,76114
380,38,17,6,False,2024-09-14T11:30:00Z,0,3,4,False,76,0,0,1,0,0,0,0,0,0,0,0,34,17.0,0.7,0.0,1.8,1,0.00,0.00,0.00,1.12,0,0,0,0,0,0,0,45,-34666,533899,26429,61095
380,43,7,5,False,2024-09-21T16:30:00Z,0,0,5,False,90,0,0,1,0,0,0,0,1,0,0,0,18,20.4,1.0,33.0,5.4,1,0.21,0.01,0.22,1.01,0,0,0,0,0,0,0,45,-18924,519779,11003,29927
380,57,18,0,True,2024-09-29T15:30:00Z,0,3,6,False,90,0,0,0,3,0,0,0,1,0,0,0,2,17.2,10.9,27.0,5.5,1,0.24,0.03,0.27,4.59,0,0,0,0,0,0,0,45,-5688,520368,30272,35960
380,62,2,0,False,2024-10-06T13:00:00Z,0,0,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,45,-32962,491160,13259,46221
380,75,4,2,True,2024-10-19T14:00:00Z,2,1,8,False,90,0,0,0,1,0,0,0,0,0,0,0,11,20.0,13.0,17.0,5.0,1,0.02,0.02,0.04,0.86,0,0,0,0,0,0,0,45,-19003,477255,11289,30292
380,90,19,1,False,2024-10-27T14:00:00Z,2,1,9,False,90,0,0,0,2,0,0,0,0,0,0,0,11,20.6,1.0,0.0,2.2,1,0.00,0.01,0.01,2.98,0,0,0,0,0,0,0,45,-10016,469367,6074,16090
380,95,6,1,True,2024-11-03T16:30:00Z,1,1,10,False,90,0,0,0,1,0,0,0,1,0,0,0,4,16.6,0.6,0.0,1.7,1,0.00,0.00,0.00,1.11,0,0,0,0,0,0,0,44,-13297,458201,10981,24278
380,106,11,6,True,2024-11-10T14:00:00Z,3,0,11,False,90,0,0,1,0,0,0,0,0,0,0,0,29,21.0,6.2,0.0,2.7,1,0.00,0.01,0.01,0.77,0,0,0,0,0,0,0,44,-760,459622,13472,14232
380,116,10,0,False,2024-11-24T16:30:00Z,1,1,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,44,-12570,447606,14597,27167
380,126,8,5,True,2024-12-01T13:30:00Z,4,0,13,False,90,0,0,1,0,0,0,0,1,0,0,0,26,17.8,1.0,0.0,1.9,1,0.00,0.02,0.02,0.65,0,0,0,0,0,0,0,44,-22967,425136,3150,26117
380,131,1,0,False,2024-12-04T20:15:00Z,2,0,14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,44,-29066,396701,4362,33428
380,148,16,1,True,2024-12-07T17:30:00Z,2,3,15,False,90,0,0,0,3,0,0,0,0,0,0,0,5,7.8,3.8,10.0,2.2,1,0.09,0.03,0.12,0.83,0,0,0,0,0,0,0,44,-3772,395277,9379,13151
380,156,13,6,False,2024-12-15T16:30:00Z,1,2,16,False,90,0,1,0,1,0,0,0,0,0,0,1,24,37.6,29.7,2.0,6.9,1,0.03,0.40,0.43,0.95,0,0,0,0,0,0,0,44,-8833,387531,7225,16058
380,168,3,1,True,2024-12-22T14:00:00Z,0,3,17,False,90,0,0,0,3,0,0,0,0,0,0,0,5,29.6,16.6,13.0,5.9,1,0.15,0.10,0.25,1.24,0,0,0,0,0,0,0,44,33373,425212,40971,7598
380,180,20,1,False,2024-12-26T17:30:00Z,2,0,18,False,90,0,0,0,2,0,0,0,0,0,0,0,9,15.2,2.0,17.0,3.4,1,0.05,0.02,0.07,0.86,0,0,0,0,0,0,0,44,-10633,414279,9650,20283
380,188,15,0,True,2024-12-30T20:00:00Z,0,2,19,False,64,0,0,0,2,0,0,0,1,0,0,0,5,11.2,14.4,0.0,2.6,1,0.00,0.15,0.15,1.89,0,0,0,0,0,0,0,44,-20408,394439,3236,23644
380,196,12,7,False,2025-01-05T16:30:00Z,2,2,20,False,90,1,0,0,2,0,0,0,0,0,0,0,21,56.2,13.8,17.0,8.7,1,0.08,0.11,0.19,2.82,0,0,0,0,0,0,0,44,-31225,364089,2692,33917
380,209,17,1,True,2025-01-16T20:00:00Z,3,1,21,False,90,0,0,0,1,0,0,0,1,0,0,0,6,19.4,16.0,2.0,3.7,1,0.00,0.02,0.02,1.52,0,0,0,0,0,0,0,44,36613,409375,46444,9831
380,217,5,0,True,2025-01-19T14:00:00Z,1,3,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,44,-8822,397136,6063,14885
380,225,9,15,False,2025-01-26T19:00:00Z,0,1,23,False,90,1,0,1,0,0,0,0,0,0,0,3,43,46.8,2.4,7.0,5.6,1,0.02,0.02,0.04,0.67,0,0,0,0,0,0,0,44,-14358,384069,5943,20301
380,237,7,2,True,2025-02-02T14:00:00Z,0,2,24,False,81,0,0,0,1,0,0,0,0,0,0,0,11,13.0,3.3,9.0,2.5,1,0.10,0.04,0.14,2.04,0,0,0,0,0,0,0,44,45763,440314,53102,7339
380,249,18,0,False,2025-02-16T16:30:00Z,1,0,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,44,-85209,348699,6758,91967
