element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
245,1,14,2,False,2024-08-16T19:00:00Z,1,0,1,False,90,0,0,0,1,0,0,0,0,0,0,0,13,25.4,0.2,0.0,2.6,1,0.00,0.00,0.00,2.43,45,0,12977,0,0
245,15,11,2,True,2024-08-24T14:00:00Z,2,1,2,False,90,0,0,0,1,0,0,0,0,0,0,0,5,7.4,0.8,2.0,1.0,1,0.00,0.01,0.01,0.61,45,3643,28544,5499,1856
245,25,10,2,False,2024-08-31T14:00:00Z,1,1,3,False,90,0,0,0,1,0,0,0,0,0,0,0,5,13.8,11.3,11.0,3.6,1,0.17,0.01,0.18,0.45,45,1061,32003,5451,4390
245,35,19,0,True,2024-09-14T14:00:00Z,1,1,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-2131,30746,1985,4116
245,44,15,1,True,2024-09-21T14:00:00Z,3,1,5,False,6,0,0,0,0,0,0,0,0,0,0,0,3,4.2,0.0,0.0,0.4,0,0.00,0.00,0.00,0.30,45,-2438,28805,475,2913
245,59,16,1,False,2024-09-28T14:00:00Z,0,1,6,False,2,0,0,0,0,0,0,0,0,0,0,0,4,6.0,0.0,0.0,0.6,0,0.00,0.00,0.00,0.02,45,-1720,27493,539,2259
245,69,13,0,False,2024-10-05T14:00:00Z,3,2,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1649,26251,342,1991
245,72,2,-2,True,2024-10-19T14:00:00Z,1,3,8,False,22,0,0,0,1,1,0,0,1,0,0,0,-9,0.0,0.4,19.0,1.7,0,0.03,0.00,0.03,0.17,45,-875,25825,345,1220
245,87,8,2,False,2024-10-26T16:30:00Z,1,1,9,False,90,0,0,0,1,0,0,0,0,0,0,0,15,23.8,10.5,4.0,3.8,1,0.06,0.00,0.06,0.79,44,-634,25453,318,952
245,92,4,0,True,2024-11-04T20:00:00Z,2,1,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-194,25389,581,775
245,104,7,0,False,2024-11-09T15:00:00Z,0,2,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-518,24942,328,846
245,115,20,0,True,2024-11-23T15:00:00Z,1,4,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-327,24766,520,847
245,128,18,2,False,2024-12-01T13:30:00Z,1,1,13,False,90,0,0,0,1,0,0,0,0,0,0,0,11,28.4,0.5,35.0,6.4,1,0.25,0.00,0.25,0.65,44,-633,24208,168,801
245,135,5,2,True,2024-12-05T19:30:00Z,3,1,14,False,90,0,0,0,1,0,0,0,0,0,0,0,8,11.4,0.3,2.0,1.4,1,0.00,0.00,0.00,1.34,44,-208,24087,278,486
245,145,1,2,True,2024-12-08T14:00:00Z,1,1,15,False,90,0,0,0,1,0,0,0,0,0,0,0,8,18.4,0.6,2.0,2.1,1,0.00,0.00,0.00,2.03,44,-386,23745,192,578
245,155,12,0,False,2024-12-14T15:00:00Z,2,2,16,False,90,0,0,0,2,0,0,0,1,0,0,0,2,20.2,0.2,0.0,2.0,1,0.00,0.00,0.00,2.13,44,74,23987,708,634
