element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
277,4,12,2,True,2024-08-17T11:30:00Z,0,2,1,False,64,0,0,0,1,0,0,0,0,0,0,0,8,10.8,1.3,0.0,1.2,1,0.00,0.00,0.00,1.45,45,0,23647,0,0
277,17,13,2,False,2024-08-24T14:00:00Z,4,1,2,False,71,0,0,0,3,0,0,0,0,0,0,0,6,6.0,2.7,0.0,0.9,1,0.00,0.00,0.00,3.20,45,5530,36889,9260,3730
277,25,9,0,True,2024-08-31T14:00:00Z,1,1,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,19179,60968,30518,11339
277,33,5,1,False,2024-09-14T14:00:00Z,0,0,4,False,6,0,0,0,0,0,0,0,0,0,0,0,5,7.0,0.0,0.0,0.7,0,0.00,0.00,0.00,0.25,45,4264,65428,15728,11464
277,48,17,0,False,2024-09-21T14:00:00Z,1,1,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-794,64811,4578,5372
277,56,2,1,True,2024-09-29T13:00:00Z,2,2,6,False,1,0,0,0,0,0,0,0,0,0,0,0,3,1.2,0.3,0.0,0.2,0,0.00,0.00,0.00,0.00,45,-6910,57805,1701,8611
277,70,19,0,False,2024-10-05T14:00:00Z,4,1,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-3407,54783,1908,5315
277,73,8,0,True,2024-10-19T14:15:00Z,0,2,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-6477,48368,583,7060
277,83,4,0,False,2024-10-26T14:00:00Z,4,3,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-6205,42205,239,6444
277,93,11,0,True,2024-11-02T15:00:00Z,1,1,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-4908,37440,265,5173
277,108,18,1,False,2024-11-10T14:00:00Z,1,2,11,False,1,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.18,45,-2048,35479,253,2301
277,116,14,0,True,2024-11-24T16:30:00Z,1,1,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1688,33912,389,2077
277,127,16,0,False,2024-11-30T15:00:00Z,1,0,13,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1453,32502,256,1709
277,136,7,0,True,2024-12-03T19:30:00Z,0,1,14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1283,31321,291,1574
277,146,3,0,True,2024-12-08T14:00:00Z,1,2,15,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-257,31217,1145,1402
277,160,20,0,False,2024-12-14T15:00:00Z,1,2,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,941,32378,2384,1443
277,166,15,0,True,2024-12-21T15:00:00Z,0,4,17,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-1283,31097,843,2126
277,171,1,0,False,2024-12-27T20:15:00Z,1,0,18,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-1715,29465,546,2261
277,186,6,0,True,2024-12-30T19:45:00Z,2,0,19,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-1558,27891,136,1694
277,195,9,0,False,2025-01-05T14:00:00Z,2,2,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-1480,26454,167,1647
277,204,5,0,True,2025-01-16T19:30:00Z,0,2,21,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-1074,25409,177,1251
