element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,mng_win,mng_draw,mng_loss,mng_underdog_win,mng_underdog_draw,mng_clean_sheets,mng_goals_scored,value,transfers_balance,selected,transfers_in,transfers_out
467,5,15,0,False,2024-08-17T14:00:00Z,1,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,45,0,6978,0,0
467,18,16,0,True,2024-08-24T14:00:00Z,0,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,45,-879,7563,112,991
467,22,4,0,False,2024-08-31T14:00:00Z,3,1,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,44,-860,7344,164,1024
467,38,14,0,True,2024-09-14T11:30:00Z,0,3,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,44,-633,6914,161,794
467,48,10,0,True,2024-09-21T14:00:00Z,1,1,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,44,-326,6693,62,388
467,52,3,0,False,2024-09-30T19:00:00Z,3,1,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,44,-311,6463,67,378
467,61,1,1,False,2024-10-05T14:00:00Z,3,1,7,False,73,0,0,0,2,0,0,0,0,0,0,0,2,19.4,1.9,0.0,2.1,1,0.00,0.00,0.00,2.13,0,0,0,0,0,0,0,43,-207,6334,88,295
467,78,11,3,True,2024-10-19T14:00:00Z,2,3,8,False,77,0,1,0,2,0,0,0,1,0,0,0,8,13.2,58.1,8.0,7.9,1,0.05,0.16,0.21,2.93,0,0,0,0,0,0,0,43,-116,6346,115,231
467,89,13,2,False,2024-10-26T14:00:00Z,1,0,9,False,76,0,0,0,1,0,0,0,0,0,0,0,3,2.4,2.8,4.0,0.9,1,0.00,0.01,0.01,2.39,0,0,0,0,0,0,0,43,93,6512,216,123
467,98,8,1,True,2024-11-02T15:00:00Z,1,0,10,False,58,0,0,0,0,0,0,0,0,0,0,0,3,0.0,19.4,4.0,2.3,1,0.00,0.24,0.24,0.33,0,0,0,0,0,0,0,43,22,6620,222,200
467,110,20,1,False,2024-11-09T15:00:00Z,2,0,11,False,45,0,0,0,1,0,0,0,0,0,0,0,6,13.6,28.3,6.0,4.8,1,0.00,0.18,0.18,1.01,0,0,0,0,0,0,0,43,-30,6627,178,208
467,120,12,0,True,2024-11-24T14:00:00Z,2,3,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,43,-122,6573,121,243
467,122,5,2,False,2024-11-29T20:00:00Z,1,1,13,False,90,0,0,0,1,0,0,0,0,0,0,0,11,23.2,10.9,8.0,4.2,1,0.02,0.09,0.11,1.68,0,0,0,0,0,0,0,43,-75,6533,77,152
467,140,6,0,True,2024-12-04T19:30:00Z,1,5,14,False,90,0,0,0,5,0,0,0,0,0,0,0,11,33.0,27.0,0.0,6.0,1,0.00,0.01,0.01,5.43,0,0,0,0,0,0,0,43,76,6655,221,145
467,141,2,2,False,2024-12-07T15:00:00Z,1,0,15,False,90,0,0,0,1,0,0,0,0,0,0,0,9,6.8,3.8,9.0,2.0,1,0.07,0.02,0.09,2.02,0,0,0,0,0,0,0,43,110,6821,328,218
467,159,18,0,True,2024-12-15T19:00:00Z,0,5,16,False,61,0,0,0,5,0,0,0,0,0,0,0,-5,8.6,15.8,6.0,3.0,1,0.00,0.67,0.67,1.99,0,0,0,0,0,0,0,43,-163,6713,191,354
467,165,9,0,False,2024-12-22T14:00:00Z,0,0,17,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,43,-96,6662,104,200
