element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,mng_win,mng_draw,mng_loss,mng_underdog_win,mng_underdog_draw,mng_clean_sheets,mng_goals_scored,value,transfers_balance,selected,transfers_in,transfers_out
499,10,11,2,False,2024-08-19T19:00:00Z,1,1,1,False,77,0,0,0,1,0,0,0,0,0,0,0,12,7.0,15.6,6.0,2.9,1,0.01,0.04,0.05,0.90,0,0,0,0,0,0,0,50,0,23419,0,0
499,19,8,1,True,2024-08-24T14:00:00Z,4,0,2,False,23,0,0,0,0,0,0,0,0,0,0,0,1,3.8,0.5,2.0,0.6,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,50,-675,25577,2361,3036
499,28,15,0,False,2024-09-01T12:30:00Z,2,1,3,False,45,0,0,0,1,0,0,0,1,0,0,0,16,16.8,8.3,14.0,3.9,1,0.07,0.08,0.15,0.49,0,0,0,0,0,0,0,49,-4561,21449,1190,5751
499,39,1,1,True,2024-09-15T13:00:00Z,0,1,4,False,22,0,0,0,0,0,0,0,0,0,0,0,7,8.2,12.1,8.0,2.8,0,0.05,0.01,0.06,0.00,0,0,0,0,0,0,0,49,-494,22239,4244,4738
499,49,4,1,True,2024-09-21T14:00:00Z,3,1,5,False,20,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.4,2.0,0.3,0,0.00,0.02,0.02,0.00,0,0,0,0,0,0,0,49,-1093,21457,1281,2374
499,57,14,4,False,2024-09-29T15:30:00Z,0,3,6,False,13,0,1,0,0,0,0,0,0,0,0,0,12,15.2,10.6,12.0,3.8,0,0.47,0.00,0.47,0.19,0,0,0,0,0,0,0,49,-1949,19681,862,2811
499,64,5,1,False,2024-10-06T15:30:00Z,3,2,7,False,11,0,0,0,0,0,0,0,0,0,0,0,4,0.4,0.1,0.0,0.1,0,0.00,0.00,0.00,0.02,0,0,0,0,0,0,0,49,651,20842,2672,2021
499,79,19,4,True,2024-10-19T11:30:00Z,4,1,8,False,45,0,1,0,0,0,0,0,0,0,0,0,19,28.6,13.8,0.0,4.2,0,0.00,0.01,0.01,0.54,0,0,0,0,0,0,0,49,-892,20111,1153,2045
499,86,7,1,False,2024-10-27T14:00:00Z,1,0,9,False,28,0,0,0,0,0,0,0,0,0,0,0,6,3.4,4.1,0.0,0.8,0,0.00,0.02,0.02,0.08,0,0,0,0,0,0,0,49,294,20647,1383,1089
499,99,2,2,True,2024-11-03T14:00:00Z,4,1,10,False,90,0,0,0,1,0,0,0,0,0,0,0,17,13.6,8.5,11.0,3.3,1,0.10,0.09,0.19,1.86,0,0,0,0,0,0,0,48,436,21294,1989,1553
