element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,mng_win,mng_draw,mng_loss,mng_underdog_win,mng_underdog_draw,mng_clean_sheets,mng_goals_scored,value,transfers_balance,selected,transfers_in,transfers_out
423,6,3,1,True,2024-08-17T14:00:00Z,1,1,1,False,18,0,0,0,1,0,0,0,0,0,0,0,4,5.4,1.5,8.0,1.5,0,0.00,0.01,0.01,0.59,0,0,0,0,0,0,0,50,0,14127,0,0
423,18,17,3,False,2024-08-24T14:00:00Z,0,1,2,False,74,0,0,1,0,0,0,0,0,0,0,0,17,16.8,12.7,11.0,4.1,1,0.05,0.03,0.08,0.14,0,0,0,0,0,0,0,50,-957,14707,695,1652
423,29,20,6,True,2024-08-31T14:00:00Z,1,1,3,False,90,0,1,0,1,0,0,0,1,0,0,2,28,30.8,42.2,11.0,8.4,1,0.05,0.07,0.12,0.73,0,0,0,0,0,0,0,50,-1031,14399,1089,2120
423,36,12,3,False,2024-09-14T14:00:00Z,0,1,4,False,60,0,0,1,0,0,0,0,0,0,0,0,11,11.8,1.6,0.0,1.3,1,0.00,0.01,0.01,0.74,0,0,0,0,0,0,0,50,2065,17928,4938,2873
423,42,5,1,False,2024-09-22T13:00:00Z,2,2,5,False,58,0,0,0,2,0,0,0,0,0,0,0,11,17.0,0.3,0.0,1.7,1,0.00,0.00,0.00,0.87,0,0,0,0,0,0,0,50,2040,20537,3411,1371
423,59,9,1,True,2024-09-28T14:00:00Z,0,1,6,False,56,0,0,0,1,0,0,0,0,0,0,0,7,5.0,12.4,8.0,2.5,1,0.03,0.04,0.07,1.14,0,0,0,0,0,0,0,50,-18,20844,2453,2471
423,65,6,2,False,2024-10-06T13:00:00Z,1,1,7,False,65,0,0,0,1,0,0,0,0,0,0,0,11,12.6,4.8,22.0,3.9,1,0.08,0.01,0.09,1.24,0,0,0,0,0,0,0,50,-1573,19522,977,2550
423,77,7,2,True,2024-10-21T19:00:00Z,1,0,8,False,77,0,0,1,0,0,0,0,1,0,0,0,24,26.8,71.6,43.0,14.1,1,0.26,0.44,0.70,0.89,0,0,0,0,0,0,0,50,-162,19758,1357,1519
423,88,11,5,False,2024-10-25T19:00:00Z,1,3,9,False,71,0,1,0,1,0,0,0,0,0,0,0,21,14.6,14.9,21.0,5.1,1,0.24,0.08,0.32,0.70,0,0,0,0,0,0,0,50,1705,21832,2879,1174
423,97,19,3,True,2024-11-02T15:00:00Z,3,0,10,False,27,0,1,0,0,0,0,0,1,0,0,0,22,22.0,42.3,2.0,6.6,0,0.00,0.28,0.28,0.05,0,0,0,0,0,0,0,50,3385,25557,5608,2223
423,107,15,1,True,2024-11-10T14:00:00Z,1,3,11,False,31,0,0,0,2,0,0,0,0,0,0,0,1,2.6,2.8,0.0,0.5,0,0.00,0.01,0.01,0.69,0,0,0,0,0,0,0,50,2744,28589,4826,2082
423,111,1,0,False,2024-11-23T15:00:00Z,3,0,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,50,-3351,25126,1086,4437
423,127,10,3,True,2024-11-30T15:00:00Z,1,0,13,False,70,0,0,1,0,0,0,0,0,0,0,0,22,17.2,54.0,6.0,7.7,1,0.00,0.19,0.19,0.44,0,0,0,0,0,0,0,50,-3344,21920,140,3484
423,138,13,1,False,2024-12-04T19:30:00Z,3,0,14,False,27,0,0,0,0,0,0,0,0,0,0,0,8,7.2,2.3,7.0,1.7,0,0.03,0.03,0.06,0.31,0,0,0,0,0,0,0,50,-1254,20882,568,1822
423,148,14,5,False,2024-12-07T17:30:00Z,2,3,15,False,90,0,1,0,2,0,0,0,0,0,0,0,16,37.8,25.3,8.0,7.1,1,0.03,0.09,0.12,1.60,0,0,0,0,0,0,0,50,-1234,19745,332,1566
423,158,2,7,True,2024-12-14T17:30:00Z,2,1,16,False,90,0,1,0,1,0,0,0,0,0,0,2,31,46.0,61.0,17.0,12.4,1,0.09,0.59,0.68,0.42,0,0,0,0,0,0,0,50,292,20405,1361,1069
423,162,4,3,False,2024-12-21T15:00:00Z,0,2,17,False,63,0,0,1,0,0,0,0,0,0,0,0,13,14.2,27.3,8.0,5.0,1,0.00,0.28,0.28,0.54,0,0,0,0,0,0,0,50,3098,23946,4166,1068
423,178,18,2,True,2024-12-26T15:00:00Z,1,0,18,False,81,0,0,1,0,0,0,0,1,0,0,0,12,16.2,16.4,4.0,3.7,1,0.06,0.19,0.25,0.87,0,0,0,0,0,0,0,50,530,24636,2691,2161
423,184,8,3,False,2024-12-29T15:00:00Z,0,2,19,False,81,0,0,1,0,0,0,0,0,0,0,0,12,13.6,12.2,0.0,2.6,1,0.00,0.01,0.01,0.81,0,0,0,0,0,0,0,50,1149,25966,2810,1661
423,200,20,2,False,2025-01-06T20:00:00Z,0,3,20,False,68,0,0,1,0,0,0,0,1,0,0,0,12,5.8,1.7,7.0,1.5,1,0.13,0.01,0.14,1.50,0,0,0,0,0,0,0,50,2396,28828,4956,2560
423,206,12,2,True,2025-01-14T20:00:00Z,1,1,21,False,90,0,0,0,1,0,0,0,0,0,0,0,15,31.2,4.3,2.0,3.8,1,0.00,0.01,0.01,1.99,0,0,0,0,0,0,0,50,-422,28544,2584,3006
423,219,17,8,True,2025-01-19T14:00:00Z,3,2,22,False,90,1,0,0,2,0,0,0,0,0,0,1,31,41.6,5.0,11.0,5.8,1,0.03,0.01,0.04,0.89,0,0,0,0,0,0,0,50,-62,28695,2164,2226
423,222,3,2,False,2025-01-25T15:00:00Z,5,0,23,False,90,0,0,0,5,0,0,0,0,0,0,0,11,5.6,10.1,3.0,1.9,1,0.01,0.37,0.38,1.69,0,0,0,0,0,0,0,50,4135,33367,5923,1788
423,239,5,3,True,2025-02-01T12:30:00Z,7,0,24,False,81,0,0,1,0,0,0,0,0,0,0,0,14,11.4,26.3,2.0,4.0,1,0.00,0.04,0.04,0.68,0,0,0,0,0,0,0,50,352,33950,2957,2605
423,244,9,2,False,2025-02-15T15:00:00Z,2,1,25,False,84,0,0,0,2,0,0,0,0,0,0,0,15,13.4,5.1,5.0,2.4,1,0.02,0.02,0.04,1.90,0,0,0,0,0,0,0,50,-841,33446,2291,3132
