element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
369,1,9,7,True,2024-08-16T19:00:00Z,1,0,1,False,90,0,0,1,0,0,0,0,0,0,0,1,26,13.4,4.8,0.0,1.8,1,0.00,0.02,0.02,0.44,50,0,701512,0,0
369,13,5,1,False,2024-08-24T11:30:00Z,2,1,2,False,90,0,0,0,2,0,0,0,0,0,0,0,19,20.4,18.8,1.0,4.0,1,0.02,0.05,0.07,2.09,50,57940,875857,101648,43708
369,27,12,1,True,2024-09-01T15:00:00Z,0,3,3,False,90,0,0,0,3,0,0,0,0,0,0,0,5,19.4,1.8,0.0,2.1,1,0.00,0.02,0.02,1.73,50,-88288,799582,43457,131745
369,38,17,11,False,2024-09-14T11:30:00Z,0,3,4,False,90,0,1,1,0,0,0,0,0,0,0,2,40,24.2,24.8,8.0,5.7,1,0.00,0.48,0.48,1.12,50,-38054,787714,63003,101057
369,43,7,9,False,2024-09-21T16:30:00Z,0,0,5,False,90,0,0,1,0,0,0,0,0,0,0,3,35,22.6,35.8,2.0,6.0,1,0.00,0.23,0.23,1.01,50,72324,878999,104530,32206
369,57,18,0,True,2024-09-29T15:30:00Z,0,3,6,False,90,0,0,0,3,0,0,0,1,0,0,0,-1,16.6,2.8,0.0,1.9,1,0.00,0.02,0.02,4.59,50,126895,1021255,190554,63659
369,62,2,6,False,2024-10-06T13:00:00Z,0,0,7,False,90,0,0,1,0,0,0,0,0,0,0,0,25,19.0,13.3,2.0,3.4,1,0.00,0.01,0.01,0.42,51,-53028,970347,50834,103862
369,75,4,1,True,2024-10-19T14:00:00Z,2,1,8,False,90,0,0,0,1,0,0,0,1,0,0,0,6,8.6,3.6,17.0,2.9,1,0.17,0.01,0.18,0.86,51,82350,1073646,121100,38750
369,90,19,1,False,2024-10-27T14:00:00Z,2,1,9,False,90,0,0,0,2,0,0,0,0,0,0,0,2,17.8,31.0,12.0,6.1,1,0.38,0.15,0.53,2.98,51,20193,1094619,67728,47535
369,95,6,1,True,2024-11-03T16:30:00Z,1,1,10,False,90,0,0,0,1,0,0,0,1,0,0,0,4,19.0,0.9,0.0,2.0,1,0.00,0.01,0.01,1.11,51,-13637,1082947,60576,74213
369,106,11,1,True,2024-11-10T14:00:00Z,3,0,11,False,56,0,0,0,0,0,0,0,0,0,0,0,6,7.6,0.9,2.0,1.1,1,0.00,0.01,0.01,0.73,51,116713,1218431,162401,45688
369,116,10,2,False,2024-11-24T16:30:00Z,1,1,12,False,90,0,0,0,1,0,0,0,0,0,0,0,12,19.2,2.8,17.0,3.9,1,0.03,0.01,0.04,1.59,52,13508,1227376,87439,73931
369,126,8,6,True,2024-12-01T13:30:00Z,4,0,13,False,90,0,0,1,0,0,0,0,0,0,0,0,23,12.0,3.6,4.0,2.0,1,0.00,0.03,0.03,0.65,52,4,1232064,48653,48649
369,131,1,1,False,2024-12-04T20:15:00Z,2,0,14,False,90,0,0,0,2,0,0,0,0,0,0,0,0,6.0,3.2,5.0,1.4,1,0.07,0.01,0.08,2.16,52,-35583,1191934,36708,72291
369,148,16,1,True,2024-12-07T17:30:00Z,2,3,15,False,90,0,0,0,3,0,0,0,0,0,0,0,1,12.8,15.3,27.0,5.5,1,0.11,0.04,0.15,0.83,52,14558,1218970,57122,42564
369,156,13,2,False,2024-12-15T16:30:00Z,1,2,16,False,90,0,0,0,1,0,0,0,0,0,0,0,1,2.2,4.0,2.0,0.8,1,0.00,0.02,0.02,0.95,52,-112363,1100185,15046,127409
369,168,3,1,True,2024-12-22T14:00:00Z,0,3,17,False,90,0,0,0,3,0,0,0,0,0,0,0,-2,11.6,12.8,13.0,3.7,1,0.31,0.04,0.35,1.24,52,-1204,1108302,50367,51571
369,180,20,1,False,2024-12-26T17:30:00Z,2,0,18,False,90,0,0,0,2,0,0,0,0,0,0,0,4,13.0,16.3,16.0,4.5,1,0.07,0.07,0.14,0.86,51,-86694,1018891,13622,100316
