element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,mng_win,mng_draw,mng_loss,mng_underdog_win,mng_underdog_draw,mng_clean_sheets,mng_goals_scored,value,transfers_balance,selected,transfers_in,transfers_out
316,4,10,0,False,2024-08-17T11:30:00Z,0,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,75,0,511713,0,0
316,16,4,1,True,2024-08-25T15:30:00Z,2,0,2,False,18,0,0,0,0,0,0,0,0,0,0,0,2,1.4,3.8,2.0,0.7,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,74,-129557,418852,26453,156010
316,27,14,1,False,2024-09-01T15:00:00Z,0,3,3,False,14,0,0,0,0,0,0,0,0,0,0,0,3,2.4,1.1,1.0,0.5,0,0.15,0.00,0.15,0.53,0,0,0,0,0,0,0,73,-115558,316309,20614,136172
316,36,16,1,True,2024-09-14T14:00:00Z,0,1,4,False,30,0,0,0,1,0,0,0,0,0,0,0,5,4.2,10.6,0.0,1.5,0,0.00,0.00,0.00,0.30,0,0,0,0,0,0,0,72,-70295,255882,17070,87365
316,46,3,6,True,2024-09-21T14:00:00Z,3,0,5,False,71,1,0,1,0,0,0,0,0,0,0,0,29,43.6,2.3,45.0,9.1,1,0.31,0.01,0.32,0.54,0,0,0,0,0,0,0,72,-24113,237329,8157,32270
316,60,20,0,False,2024-09-28T16:30:00Z,1,2,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,72,9325,252440,26941,17616
316,66,7,0,False,2024-10-05T11:30:00Z,0,1,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,72,-16219,239231,12031,28250
316,74,6,1,True,2024-10-20T15:30:00Z,2,1,8,False,60,0,0,0,1,0,0,0,1,0,0,0,9,6.6,3.3,0.0,1.0,0,0.00,0.00,0.00,0.86,0,0,0,0,0,0,0,71,-17602,225143,5671,23273
316,81,1,4,False,2024-10-27T16:30:00Z,2,2,9,False,90,0,1,0,2,0,0,0,1,0,0,0,15,16.8,11.9,10.0,3.9,1,0.00,0.13,0.13,1.03,0,0,0,0,0,0,0,71,35,227322,9260,9225
316,94,5,2,True,2024-11-02T15:00:00Z,2,1,10,False,76,0,0,0,1,0,0,0,0,0,0,0,11,7.6,11.3,29.0,4.8,1,0.07,0.03,0.10,0.89,0,0,0,0,0,0,0,71,22244,253660,32606,10362
316,105,2,7,True,2024-11-09T20:00:00Z,2,0,11,False,64,1,0,1,0,0,0,0,0,0,0,1,32,33.6,4.9,49.0,8.8,1,1.00,0.02,1.02,1.16,0,0,0,0,0,0,0,71,-11910,242021,7050,18960
316,120,17,2,False,2024-11-24T14:00:00Z,2,3,12,False,89,0,0,0,2,0,0,0,0,0,0,0,10,5.8,11.4,28.0,4.5,1,0.15,0.02,0.17,1.23,0,0,0,0,0,0,0,71,28294,277416,38235,9941
316,125,13,1,True,2024-12-01T16:00:00Z,2,0,13,False,17,0,0,0,0,0,0,0,0,0,0,0,7,8.0,10.0,2.0,2.0,0,0.00,0.00,0.00,0.59,0,0,0,0,0,0,0,71,-15353,260113,8072,23425
316,139,15,1,False,2024-12-04T19:30:00Z,3,3,14,False,90,0,0,0,3,0,0,0,1,0,0,0,-4,0.0,2.3,16.0,1.4,1,0.39,0.03,0.42,2.09,0,0,0,0,0,0,0,71,-6938,254992,10174,17112
316,155,9,3,True,2024-12-14T15:00:00Z,2,2,16,False,20,0,1,0,1,0,0,0,1,0,0,0,14,15.2,11.1,8.0,3.4,0,0.11,0.02,0.13,0.35,0,0,0,0,0,0,0,71,-7540,236480,5805,13345
316,169,18,1,False,2024-12-22T16:30:00Z,3,6,17,False,3,0,0,0,0,0,0,0,0,0,0,0,5,3.0,0.3,2.0,0.5,0,0.00,0.00,0.00,0.13,0,0,0,0,0,0,0,71,-9068,228389,2754,11822
