element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
587,7,2,1,True,2024-08-17T16:30:00Z,1,2,1,False,17,0,0,0,1,0,0,0,0,0,0,0,9,8.2,29.4,6.0,4.4,0,0.00,0.17,0.17,0.27,60,0,86458,0,0
587,14,7,0,False,2024-08-24T14:00:00Z,0,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,60,-11819,84926,5711,17530
587,30,13,1,True,2024-08-31T16:30:00Z,1,3,3,False,4,0,0,0,0,0,0,0,0,0,0,0,5,3.0,0.3,19.0,2.2,0,0.06,0.00,0.06,0.22,59,-26016,61287,2798,28814
587,35,9,1,False,2024-09-14T14:00:00Z,1,1,4,False,45,0,0,0,0,0,0,0,0,0,0,0,3,6.2,0.7,2.0,0.9,0,0.00,0.01,0.01,0.76,58,-10579,53894,3370,13949
587,50,6,1,True,2024-09-21T11:30:00Z,0,3,5,False,53,0,0,0,3,0,0,0,0,0,0,0,4,2.6,1.9,0.0,0.5,1,0.00,0.01,0.01,1.20,58,-4992,49964,1332,6324
587,53,4,1,False,2024-09-28T14:00:00Z,1,1,6,False,14,0,0,0,0,0,0,0,0,0,0,0,2,1.0,3.3,5.0,0.9,0,0.05,0.00,0.05,0.04,58,-3005,47946,3028,6033
587,70,10,1,True,2024-10-05T14:00:00Z,4,1,7,False,7,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.1,2.0,0.1,0,0.00,0.00,0.00,0.13,57,-2316,46604,2991,5307
587,79,18,1,False,2024-10-19T11:30:00Z,4,1,8,False,29,0,0,0,0,0,0,0,0,0,0,0,3,2.2,1.0,4.0,0.7,0,0.00,0.02,0.02,0.41,57,-3597,43580,937,4534
587,90,14,7,True,2024-10-27T14:00:00Z,2,1,9,False,45,1,0,0,1,0,0,0,1,0,0,2,30,48.8,39.4,33.0,12.1,0,0.53,0.17,0.70,0.63,57,-1187,42834,1062,2249
587,97,16,1,False,2024-11-02T15:00:00Z,3,0,10,False,45,0,0,0,1,0,0,0,0,0,0,0,2,2.4,6.1,0.0,0.9,1,0.00,0.05,0.05,1.43,57,9403,53726,11384,1981
587,109,8,3,True,2024-11-09T15:00:00Z,0,0,11,False,82,0,0,1,0,0,0,0,0,0,0,0,6,16.4,29.6,19.0,6.5,1,0.28,0.16,0.44,1.11,57,517,54487,4773,4256
587,119,15,3,False,2024-11-25T20:00:00Z,0,2,12,False,83,0,0,1,0,0,0,0,0,0,0,0,9,4.8,3.8,6.0,1.5,1,0.00,0.02,0.02,1.63,57,-2894,52035,2081,4975
587,129,1,0,True,2024-11-30T17:30:00Z,2,5,13,False,45,0,0,0,5,0,0,0,1,0,0,0,-1,8.0,0.3,0.0,0.8,1,0.00,0.00,0.00,3.27,57,-1778,50577,1316,3094
587,137,11,4,False,2024-12-03T20:15:00Z,3,1,14,False,45,0,1,0,2,0,0,0,0,0,0,0,17,23.8,37.7,18.0,8.0,0,0.26,0.64,0.90,0.79,57,-1617,49340,1741,3358
587,150,20,2,True,2024-12-09T20:00:00Z,2,1,15,False,72,0,0,0,1,0,0,0,0,0,0,0,9,5.8,56.6,25.0,8.7,1,0.09,0.42,0.51,1.22,57,-1109,48470,1206,2315
587,152,3,1,False,2024-12-16T20:00:00Z,1,1,16,False,15,0,0,0,1,0,0,0,0,0,0,0,3,7.0,0.3,0.0,0.7,0,0.00,0.00,0.00,0.64,57,-1618,47246,1177,2795
587,170,5,1,True,2024-12-21T15:00:00Z,1,1,17,False,33,0,0,0,0,0,0,0,0,0,0,0,4,5.2,0.4,7.0,1.3,0,0.19,0.00,0.19,0.63,57,-1811,45648,654,2465
587,179,17,1,False,2024-12-26T15:00:00Z,0,1,18,False,22,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.8,6.0,0.6,0,0.04,0.01,0.05,0.40,56,-1537,44422,1120,2657
587,190,12,1,True,2024-12-29T17:15:00Z,0,5,19,False,30,0,0,0,1,0,0,0,0,0,0,0,1,0.2,2.8,13.0,1.6,0,0.01,0.01,0.02,0.89,56,-1618,42940,504,2122
587,197,13,2,False,2025-01-04T15:00:00Z,4,1,20,False,90,0,0,0,4,0,0,0,0,0,0,0,16,10.8,31.6,21.0,6.3,1,0.10,0.02,0.12,1.91,56,-1287,41926,770,2057
