element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,mng_win,mng_draw,mng_loss,mng_underdog_win,mng_underdog_draw,mng_clean_sheets,mng_goals_scored,value,transfers_balance,selected,transfers_in,transfers_out
182,9,13,2,True,2024-08-18T15:30:00Z,0,2,1,False,90,0,0,0,2,0,0,0,0,0,0,0,18,20.4,37.8,10.0,6.8,1,0.07,0.19,0.26,0.77,0,0,0,0,0,0,0,105,0,3210033,0,0
182,20,20,17,False,2024-08-25T13:00:00Z,2,6,2,False,82,1,3,0,2,0,0,0,1,0,0,2,61,82.8,43.8,21.0,14.8,1,0.67,0.15,0.82,1.80,0,0,0,0,0,0,0,105,-189274,3258422,66076,255350
182,23,7,6,True,2024-09-01T12:30:00Z,1,1,3,False,90,0,1,0,1,0,0,0,1,0,0,2,29,30.8,62.2,14.0,10.7,1,0.11,0.70,0.81,0.44,0,0,0,0,0,0,0,106,675715,4154208,830573,154858
182,32,3,3,False,2024-09-14T19:00:00Z,0,1,4,False,90,0,0,1,0,0,0,0,0,0,0,0,15,11.8,13.3,0.0,2.5,1,0.00,0.03,0.03,1.78,0,0,0,0,0,0,0,106,-160175,4019324,371311,531486
182,50,19,8,False,2024-09-21T11:30:00Z,0,3,5,False,63,1,0,1,0,0,0,0,0,0,0,0,27,35.6,16.4,21.0,7.3,1,0.42,0.00,0.42,0.57,0,0,0,0,0,0,0,106,16287,4094666,179135,162848
182,54,5,25,True,2024-09-28T14:00:00Z,4,2,6,False,90,4,0,0,2,0,0,0,0,0,0,3,97,149.0,54.7,82.0,28.6,1,2.41,0.62,3.03,1.11,0,0,0,0,0,0,0,106,-43652,4079413,223471,267123
182,65,16,6,True,2024-10-06T13:00:00Z,1,1,7,False,90,0,1,0,1,0,0,0,1,0,0,2,32,36.0,69.9,56.0,16.2,1,0.39,0.10,0.49,0.85,0,0,0,0,0,0,0,107,934716,5117243,966767,32051
182,74,12,2,False,2024-10-20T15:30:00Z,2,1,8,False,90,0,0,0,2,0,0,0,0,0,0,0,8,2.2,16.3,18.0,3.7,1,0.38,0.17,0.55,1.94,0,0,0,0,0,0,0,108,206797,5339039,313974,107177
182,85,15,10,True,2024-10-27T14:00:00Z,2,1,9,False,90,1,0,0,1,0,0,0,0,0,0,3,35,40.8,21.9,19.0,8.2,1,0.05,0.26,0.31,1.92,0,0,0,0,0,0,0,109,403200,5783880,446848,43648
182,95,14,3,False,2024-11-03T16:30:00Z,1,1,10,False,90,0,0,0,1,0,0,0,0,0,0,1,25,13.4,37.8,16.0,6.7,1,0.23,0.28,0.51,1.98,0,0,0,0,0,0,0,110,192933,6002657,252006,59073
