element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
433,6,3,2,True,2024-08-17T14:00:00Z,1,1,1,False,90,0,0,0,1,0,0,0,0,0,0,0,8,9.8,41.3,14.0,6.5,1,0.10,0.07,0.17,1.22,65,0,430423,0,0
433,18,17,10,False,2024-08-24T14:00:00Z,0,1,2,False,90,1,0,1,0,0,0,0,0,0,0,2,35,48.8,34.2,55.0,13.8,1,0.47,0.02,0.49,0.14,65,-32268,414290,14421,46689
433,29,20,1,True,2024-08-31T14:00:00Z,1,1,3,False,90,0,0,0,1,0,0,0,1,0,0,0,13,14.6,36.7,55.0,10.6,1,0.13,0.70,0.83,0.74,65,45045,484356,103142,58097
433,36,12,3,False,2024-09-14T14:00:00Z,0,1,4,False,80,0,0,1,0,0,0,0,0,0,0,0,6,7.4,23.6,1.0,3.2,1,0.02,0.05,0.07,0.85,65,-122158,359779,17404,139562
433,42,5,-1,False,2024-09-22T13:00:00Z,2,2,5,False,82,0,0,0,2,0,0,0,0,1,0,0,-3,2.6,1.9,23.0,2.8,1,0.07,0.03,0.10,0.89,64,-9384,357182,24129,33513
433,59,9,0,True,2024-09-28T14:00:00Z,0,1,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,63,-148962,206830,3863,152825
433,65,6,2,False,2024-10-06T13:00:00Z,1,1,7,False,75,0,0,0,1,0,0,0,0,0,0,0,10,12.8,19.3,21.0,5.3,1,0.08,0.01,0.09,1.24,63,-30911,178742,2725,33636
433,77,7,0,True,2024-10-21T19:00:00Z,1,0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,63,-27031,152550,2983,30014
433,88,11,0,False,2024-10-25T19:00:00Z,1,3,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,63,-17844,134846,279,18123
433,97,19,3,True,2024-11-02T15:00:00Z,3,0,10,False,62,0,0,1,0,0,0,0,0,0,0,0,11,8.4,20.2,8.0,3.7,1,0.16,0.09,0.25,0.07,63,-14578,120545,387,14965
433,107,15,1,True,2024-11-10T14:00:00Z,1,3,11,False,58,0,0,0,1,0,0,0,0,0,0,0,2,2.6,2.6,7.0,1.2,1,0.13,0.01,0.14,1.01,63,3411,125232,7889,4478
433,111,1,0,False,2024-11-23T15:00:00Z,3,0,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,63,-903,125044,5296,6199
433,127,10,2,True,2024-11-30T15:00:00Z,1,0,13,False,77,0,0,1,0,0,0,0,1,0,0,0,10,9.6,23.4,32.0,6.5,1,0.12,0.19,0.31,0.44,63,-6711,118358,1281,7992
433,138,13,1,False,2024-12-04T19:30:00Z,3,0,14,False,62,0,0,0,3,0,0,0,1,0,0,0,14,24.8,52.0,19.0,9.6,1,0.09,0.14,0.23,2.10,63,-3599,115155,1525,5124
433,148,14,13,False,2024-12-07T17:30:00Z,2,3,15,False,78,1,1,0,2,0,0,0,0,0,0,3,38,55.8,16.6,13.0,8.5,1,0.11,0.31,0.42,1.40,63,-2721,112814,1372,4093
