element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,mng_win,mng_draw,mng_loss,mng_underdog_win,mng_underdog_draw,mng_clean_sheets,mng_goals_scored,value,transfers_balance,selected,transfers_in,transfers_out
533,2,1,1,False,2024-08-17T14:00:00Z,2,0,1,False,83,0,0,0,2,0,0,0,0,0,0,0,6,9.0,3.5,1.0,1.4,1,0.02,0.02,0.04,1.24,0,0,0,0,0,0,0,45,0,204670,0,0
533,20,6,2,True,2024-08-25T13:00:00Z,2,6,2,False,67,0,1,0,5,0,0,0,1,0,0,0,-4,14.0,10.7,6.0,3.1,1,0.06,0.16,0.22,1.24,0,0,0,0,0,0,0,45,-2373,221512,12481,14854
533,29,16,1,False,2024-08-31T14:00:00Z,1,1,3,False,59,0,0,0,1,0,0,0,0,0,0,0,-2,8.0,23.5,25.0,5.7,1,0.34,0.02,0.36,0.36,0,0,0,0,0,0,0,45,17280,251262,40003,22723
533,40,15,0,True,2024-09-15T15:30:00Z,1,2,4,False,85,0,0,0,2,0,0,0,1,0,0,0,5,18.0,2.4,6.0,2.6,1,0.00,0.03,0.03,0.83,0,0,0,0,0,0,0,45,-34240,217568,13336,47576
533,41,2,0,False,2024-09-21T14:00:00Z,3,1,5,False,90,0,0,0,3,0,0,0,1,0,0,0,-3,4.6,4.4,16.0,2.5,1,0.13,0.02,0.15,1.73,0,0,0,0,0,0,0,45,-25930,192717,1994,27924
533,60,12,9,True,2024-09-28T16:30:00Z,1,2,6,False,90,1,0,0,2,0,0,0,0,0,0,2,25,48.4,24.3,33.0,10.6,1,0.38,0.02,0.40,2.54,0,0,0,0,0,0,0,44,-14394,179591,8380,22774
533,63,4,9,False,2024-10-05T14:00:00Z,5,3,7,False,90,1,1,0,5,0,0,0,0,0,0,0,17,62.8,52.4,23.0,13.8,1,0.06,0.22,0.28,4.25,0,0,0,0,0,0,0,44,41214,225739,51485,10271
533,80,13,1,True,2024-10-20T13:00:00Z,1,2,8,False,90,0,0,0,2,0,0,0,0,0,0,0,1,28.0,11.2,0.0,3.9,1,0.00,0.00,0.00,1.62,0,0,0,0,0,0,0,44,90783,322178,107923,17140
533,84,5,6,False,2024-10-26T14:00:00Z,2,2,9,False,90,1,0,0,2,0,0,0,1,0,0,0,16,46.8,13.3,17.0,7.7,1,0.06,0.01,0.07,1.31,0,0,0,0,0,0,0,45,189718,518504,198670,8952
533,100,7,1,True,2024-11-02T17:30:00Z,2,2,10,False,90,0,0,0,2,0,0,0,0,0,0,0,-2,5.4,2.8,8.0,1.6,1,0.07,0.02,0.09,2.51,0,0,0,0,0,0,0,46,577774,1115819,590895,13121
533,110,17,6,True,2024-11-09T15:00:00Z,2,0,11,False,90,0,0,1,0,0,0,0,0,0,0,0,19,11.2,1.8,13.0,2.6,1,0.09,0.08,0.17,0.66,0,0,0,0,0,0,0,47,215623,1337818,235871,20248
533,115,9,2,False,2024-11-23T15:00:00Z,1,4,12,False,90,0,0,0,1,0,0,0,0,0,0,0,20,30.0,2.5,4.0,3.7,1,0.00,0.01,0.01,1.03,0,0,0,0,0,0,0,48,197648,1529665,240205,42557
533,130,3,0,True,2024-11-30T15:00:00Z,2,4,13,False,90,0,0,0,4,0,0,0,0,0,0,0,2,21.0,9.1,10.0,4.0,1,0.05,0.03,0.08,3.29,0,0,0,0,0,0,0,48,193566,1733451,213042,19476
533,134,8,0,False,2024-12-04T19:30:00Z,4,0,14,False,90,0,0,0,4,0,0,0,0,0,0,0,5,17.6,1.4,4.0,2.3,1,0.00,0.06,0.06,1.02,0,0,0,0,0,0,0,49,32979,1764987,98673,65694
533,150,19,4,False,2024-12-09T20:00:00Z,2,1,15,False,85,0,1,0,2,0,0,0,0,0,0,0,18,34.2,25.4,7.0,6.7,1,0.04,0.09,0.13,0.91,0,0,0,0,0,0,0,49,-116000,1642653,37339,153339
533,160,10,-2,True,2024-12-14T15:00:00Z,1,2,16,False,90,0,0,0,2,0,0,0,0,1,0,0,5,13.2,20.5,11.0,4.5,1,0.05,0.21,0.26,1.20,0,0,0,0,0,0,0,49,67498,1729971,113980,46482
533,167,11,0,False,2024-12-22T14:00:00Z,0,3,17,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,48,-905189,812227,1825,907014
533,180,14,6,True,2024-12-26T17:30:00Z,2,0,18,False,86,0,0,1,0,0,0,0,0,0,0,0,20,1.8,2.7,11.0,1.6,1,0.07,0.03,0.10,0.34,0,0,0,0,0,0,0,48,-110670,711080,8762,119432
533,189,18,10,False,2024-12-29T15:00:00Z,2,2,19,False,90,0,2,0,2,0,0,0,0,0,0,3,31,47.4,54.7,13.0,11.5,1,0.09,0.22,0.31,2.25,0,0,0,0,0,0,0,48,-41531,673416,12773,54304
533,200,16,1,True,2025-01-06T20:00:00Z,0,3,20,False,90,0,0,0,3,0,0,0,0,0,0,0,1,13.6,4.1,4.0,2.2,1,0.00,0.02,0.02,2.20,0,0,0,0,0,0,0,48,48498,729255,86106,37608
533,210,15,1,False,2025-01-15T19:30:00Z,3,0,21,False,90,0,0,0,3,0,0,0,0,0,0,0,-3,9.0,17.0,6.0,3.2,1,0.00,0.13,0.13,2.11,0,0,0,0,0,0,0,48,-36707,692445,24752,61459
533,213,6,1,False,2025-01-20T20:00:00Z,3,1,22,False,73,0,0,0,3,0,0,0,0,0,0,0,-4,9.6,13.1,2.0,2.5,1,0.00,0.09,0.09,3.07,0,0,0,0,0,0,0,48,-48323,645518,8832,57155
533,230,1,2,True,2025-01-25T15:00:00Z,0,1,23,False,86,0,0,0,1,0,0,0,0,0,0,0,8,14.8,3.5,17.0,3.5,1,0.08,0.01,0.09,1.00,0,0,0,0,0,0,0,47,-52477,594660,8640,61117
533,240,2,7,True,2025-02-01T17:30:00Z,2,0,24,False,72,0,0,1,0,0,0,0,0,0,0,1,29,18.0,2.1,0.0,2.0,1,0.00,0.00,0.00,0.19,0,0,0,0,0,0,0,47,-36006,557398,8888,44894
