id,isResult,h,a,goals,xG,datetime,forecast
18214,True,88,73,"{'h': '4', 'a': '0'}","{'h': '1.69064', 'a': '0.123946'}",2022-08-13 14:00:00,"{'w': '0.8105', 'd': '0.1721', 'l': '0.0174'}"
18215,True,74,245,"{'h': '2', 'a': '2'}","{'h': '1.40906', 'a': '1.99694'}",2022-08-13 14:00:00,"{'w': '0.2126', 'd': '0.2674', 'l': '0.52'}"
18216,True,229,228,"{'h': '0', 'a': '0'}","{'h': '0.975375', 'a': '1.08813'}",2022-08-13 14:00:00,"{'w': '0.2638', 'd': '0.3644', 'l': '0.3718'}"
18217,True,83,75,"{'h': '4', 'a': '2'}","{'h': '3.0107', 'a': '0.690679'}",2022-08-13 14:00:00,"{'w': '0.8878', 'd': '0.0853', 'l': '0.0269'}"
18218,True,244,89,"{'h': '4', 'a': '0'}","{'h': '1.38785', 'a': '0.896038'}",2022-08-13 16:30:00,"{'w': '0.4929', 'd': '0.2947', 'l': '0.2124'}"
18219,True,249,81,"{'h': '1', 'a': '0'}","{'h': '1.9717', 'a': '2.08634'}",2022-08-14 13:00:00,"{'w': '0.3469', 'd': '0.2571', 'l': '0.396'}"
18220,True,80,82,"{'h': '2', 'a': '2'}","{'h': '1.83945', 'a': '1.58708'}",2022-08-14 15:30:00,"{'w': '0.4329', 'd': '0.2553', 'l': '0.3118'}"
18221,True,87,78,"{'h': '1', 'a': '1'}","{'h': '2.23596', 'a': '1.64468'}",2022-08-15 19:00:00,"{'w': '0.5129', 'd': '0.231', 'l': '0.2561'}"
18222,True,82,229,"{'h': '1', 'a': '0'}","{'h': '1.46608', 'a': '0.686123'}",2022-08-20 11:30:00,"{'w': '0.593', 'd': '0.2565', 'l': '0.1505'}"
18223,True,78,71,"{'h': '3', 'a': '1'}","{'h': '2.91137', 'a': '0.803828'}",2022-08-20 14:00:00,"{'w': '0.865', 'd': '0.0964', 'l': '0.0386'}"
18224,True,72,249,"{'h': '1', 'a': '1'}","{'h': '1.43408', 'a': '0.918315'}",2022-08-20 14:00:00,"{'w': '0.5009', 'd': '0.2717', 'l': '0.2274'}"
18225,True,228,244,"{'h': '3', 'a': '2'}","{'h': '2.89934', 'a': '1.59352'}",2022-08-20 14:00:00,"{'w': '0.7051', 'd': '0.1816', 'l': '0.1133'}"
18226,True,75,74,"{'h': '1', 'a': '2'}","{'h': '0.242948', 'a': '1.24155'}",2022-08-20 14:00:00,"{'w': '0.0592', 'd': '0.2702', 'l': '0.6706'}"
18227,True,73,83,"{'h': '0', 'a': '3'}","{'h': '0.211335', 'a': '1.71081'}",2022-08-20 16:30:00,"{'w': '0.0283', 'd': '0.1571', 'l': '0.8146'}"
18228,True,245,80,"{'h': '3', 'a': '0'}","{'h': '2.20971', 'a': '0.692492'}",2022-08-21 13:00:00,"{'w': '0.8405', 'd': '0.1271', 'l': '0.0324'}"
18229,True,81,220,"{'h': '0', 'a': '2'}","{'h': '0.768634', 'a': '1.82645'}",2022-08-21 13:00:00,"{'w': '0.1043', 'd': '0.2129', 'l': '0.6828'}"
18230,True,86,88,"{'h': '3', 'a': '3'}","{'h': '2.2127', 'a': '3.67382'}",2022-08-21 15:30:00,"{'w': '0.1483', 'd': '0.1574', 'l': '0.6943'}"
18231,True,89,87,"{'h': '2', 'a': '1'}","{'h': '2.01764', 'a': '1.52301'}",2022-08-22 19:00:00,"{'w': '0.4942', 'd': '0.2493', 'l': '0.2565'}"
18232,True,74,89,"{'h': '0', 'a': '1'}","{'h': '1.35887', 'a': '1.34359'}",2022-08-27 11:30:00,"{'w': '0.3237', 'd': '0.3356', 'l': '0.3407'}"
18233,True,244,72,"{'h': '1', 'a': '1'}","{'h': '2.28391', 'a': '1.65465'}",2022-08-27 14:00:00,"{'w': '0.5416', 'd': '0.2321', 'l': '0.2263'}"
18234,True,220,245,"{'h': '1', 'a': '0'}","{'h': '1.60986', 'a': '1.14874'}",2022-08-27 14:00:00,"{'w': '0.4733', 'd': '0.2893', 'l': '0.2374'}"
18235,True,80,75,"{'h': '2', 'a': '1'}","{'h': '1.74916', 'a': '1.96023'}",2022-08-27 14:00:00,"{'w': '0.3295', 'd': '0.2616', 'l': '0.4089'}"
18236,True,87,73,"{'h': '9', 'a': '0'}","{'h': '4.86035', 'a': '0.180991'}",2022-08-27 14:00:00,"{'w': '0.9985', 'd': '0.0014', 'l': '0.0001'}"
18237,True,88,78,"{'h': '4', 'a': '2'}","{'h': '2.3853', 'a': '0.091976'}",2022-08-27 14:00:00,"{'w': '0.9376', 'd': '0.057', 'l': '0.0054'}"
18238,True,83,228,"{'h': '2', 'a': '1'}","{'h': '2.47427', 'a': '0.926007'}",2022-08-27 16:30:00,"{'w': '0.7576', 'd': '0.165', 'l': '0.0774'}"
18239,True,71,81,"{'h': '0', 'a': '1'}","{'h': '0.304555', 'a': '0.334589'}",2022-08-28 13:00:00,"{'w': '0.1929', 'd': '0.5741', 'l': '0.233'}"
18240,True,229,86,"{'h': '1', 'a': '1'}","{'h': '1.13248', 'a': '1.93362'}",2022-08-28 13:00:00,"{'w': '0.1904', 'd': '0.2345', 'l': '0.5751'}"
18241,True,249,82,"{'h': '0', 'a': '2'}","{'h': '0.801369', 'a': '2.44473'}",2022-08-28 15:30:00,"{'w': '0.0753', 'd': '0.1383', 'l': '0.7864'}"
18242,True,228,220,"{'h': '2', 'a': '1'}","{'h': '1.07093', 'a': '1.75359'}",2022-08-30 18:30:00,"{'w': '0.1682', 'd': '0.2629', 'l': '0.5689'}"
18243,True,78,244,"{'h': '1', 'a': '1'}","{'h': '0.777363', 'a': '1.61808'}",2022-08-30 18:30:00,"{'w': '0.1616', 'd': '0.2398', 'l': '0.5986'}"
18244,True,74,80,"{'h': '2', 'a': '1'}","{'h': '1.44086', 'a': '1.5047'}",2022-08-30 18:45:00,"{'w': '0.3329', 'd': '0.2916', 'l': '0.3755'}"
18245,True,245,72,"{'h': '1', 'a': '1'}","{'h': '1.04551', 'a': '1.17189'}",2022-08-30 19:00:00,"{'w': '0.3025', 'd': '0.3131', 'l': '0.3844'}"
18246,True,88,249,"{'h': '6', 'a': '0'}","{'h': '3.83759', 'a': '0.729752'}",2022-08-31 18:30:00,"{'w': '0.9435', 'd': '0.0444', 'l': '0.0121'}"
18247,True,83,71,"{'h': '2', 'a': '1'}","{'h': '2.79971', 'a': '0.297168'}",2022-08-31 18:30:00,"{'w': '0.9316', 'd': '0.0579', 'l': '0.0105'}"
18248,True,73,229,"{'h': '0', 'a': '0'}","{'h': '0.362035', 'a': '1.53246'}",2022-08-31 18:30:00,"{'w': '0.0649', 'd': '0.2238', 'l': '0.7113'}"
18249,True,81,82,"{'h': '1', 'a': '1'}","{'h': '1.52267', 'a': '0.723285'}",2022-08-31 18:45:00,"{'w': '0.5865', 'd': '0.2581', 'l': '0.1554'}"
18250,True,87,86,"{'h': '2', 'a': '1'}","{'h': '1.76119', 'a': '0.643546'}",2022-08-31 19:00:00,"{'w': '0.6785', 'd': '0.2216', 'l': '0.0999'}"
18251,True,75,89,"{'h': '0', 'a': '1'}","{'h': '0.615266', 'a': '1.09969'}",2022-09-01 19:00:00,"{'w': '0.1672', 'd': '0.3399', 'l': '0.4929'}"
18252,True,72,87,"{'h': '0', 'a': '0'}","{'h': '1.39169', 'a': '1.38617'}",2022-09-03 11:30:00,"{'w': '0.373', 'd': '0.2708', 'l': '0.3562'}"
18253,True,86,78,"{'h': '0', 'a': '0'}","{'h': '2.90672', 'a': '0.920595'}",2022-09-03 14:00:00,"{'w': '0.8161', 'd': '0.1241', 'l': '0.0598'}"
18254,True,249,73,"{'h': '2', 'a': '3'}","{'h': '1.32895', 'a': '0.905041'}",2022-09-03 14:00:00,"{'w': '0.488', 'd': '0.3058', 'l': '0.2062'}"
18255,True,82,228,"{'h': '2', 'a': '1'}","{'h': '2.67823', 'a': '0.381556'}",2022-09-03 14:00:00,"{'w': '0.9103', 'd': '0.072', 'l': '0.0177'}"
18256,True,229,74,"{'h': '1', 'a': '0'}","{'h': '1.10039', 'a': '1.20838'}",2022-09-03 14:00:00,"{'w': '0.3189', 'd': '0.3149', 'l': '0.3662'}"
18257,True,244,245,"{'h': '5', 'a': '2'}","{'h': '2.7485', 'a': '1.796'}",2022-09-03 14:00:00,"{'w': '0.6119', 'd': '0.2192', 'l': '0.1689'}"
18260,True,80,81,"{'h': '2', 'a': '1'}","{'h': '0.707333', 'a': '1.4196'}",2022-09-03 14:00:00,"{'w': '0.1001', 'd': '0.2892', 'l': '0.6107'}"
18258,True,71,88,"{'h': '1', 'a': '1'}","{'h': '0.279392', 'a': '1.92143'}",2022-09-03 16:30:00,"{'w': '0.029', 'd': '0.1347', 'l': '0.8363'}"
18259,True,220,75,"{'h': '5', 'a': '2'}","{'h': '2.73166', 'a': '1.06549'}",2022-09-04 13:00:00,"{'w': '0.7719', 'd': '0.1533', 'l': '0.0748'}"
18261,True,89,83,"{'h': '3', 'a': '1'}","{'h': '2.02904', 'a': '1.42238'}",2022-09-04 15:30:00,"{'w': '0.5287', 'd': '0.2353', 'l': '0.236'}"
18272,True,71,74,"{'h': '1', 'a': '0'}","{'h': '1.34365', 'a': '0.218302'}",2022-09-16 19:00:00,"{'w': '0.7544', 'd': '0.2115', 'l': '0.0341'}"
18273,True,249,228,"{'h': '2', 'a': '3'}","{'h': '1.41541', 'a': '1.3496'}",2022-09-16 19:00:00,"{'w': '0.3774', 'd': '0.2812', 'l': '0.3414'}"
18274,True,229,88,"{'h': '0', 'a': '3'}","{'h': '0.310995', 'a': '1.4242'}",2022-09-17 11:30:00,"{'w': '0.0615', 'd': '0.2244', 'l': '0.7141'}"
18275,True,86,73,"{'h': '1', 'a': '1'}","{'h': '1.54758', 'a': '0.976948'}",2022-09-17 14:00:00,"{'w': '0.5126', 'd': '0.303', 'l': '0.1844'}"
18278,True,82,75,"{'h': '6', 'a': '2'}","{'h': '1.98619', 'a': '1.59449'}",2022-09-17 16:30:00,"{'w': '0.4664', 'd': '0.2515', 'l': '0.2821'}"
18280,True,244,83,"{'h': '0', 'a': '3'}","{'h': '0.54011', 'a': '1.32021'}",2022-09-18 11:00:00,"{'w': '0.1394', 'd': '0.2865', 'l': '0.5741'}"
18277,True,72,81,"{'h': '1', 'a': '0'}","{'h': '0.39773', 'a': '0.655351'}",2022-09-18 13:15:00,"{'w': '0.1859', 'd': '0.4494', 'l': '0.3647'}"
18282,True,83,82,"{'h': '3', 'a': '1'}","{'h': '2.48403', 'a': '1.5027'}",2022-10-01 11:30:00,"{'w': '0.6233', 'd': '0.2347', 'l': '0.142'}"
18283,True,73,244,"{'h': '0', 'a': '0'}","{'h': '0.758128', 'a': '1.046'}",2022-10-01 14:00:00,"{'w': '0.2475', 'd': '0.3269', 'l': '0.4256'}"
18284,True,78,80,"{'h': '1', 'a': '2'}","{'h': '0.70987', 'a': '1.25506'}",2022-10-01 14:00:00,"{'w': '0.1777', 'd': '0.3084', 'l': '0.5139'}"
18285,True,228,86,"{'h': '1', 'a': '4'}","{'h': '0.683701', 'a': '4.67198'}",2022-10-01 14:00:00,"{'w': '0.0008', 'd': '0.0059', 'l': '0.9933'}"
18288,True,87,220,"{'h': '3', 'a': '3'}","{'h': '2.1515', 'a': '2.36567'}",2022-10-01 14:00:00,"{'w': '0.3275', 'd': '0.2387', 'l': '0.4338'}"
18290,True,74,72,"{'h': '1', 'a': '2'}","{'h': '1.95961', 'a': '1.99979'}",2022-10-01 14:00:00,"{'w': '0.3591', 'd': '0.245', 'l': '0.3959'}"
18291,True,81,229,"{'h': '2', 'a': '0'}","{'h': '1.03934', 'a': '0.575988'}",2022-10-01 16:30:00,"{'w': '0.4659', 'd': '0.3317', 'l': '0.2024'}"
18289,True,88,89,"{'h': '6', 'a': '3'}","{'h': '3.01103', 'a': '1.71335'}",2022-10-02 13:00:00,"{'w': '0.6839', 'd': '0.1915', 'l': '0.1246'}"
18286,True,245,71,"{'h': '0', 'a': '0'}","{'h': '0.298626', 'a': '1.89645'}",2022-10-02 15:30:00,"{'w': '0.0342', 'd': '0.1457', 'l': '0.8201'}"
18287,True,75,249,"{'h': '4', 'a': '0'}","{'h': '1.2497', 'a': '1.22169'}",2022-10-03 19:00:00,"{'w': '0.3618', 'd': '0.2848', 'l': '0.3534'}"
18293,True,73,75,"{'h': '2', 'a': '1'}","{'h': '1.14891', 'a': '1.18125'}",2022-10-08 14:00:00,"{'w': '0.3192', 'd': '0.3312', 'l': '0.3496'}"
18295,True,80,229,"{'h': '3', 'a': '0'}","{'h': '2.43092', 'a': '0.748449'}",2022-10-08 14:00:00,"{'w': '0.7831', 'd': '0.143', 'l': '0.0739'}"
18298,True,88,74,"{'h': '4', 'a': '0'}","{'h': '2.73536', 'a': '0.101148'}",2022-10-08 14:00:00,"{'w': '0.942', 'd': '0.0531', 'l': '0.0049'}"
18299,True,86,244,"{'h': '5', 'a': '1'}","{'h': '2.44631', 'a': '1.13466'}",2022-10-08 14:00:00,"{'w': '0.7371', 'd': '0.1881', 'l': '0.0748'}"
18294,True,220,82,"{'h': '0', 'a': '1'}","{'h': '0.899735', 'a': '0.771641'}",2022-10-08 16:30:00,"{'w': '0.3516', 'd': '0.3567', 'l': '0.2917'}"
18296,True,78,245,"{'h': '2', 'a': '1'}","{'h': '1.65194', 'a': '1.06564'}",2022-10-09 13:00:00,"{'w': '0.5257', 'd': '0.2625', 'l': '0.2118'}"
18301,True,81,228,"{'h': '3', 'a': '1'}","{'h': '3.43676', 'a': '0.549848'}",2022-10-09 13:00:00,"{'w': '0.9548', 'd': '0.0369', 'l': '0.0083'}"
18292,True,83,87,"{'h': '3', 'a': '2'}","{'h': '2.81968', 'a': '0.765151'}",2022-10-09 15:30:00,"{'w': '0.8957', 'd': '0.0875', 'l': '0.0168'}"
18297,True,72,89,"{'h': '1', 'a': '2'}","{'h': '0.365844', 'a': '1.82612'}",2022-10-09 18:00:00,"{'w': '0.0485', 'd': '0.1658', 'l': '0.7857'}"
18300,True,249,71,"{'h': '1', 'a': '1'}","{'h': '0.221346', 'a': '0.657187'}",2022-10-10 19:00:00,"{'w': '0.1074', 'd': '0.4655', 'l': '0.4271'}"
18303,True,244,220,"{'h': '2', 'a': '0'}","{'h': '1.90636', 'a': '2.15668'}",2022-10-14 19:00:00,"{'w': '0.308', 'd': '0.27', 'l': '0.422'}"
18306,True,75,78,"{'h': '0', 'a': '0'}","{'h': '0.973426', 'a': '0.346808'}",2022-10-15 11:30:00,"{'w': '0.5272', 'd': '0.3513', 'l': '0.1215'}"
18304,True,228,73,"{'h': '2', 'a': '2'}","{'h': '1.61738', 'a': '1.62829'}",2022-10-15 14:00:00,"{'w': '0.3546', 'd': '0.2867', 'l': '0.3587'}"
18311,True,229,249,"{'h': '1', 'a': '0'}","{'h': '1.22368', 'a': '1.24761'}",2022-10-15 14:00:00,"{'w': '0.3039', 'd': '0.378', 'l': '0.3181'}"
18310,True,82,72,"{'h': '2', 'a': '0'}","{'h': '2.49409', 'a': '0.560039'}",2022-10-15 16:30:00,"{'w': '0.8457', 'd': '0.1223', 'l': '0.032'}"
18302,True,71,80,"{'h': '0', 'a': '2'}","{'h': '2.44542', 'a': '1.23643'}",2022-10-16 13:00:00,"{'w': '0.6794', 'd': '0.1924', 'l': '0.1282'}"
18305,True,245,83,"{'h': '0', 'a': '1'}","{'h': '2.02232', 'a': '0.821757'}",2022-10-16 13:00:00,"{'w': '0.6846', 'd': '0.2144', 'l': '0.101'}"
18308,True,89,86,"{'h': '0', 'a': '0'}","{'h': '1.41606', 'a': '0.78815'}",2022-10-16 13:00:00,"{'w': '0.5506', 'd': '0.278', 'l': '0.1714'}"
18309,True,74,81,"{'h': '1', 'a': '1'}","{'h': '0.524479', 'a': '1.70727'}",2022-10-16 13:00:00,"{'w': '0.0936', 'd': '0.2206', 'l': '0.6858'}"
18307,True,87,88,"{'h': '1', 'a': '0'}","{'h': '1.9992', 'a': '0.911493'}",2022-10-16 15:30:00,"{'w': '0.6548', 'd': '0.2089', 'l': '0.1363'}"
18315,True,220,249,"{'h': '0', 'a': '0'}","{'h': '2.10188', 'a': '0.195003'}",2022-10-18 18:30:00,"{'w': '0.8805', 'd': '0.104', 'l': '0.0155'}"
18318,True,78,229,"{'h': '2', 'a': '1'}","{'h': '1.25617', 'a': '0.857837'}",2022-10-18 19:15:00,"{'w': '0.4633', 'd': '0.2981', 'l': '0.2386'}"
18313,True,73,74,"{'h': '0', 'a': '1'}","{'h': '0.810452', 'a': '1.23878'}",2022-10-19 18:30:00,"{'w': '0.213', 'd': '0.2994', 'l': '0.4876'}"
18314,True,244,80,"{'h': '0', 'a': '0'}","{'h': '1.45228', 'a': '0.557405'}",2022-10-19 18:30:00,"{'w': '0.6519', 'd': '0.2453', 'l': '0.1028'}"
18319,True,86,72,"{'h': '1', 'a': '0'}","{'h': '1.13393', 'a': '0.0609567'}",2022-10-19 18:30:00,"{'w': '0.6685', 'd': '0.3125', 'l': '0.019'}"
18320,True,87,81,"{'h': '1', 'a': '0'}","{'h': '2.24066', 'a': '2.48649'}",2022-10-19 18:30:00,"{'w': '0.3183', 'd': '0.2359', 'l': '0.4458'}"
18321,True,89,82,"{'h': '2', 'a': '0'}","{'h': '1.70973', 'a': '0.658526'}",2022-10-19 19:15:00,"{'w': '0.6423', 'd': '0.2415', 'l': '0.1162'}"
18316,True,228,71,"{'h': '3', 'a': '0'}","{'h': '2.892', 'a': '0.711487'}",2022-10-20 18:30:00,"{'w': '0.8816', 'd': '0.0849', 'l': '0.0335'}"
18317,True,75,245,"{'h': '2', 'a': '0'}","{'h': '0.655249', 'a': '1.19464'}",2022-10-20 19:15:00,"{'w': '0.1801', 'd': '0.3123', 'l': '0.5076'}"
18327,True,249,87,"{'h': '1', 'a': '0'}","{'h': '2.50163', 'a': '2.19752'}",2022-10-22 11:30:00,"{'w': '0.4594', 'd': '0.2303', 'l': '0.3103'}"
18324,True,72,78,"{'h': '3', 'a': '0'}","{'h': '1.93396', 'a': '0.597167'}",2022-10-22 14:00:00,"{'w': '0.7649', 'd': '0.1702', 'l': '0.0649'}"
18326,True,88,220,"{'h': '3', 'a': '1'}","{'h': '1.86239', 'a': '0.52863'}",2022-10-22 14:00:00,"{'w': '0.7596', 'd': '0.18', 'l': '0.0604'}"
18323,True,80,89,"{'h': '1', 'a': '1'}","{'h': '1.20238', 'a': '0.730935'}",2022-10-22 15:30:00,"{'w': '0.5149', 'd': '0.3177', 'l': '0.1674'}"
18322,True,71,244,"{'h': '4', 'a': '0'}","{'h': '3.45617', 'a': '1.00462'}",2022-10-23 13:00:00,"{'w': '0.9111', 'd': '0.0678', 'l': '0.0211'}"
18325,True,245,228,"{'h': '2', 'a': '3'}","{'h': '1.96384', 'a': '2.47512'}",2022-10-23 13:00:00,"{'w': '0.2725', 'd': '0.2214', 'l': '0.5061'}"
18328,True,74,83,"{'h': '1', 'a': '1'}","{'h': '0.622653', 'a': '1.57897'}",2022-10-23 13:00:00,"{'w': '0.1135', 'd': '0.2527', 'l': '0.6338'}"
18331,True,229,75,"{'h': '0', 'a': '4'}","{'h': '1.61785', 'a': '0.989075'}",2022-10-23 13:00:00,"{'w': '0.5134', 'd': '0.2724', 'l': '0.2142'}"
18329,True,82,86,"{'h': '1', 'a': '2'}","{'h': '1.56513', 'a': '1.1294'}",2022-10-23 15:30:00,"{'w': '0.4711', 'd': '0.2735', 'l': '0.2554'}"
18330,True,81,73,"{'h': '2', 'a': '0'}","{'h': '1.97715', 'a': '0.730443'}",2022-10-24 19:00:00,"{'w': '0.7246', 'd': '0.2045', 'l': '0.0709'}"
18338,True,75,88,"{'h': '0', 'a': '1'}","{'h': '0.693597', 'a': '0.703827'}",2022-10-29 11:30:00,"{'w': '0.3111', 'd': '0.381', 'l': '0.3079'}"
18333,True,73,82,"{'h': '2', 'a': '3'}","{'h': '0.887533', 'a': '2.1946'}",2022-10-29 14:00:00,"{'w': '0.1026', 'd': '0.1995', 'l': '0.6979'}"
18334,True,244,229,"{'h': '1', 'a': '1'}","{'h': '1.29257', 'a': '0.557605'}",2022-10-29 14:00:00,"{'w': '0.5841', 'd': '0.2769', 'l': '0.139'}"
18335,True,220,80,"{'h': '4', 'a': '1'}","{'h': '2.881', 'a': '1.07554'}",2022-10-29 14:00:00,"{'w': '0.8126', 'd': '0.1331', 'l': '0.0543'}"
18336,True,78,74,"{'h': '1', 'a': '0'}","{'h': '1.00384', 'a': '1.35803'}",2022-10-29 14:00:00,"{'w': '0.2594', 'd': '0.3006', 'l': '0.44'}"
18341,True,86,71,"{'h': '4', 'a': '0'}","{'h': '4.18808', 'a': '0.270814'}",2022-10-29 14:00:00,"{'w': '0.9905', 'd': '0.0086', 'l': '0.0009'}"
18337,True,228,72,"{'h': '0', 'a': '0'}","{'h': '1.76438', 'a': '1.19166'}",2022-10-29 16:30:00,"{'w': '0.5075', 'd': '0.27', 'l': '0.2225'}"
18339,True,87,245,"{'h': '1', 'a': '2'}","{'h': '1.90889', 'a': '1.61271'}",2022-10-29 18:45:00,"{'w': '0.4399', 'd': '0.2565', 'l': '0.3036'}"
18332,True,83,249,"{'h': '5', 'a': '0'}","{'h': '3.00699', 'a': '0.206127'}",2022-10-30 14:00:00,"{'w': '0.9566', 'd': '0.0379', 'l': '0.0055'}"
18340,True,89,81,"{'h': '1', 'a': '0'}","{'h': '1.7514', 'a': '1.00033'}",2022-10-30 16:15:00,"{'w': '0.5661', 'd': '0.2616', 'l': '0.1723'}"
18345,True,245,73,"{'h': '4', 'a': '3'}","{'h': '2.22532', 'a': '1.55594'}",2022-11-05 15:00:00,"{'w': '0.5481', 'd': '0.2398', 'l': '0.2121'}"
18346,True,88,228,"{'h': '2', 'a': '1'}","{'h': '2.39332', 'a': '0.843884'}",2022-11-05 15:00:00,"{'w': '0.7901', 'd': '0.1705', 'l': '0.0394'}"
18347,True,249,244,"{'h': '2', 'a': '2'}","{'h': '1.29696', 'a': '1.2204'}",2022-11-05 15:00:00,"{'w': '0.348', 'd': '0.3175', 'l': '0.3345'}"
18351,True,229,220,"{'h': '2', 'a': '3'}","{'h': '1.29252', 'a': '1.87375'}",2022-11-05 15:00:00,"{'w': '0.2155', 'd': '0.2709', 'l': '0.5136'}"
18344,True,72,75,"{'h': '0', 'a': '2'}","{'h': '1.3729', 'a': '2.2679'}",2022-11-05 17:30:00,"{'w': '0.205', 'd': '0.2148', 'l': '0.5802'}"
18343,True,80,83,"{'h': '0', 'a': '1'}","{'h': '0.278815', 'a': '2.37846'}",2022-11-06 12:00:00,"{'w': '0.0122', 'd': '0.0736', 'l': '0.9142'}"
18342,True,71,89,"{'h': '3', 'a': '1'}","{'h': '0.578563', 'a': '0.517189'}",2022-11-06 14:00:00,"{'w': '0.298', 'd': '0.4411', 'l': '0.2609'}"
18348,True,74,86,"{'h': '1', 'a': '4'}","{'h': '1.65228', 'a': '1.42101'}",2022-11-06 14:00:00,"{'w': '0.4256', 'd': '0.2807', 'l': '0.2937'}"
18350,True,81,78,"{'h': '1', 'a': '2'}","{'h': '0.192579', 'a': '1.03344'}",2022-11-06 14:00:00,"{'w': '0.0601', 'd': '0.3321', 'l': '0.6078'}"
18349,True,82,87,"{'h': '1', 'a': '2'}","{'h': '1.81736', 'a': '1.46548'}",2022-11-06 16:30:00,"{'w': '0.4503', 'd': '0.2538', 'l': '0.2959'}"
18356,True,88,244,"{'h': '1', 'a': '2'}","{'h': '1.605', 'a': '3.29012'}",2022-11-12 12:30:00,"{'w': '0.0967', 'd': '0.1384', 'l': '0.7649'}"
18352,True,73,72,"{'h': '3', 'a': '0'}","{'h': '2.45642', 'a': '0.768756'}",2022-11-12 15:00:00,"{'w': '0.8095', 'd': '0.1338', 'l': '0.0567'}"
18355,True,87,74,"{'h': '3', 'a': '1'}","{'h': '2.74418', 'a': '1.43427'}",2022-11-12 15:00:00,"{'w': '0.6924', 'd': '0.1735', 'l': '0.1341'}"
18358,True,249,78,"{'h': '1', 'a': '0'}","{'h': '1.23752', 'a': '1.14552'}",2022-11-12 15:00:00,"{'w': '0.3495', 'd': '0.3518', 'l': '0.2987'}"
18359,True,82,245,"{'h': '4', 'a': '3'}","{'h': '2.58046', 'a': '1.71731'}",2022-11-12 15:00:00,"{'w': '0.5788', 'd': '0.204', 'l': '0.2172'}"
18360,True,81,75,"{'h': '0', 'a': '2'}","{'h': '0.720721', 'a': '1.60566'}",2022-11-12 15:00:00,"{'w': '0.122', 'd': '0.2312', 'l': '0.6468'}"
18357,True,86,80,"{'h': '1', 'a': '0'}","{'h': '1.3601', 'a': '0.359105'}",2022-11-12 17:30:00,"{'w': '0.6864', 'd': '0.2399', 'l': '0.0737'}"
18361,True,229,83,"{'h': '0', 'a': '2'}","{'h': '0.512339', 'a': '2.27996'}",2022-11-12 19:45:00,"{'w': '0.0353', 'd': '0.1195', 'l': '0.8452'}"
18353,True,220,71,"{'h': '1', 'a': '2'}","{'h': '0.829107', 'a': '1.15437'}",2022-11-13 14:00:00,"{'w': '0.2078', 'd': '0.3416', 'l': '0.4506'}"
18354,True,228,89,"{'h': '1', 'a': '2'}","{'h': '1.70218', 'a': '3.37664'}",2022-11-13 16:30:00,"{'w': '0.086', 'd': '0.142', 'l': '0.772'}"
18364,True,244,82,"{'h': '2', 'a': '2'}","{'h': '2.25263', 'a': '0.883787'}",2022-12-26 12:30:00,"{'w': '0.7598', 'd': '0.1641', 'l': '0.0761'}"
