goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
1,4,0.6070502996444702,65,AMC,Marseille,Angers,3,1,2023-05-14,19991,2022,597477,0,0,0,1,0.6070502996444702,0.6711623668670654,0.18830300867557526
1,2,0.4558885991573334,11,Sub,Lens,Marseille,2,1,2023-05-06,19985,2022,595096,0,0,0,1,0.4558885991573334,0.4747404456138611,0.01885184273123741
0,0,0,19,Sub,Marseille,Auxerre,2,1,2023-04-30,19971,2022,593455,0,0,0,0,0,0.4032737910747528,0.4032737910747528
0,0,0,8,Sub,Marseille,Troyes,3,1,2023-04-16,19952,2022,589505,0,0,0,0,0,0.26058000326156616,0.26058000326156616
0,0,0,7,Sub,Marseille,Montpellier,1,1,2023-03-31,19934,2022,584226,0.13860400021076202,0,2,0,0,0,0
0,0,0,6,Sub,Marseille,Paris Saint Germain,0,3,2023-02-26,19896,2022,578730,0,0,0,0,0,0,0
0,2,0.10583700239658356,48,AMC,Marseille,Nice,1,3,2023-02-05,19862,2022,574206,0.23280300199985504,0,3,0,0.10583700239658356,0.32047900557518005,0.11566100269556046
0,1,0.021681299433112144,14,Sub,Nantes,Marseille,0,2,2023-02-01,19850,2022,572624,0,0,0,0,0.021681299433112144,0.30535000562667847,0.28366801142692566
0,1,0.020856300368905067,3,Sub,Marseille,Monaco,1,1,2023-01-28,19843,2022,571872,0,0,0,0,0.020856300368905067,0.020856300368905067,0
0,0,0,24,Sub,Marseille,Lorient,3,1,2023-01-14,19833,2022,569060,0.06444139778614044,0,1,0,0,0.06444139778614044,0
0,0,0,68,AMC,Montpellier,Marseille,1,2,2023-01-02,19812,2022,566953,0.2679240107536316,0,4,0,0,0.11256200075149536,0.03745409846305847
1,4,0.6723639965057373,78,AMC,Marseille,Toulouse,6,1,2022-12-29,19803,2022,566051,0.07718750089406967,0,1,1,0.6723639965057373,0.793520987033844,0.12115699797868729
0,0,0,27,Sub,Monaco,Marseille,2,3,2022-11-13,19788,2022,565442,0.71247798204422,2,2,0,0,0.14405900239944458,0
0,0,0,3,Sub,Marseille,Lyon,1,0,2022-11-06,19784,2022,563002,0,0,0,0,0,0.4525440037250519,0.4525440037250519
0,1,0.025989999994635582,90,AMC,Strasbourg,Marseille,2,2,2022-10-29,19775,2022,560460,0.9123049974441528,0,4,0,0.025989999994635582,1.463610053062439,0.5345550179481506
0,0,0,6,Sub,Marseille,Lens,0,1,2022-10-22,19764,2022,558578,0.05629950016736984,0,1,0,0,0,0
1,2,0.7820450067520142,59,AMC,Marseille,Ajaccio,1,2,2022-10-08,19744,2022,554221,0.0708129033446312,0,1,0,0.021950099617242813,0.09276299923658371,0
0,0,0,67,AMC,Angers,Marseille,0,3,2022-09-30,19731,2022,551950,0.22847199440002441,0,4,0,0,0.24356700479984283,0.061398401856422424
0,1,0.010303500108420849,16,Sub,Marseille,Rennes,1,1,2022-09-18,19725,2022,551238,0.016414500772953033,0,1,0,0.010303500108420849,0.02850480005145073,0.02850480005145073
0,6,0.3743950128555298,62,AMC,Marseille,Clermont Foot,1,0,2022-08-31,19693,2022,546496,0.4685969948768616,1,4,0,0.3743950128555298,0.6833130121231079,0
0,3,0.21842999756336212,70,AMC,Nice,Marseille,0,3,2022-08-28,19682,2022,545197,0.13527600467205048,0,1,0,0.21842999756336212,0.4752970039844513,0.17858000099658966
0,1,0.038164298981428146,24,Sub,Marseille,Nantes,2,1,2022-08-20,19674,2022,542806,0.05619850009679794,0,1,0,0.038164298981428146,0.09436289966106415,0
0,0,0,20,Sub,Brest,Marseille,1,1,2022-08-14,19667,2022,541714,0,0,0,0,0,0,0
0,0,0,11,Sub,Marseille,Reims,4,1,2022-08-07,19657,2022,540200,0.03938400000333786,0,2,0,0,0.019637299701571465,0
0,1,0.07384210079908371,90,FWL,Marseille,Lyon,0,3,2022-05-01,18164,2021,531481,0.3672960102558136,0,2,0,0.07384210079908371,1.100950002670288,0.7848809957504272
0,3,0.12567700445652008,43,Sub,Reims,Marseille,0,1,2022-04-24,18159,2021,529710,0.060232799500226974,1,1,0,0.12567700445652008,0.04444510117173195,0.015390099957585335
2,4,1.5864299535751343,90,FWL,Marseille,Nantes,3,2,2022-04-20,18147,2021,528042,0.6007469892501831,0,4,0,0.06623809784650803,0.932021975517273,0.4256269931793213
0,0,0,90,FW,Paris Saint Germain,Marseille,2,1,2022-04-17,18138,2021,527361,0.09060779958963394,0,1,0,0,0,0
0,2,0.15700800716876984,29,Sub,Marseille,Montpellier,2,0,2022-04-10,18128,2021,525796,0,0,0,0,0.15700800716876984,0.4335879981517792,0.4335879981517792
1,4,1.5959299802780151,83,AML,Saint-Etienne,Marseille,2,4,2022-04-03,18119,2021,524058,0.18215599656105042,0,3,0,0.8358370065689087,1.8743599653244019,1.0365400314331055
0,2,0.10160399973392487,90,AMC,Marseille,Nice,2,1,2022-03-20,18106,2021,522273,0.4603410065174103,0,3,0,0.10160399973392487,0.1446399986743927,0.04303570091724396
0,1,0.023090099915862083,90,AMC,Marseille,Monaco,0,1,2022-03-06,18089,2021,518535,0.4941520094871521,0,6,0,0.023090099915862083,0.38619500398635864,0.07820449769496918
1,2,0.8340510129928589,80,FW,Troyes,Marseille,1,1,2022-02-27,18072,2021,516782,0,0,0,0,0.07395590096712112,0.0405488982796669,0.0405488982796669
0,3,0.16978199779987335,90,FWL,Marseille,Clermont Foot,0,2,2022-02-20,18071,2021,515145,0.03567269816994667,0,1,0,0.16978199779987335,0.4080530107021332,0.23826999962329865
0,0,0,90,FW,Metz,Marseille,1,2,2022-02-13,18061,2021,513628,0.37553998827934265,0,3,0,0,0.8292580246925354,0.4963279962539673
0,1,0.06921889632940292,82,AMC,Marseille,Angers,5,2,2022-02-04,18046,2021,510909,0.12426900118589401,0,3,0,0.06921889632940292,0.7609900236129761,0.7609900236129761
0,1,0.0066336398012936115,90,FW,Lyon,Marseille,2,1,2022-02-02,17955,2021,510835,0.43453699350357056,1,1,0,0.0066336398012936115,0.039893001317977905,0.03325929865241051
1,3,0.9213100075721741,90,FW,Lens,Marseille,0,2,2022-01-22,18036,2021,510018,0.02637000009417534,0,1,0,0.16121500730514526,0.24919399619102478,0.12776799499988556
0,2,0.12253300100564957,90,FWL,Marseille,Lille,1,1,2022-01-16,18023,2021,508741,0.147148996591568,1,6,0,0.12253300100564957,0.14746299386024475,0.12353499978780746
0,3,0.1420309990644455,90,FW,Bordeaux,Marseille,0,1,2022-01-07,18016,2021,506510,0.60692298412323,0,7,0,0.1420309990644455,0.9107379913330078,0.43482598662376404
1,4,0.8832160234451294,90,FWL,Marseille,Reims,1,1,2021-12-22,18006,2021,504899,0.5845170021057129,0,3,0,0.1231210008263588,0.6782479882240295,0
0,0,0,90,FW,Strasbourg,Marseille,0,2,2021-12-12,17992,2021,502512,0.46430298686027527,1,3,0,0,0.5114229917526245,0.15885700285434723
0,1,0.07640430331230164,90,FW,Marseille,Brest,1,2,2021-12-04,17987,2021,500009,0.48488301038742065,1,4,0,0.07640430331230164,0.9741349816322327,0.8187410235404968
0,4,0.29546400904655457,90,FW,Nantes,Marseille,0,1,2021-12-01,17977,2021,499229,0.11541800200939178,1,1,0,0.29546400904655457,0.8973450064659119,0.6073870062828064
0,4,0.23777300119400024,90,MC,Marseille,Troyes,1,0,2021-11-28,17968,2021,498402,0.8174390196800232,1,8,0,0.23777300119400024,0.8954190015792847,0.1888750046491623
0,1,0.020528800785541534,90,AMC,Marseille,Metz,0,0,2021-11-07,17946,2021,494416,0.5007849931716919,0,3,0,0.020528800785541534,0.7283849716186523,0.26011601090431213
0,0,0,32,Sub,Clermont Foot,Marseille,0,1,2021-10-31,17935,2021,493323,0.17885799705982208,0,2,0,0,0.3602690100669861,0.21475499868392944
1,2,0.1744379997253418,90,AMC,Nice,Marseille,1,1,2021-10-27,17851,2021,491628,0.05985160171985626,0,2,1,0.1744379997253418,0.20934100449085236,0
0,2,0.15802399814128876,90,AMC,Marseille,Paris Saint Germain,0,0,2021-10-24,17925,2021,491023,0.5568310022354126,0,5,0,0.15802399814128876,0.7790049910545349,0.4232400059700012
0,3,0.20507299900054932,90,AMC,Marseille,Lorient,4,1,2021-10-17,17916,2021,489214,1.0680899620056152,3,7,0,0.20507299900054932,0.9351300001144409,0.1186780035495758
2,2,0.8627870082855225,90,FW,Marseille,Lens,2,3,2021-09-26,17896,2021,485805,0.1602730005979538,0,3,1,0.10269200056791306,0.32232698798179626,0.2846849858760834
0,2,0.6270049810409546,90,AMC,Marseille,Rennes,2,0,2021-09-19,17877,2021,482891,0.8372849822044373,0,7,0,0.6270049810409546,1.3765100240707397,0.5808249711990356
0,2,0.1760600060224533,90,FW,Marseille,Saint-Etienne,3,1,2021-08-28,17854,2021,479310,0.5746539831161499,1,6,0,0.1760600060224533,1.235219955444336,0.5250610113143921
1,3,0.1678999960422516,90,FW,Marseille,Bordeaux,2,2,2021-08-15,17841,2021,476423,0.09168899804353714,0,1,1,0.1678999960422516,0.15867699682712555,0
2,6,0.41063201427459717,90,FW,Montpellier,Marseille,2,3,2021-08-08,17831,2021,475106,0.09354759752750397,0,2,2,0.41063201427459717,0.477198988199234,0.21349400281906128
0,0,0,90,AMC,Metz,Marseille,1,1,2021-05-23,16130,2020,473922,0.15547199547290802,0,3,0,0,0.06606429815292358,0
0,3,0.16221000254154205,90,FW,Marseille,Angers,3,2,2021-05-16,16120,2020,472058,0.5922290086746216,1,5,0,0.16221000254154205,1.6011600494384766,0.8865079879760742
0,4,0.18136000633239746,90,FW,Saint-Etienne,Marseille,1,0,2021-05-09,16114,2020,469076,0.22627900540828705,0,2,0,0.18136000633239746,0.5636190176010132,0.5288310050964355
0,2,0.07187669724225998,90,FW,Marseille,Strasbourg,1,1,2021-04-30,16100,2020,466746,0.062377601861953735,0,1,0,0.07187669724225998,0.41091999411582947,0.3246009945869446
2,4,1.1548500061035156,90,FW,Reims,Marseille,1,3,2021-04-23,16090,2020,465029,0.9967849850654602,1,2,2,1.1548500061035156,2.1308000087738037,0.040160100907087326
1,3,1.0077500343322754,90,FW,Marseille,Lorient,3,2,2021-04-17,16081,2020,463018,0.08610930293798447,1,2,1,1.0077500343322754,1.5651899576187134,1.4400500059127808
0,1,0.05898509919643402,84,AMC,Montpellier,Marseille,3,3,2021-04-10,16071,2020,461505,1.004289984703064,1,3,0,0.05898509919643402,1.0238200426101685,0.413098007440567
0,4,0.7936540246009827,90,AMC,Marseille,Dijon,2,0,2021-04-04,16062,2020,460560,0.40732499957084656,2,4,0,0.7936540246009827,0.9142600297927856,0.09363369643688202
0,1,0.06199539825320244,75,FW,Nice,Marseille,3,0,2021-03-20,16046,2020,458192,0.034331098198890686,0,1,0,0.06199539825320244,0.1620589941740036,0.1000640019774437
0,0,0,85,FW,Marseille,Brest,3,1,2021-03-13,16040,2020,456400,0.3956579864025116,1,5,0,0,0.3411549925804138,0.17078399658203125
0,2,0.1258459985256195,83,FW,Marseille,Rennes,1,0,2021-03-10,15971,2020,455736,0.07598250359296799,0,1,0,0.1258459985256195,0.5290200114250183,0.4031729996204376
0,0,0,87,FWL,Lille,Marseille,2,0,2021-03-03,16028,2020,454017,0.025123199447989464,0,1,0,0,0.025123199447989464,0
0,0,0,90,AMC,Marseille,Lyon,1,1,2021-02-28,16025,2020,453390,0.2698749899864197,0,5,0,0,0.15010400116443634,0.04728639870882034
1,2,0.31446701288223267,90,AMC,Nantes,Marseille,1,1,2021-02-20,16010,2020,450779,0.013636399991810322,0,1,1,0.31446701288223267,0.35502099990844727,0.0405534990131855
0,0,0,90,AMC,Marseille,Nice,3,2,2021-02-17,15860,2020,450230,0.01838340051472187,0,1,0,0,0.40909698605537415,0.40909698605537415
0,1,0.028667200356721878,90,FWL,Marseille,Paris Saint Germain,0,2,2021-02-07,15995,2020,448626,0.06864830106496811,0,2,0,0.028667200356721878,0.22661200165748596,0.17390300333499908
0,0,0,90,ML,Lens,Marseille,2,2,2021-02-03,15978,2020,447147,0.08631130307912827,0,2,0,0,0.4123609960079193,0.3901680111885071
0,0,0,21,Sub,Monaco,Marseille,3,1,2021-01-23,15960,2020,444349,0,0,0,0,0,0,0
0,1,0.06647489964962006,24,Sub,Marseille,Lens,0,1,2021-01-20,15845,2020,443611,0,0,0,0,0.06647489964962006,0,0
0,2,0.0877956971526146,68,AML,Marseille,Nimes,1,2,2021-01-16,15951,2020,442336,0.6246150135993958,0,2,0,0.0877956971526146,0.8672530055046082,0.15484200417995453
0,0,0,30,Sub,Dijon,Marseille,0,0,2021-01-09,15937,2020,441114,0,0,0,0,0,0,0
1,1,0.10413999855518341,17,Sub,Marseille,Montpellier,3,1,2021-01-06,15929,2020,440471,0,0,0,1,0.10413999855518341,0.6583099961280823,0.6583099961280823
0,2,0.7686970233917236,90,AML,Angers,Marseille,2,1,2020-12-23,15918,2020,437921,0.7033870220184326,1,4,0,0.008602320216596127,0.05286400020122528,0.025471899658441544
0,0,0,90,AML,Marseille,Reims,1,1,2020-12-19,15909,2020,436217,0.2860110104084015,0,4,0,0,0.1071700006723404,0
0,3,0.14104700088500977,74,AMC,Rennes,Marseille,2,1,2020-12-16,15897,2020,435332,0.552914023399353,1,2,0,0.14104700088500977,0.25160399079322815,0.17340099811553955
0,2,0.11634700000286102,71,FW,Nimes,Marseille,0,2,2020-12-04,15883,2020,430979,0.16873200237751007,0,3,0,0.11634700000286102,0.25597599148750305,0.016445299610495567
1,2,0.5056120157241821,87,AML,Marseille,Nantes,3,1,2020-11-28,15871,2020,429675,0.10632900148630142,0,2,1,0.5056120157241821,0.7309650182723999,0.22535300254821777
0,0,0,25,Sub,Strasbourg,Marseille,0,1,2020-11-06,15847,2020,425977,0,0,0,0,0,0.042012400925159454,0.042012400925159454
1,1,0.33154600858688354,18,ML,Lyon,Marseille,1,1,2020-10-04,15815,2020,420718,0,0,0,1,0.33154600858688354,0.33154600858688354,0
0,3,0.16539600491523743,90,AML,Marseille,Metz,1,1,2020-09-26,14216,2020,417734,0.17023800313472748,0,4,0,0.16539600491523743,0.32809698581695557,0.08863610029220581
