goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,90,FW,Burnley,Newcastle United,1,2,2022-05-22,16749,2021,537752,0.5776640176773071,0,1,0,0,0.7489479780197144,0.1712840050458908
1,2,0.808131992816925,72,FW,Aston Villa,Burnley,1,1,2022-05-19,16546,2021,536825,0,0,0,0,0.04696359857916832,0.04696359857916832,0
0,2,0.031893301755189896,86,FW,Tottenham,Burnley,1,0,2022-05-15,16739,2021,536021,0,0,0,0,0.031893301755189896,0.02150610089302063,0
0,2,0.08120620250701904,73,FW,Burnley,Aston Villa,1,3,2022-05-07,16732,2021,534237,0.02991490066051483,0,1,0,0.08120620250701904,0.11112099885940552,0
0,2,0.1039929986000061,29,Sub,Watford,Burnley,1,2,2022-04-30,16718,2021,530524,0,0,0,0,0.1039929986000061,0.5348849892616272,0.49598100781440735
0,0,0,25,Sub,Burnley,Wolverhampton Wanderers,1,0,2022-04-24,16712,2021,529306,0,0,0,0,0,0.14658500254154205,0.14658500254154205
0,0,0,4,Sub,Norwich,Burnley,2,0,2022-04-10,16688,2021,525266,0,0,0,0,0,0,0
0,0,0,8,Sub,Burnley,Manchester City,0,2,2022-04-02,16684,2021,522759,0,0,0,0,0,0,0
0,0,0,11,Sub,Burnley,Chelsea,0,4,2022-03-05,16647,2021,517532,0,0,0,0,0,0,0
0,0,0,1,Sub,Burnley,Leicester,0,2,2022-03-01,16588,2021,517078,0,0,0,0,0,0,0
0,0,0,1,Sub,Crystal Palace,Burnley,1,1,2022-02-26,16640,2021,516044,0,0,0,0,0,0,0
0,0,0,1,Sub,Burnley,Tottenham,1,0,2022-02-23,16499,2021,515326,0,0,0,0,0,0,0
0,0,0,1,Sub,Brighton,Burnley,0,3,2022-02-19,16628,2021,514201,0,0,0,0,0,0,0
0,0,0,13,Sub,Burnley,Liverpool,0,1,2022-02-13,16617,2021,513137,0,0,0,0,0,0,0
0,0,0,1,Sub,Burnley,Manchester United,1,1,2022-02-08,16608,2021,512128,0,0,0,0,0,0,0
0,3,0.16159799695014954,30,Sub,Manchester City,Burnley,2,0,2021-10-16,16451,2021,488153,0,0,0,0,0.16159799695014954,0.16159799695014954,0
0,0,0,6,Sub,Burnley,Norwich,0,0,2021-10-02,16437,2021,486502,0,0,0,0,0,0,0
0,1,0.03544219955801964,11,Sub,Leicester,Burnley,2,2,2021-09-25,16430,2021,484697,0,0,0,0,0.03544219955801964,0.03544219955801964,0
0,2,0.09696999937295914,59,FW,Burnley,Arsenal,0,1,2021-09-18,16419,2021,482068,0,0,0,0,0.09696999937295914,0.14064300060272217,0.04367300122976303
0,0,0,77,FW,Everton,Burnley,3,1,2021-09-13,16415,2021,481596,0.08523549884557724,0,1,0,0,0.08523549884557724,0
0,1,0.04677480086684227,81,FW,Burnley,Leeds,1,1,2021-08-29,16403,2021,479544,0.10248199850320816,0,1,0,0.04677480086684227,0.1638759970664978,0.014619399793446064
0,1,0.31675800681114197,90,FW,Liverpool,Burnley,2,0,2021-08-21,16386,2021,476687,0.1554419994354248,0,3,0,0.31675800681114197,0.5423979759216309,0.07019840180873871
0,0,0,17,Sub,Burnley,Brighton,1,2,2021-08-14,16378,2021,475455,0.04358639940619469,0,1,0,0,0.04358639940619469,0
0,0,0,1,Sub,Sheffield United,Burnley,1,0,2021-05-23,14812,2020,473445,0,0,0,0,0,0,0
0,2,0.088680200278759,23,Sub,Burnley,Leeds,0,4,2021-05-15,14786,2020,470679,0.04058049991726875,0,1,0,0.088680200278759,0.09265679866075516,0.01808900013566017
0,1,0.04840109869837761,3,Sub,Fulham,Burnley,0,2,2021-05-10,14777,2020,469831,0,0,0,0,0.04840109869837761,0.04840109869837761,0
0,0,0,2,Sub,Burnley,West Ham,1,2,2021-05-03,14766,2020,468097,0,0,0,0,0,0,0
1,4,0.571628987789154,90,FW,Burnley,Fulham,1,1,2021-02-17,14602,2020,450173,0,0,0,1,0.571628987789154,0.1755400002002716,0
