goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,1,0.02924560010433197,90,DML,Chelsea,Sunderland,5,1,2017-05-21,3512,2016,125212,0,0,0,0,0.02924560010433197,0.040198199450969696,0.0109526002779603
0,0,0,90,DML,Arsenal,Sunderland,2,0,2017-05-16,3470,2016,135108,0,0,0,0,0,0.03876819834113121,0.03876819834113121
0,1,0.0759844034910202,38,DL,Sunderland,Manchester United,0,3,2017-04-09,3452,2016,133689,0,0,0,0,0.0759844034910202,0.02488039992749691,0.02488039992749691
0,0,0,90,DL,Leicester,Sunderland,2,0,2017-04-04,3445,2016,132386,0.1408510059118271,0,2,0,0,0.1408510059118271,0.07938510179519653
0,0,0,90,DL,Watford,Sunderland,1,0,2017-04-01,3439,2016,133209,0,0,0,0,0,0.07107029855251312,0.07107029855251312
0,1,0.01441240031272173,90,DL,Sunderland,Burnley,0,0,2017-03-18,3423,2016,133716,0.39403900504112244,0,2,0,0.01441240031272173,0.4156720042228699,0.02163279987871647
0,0,0,90,DL,Sunderland,Manchester City,0,2,2017-03-05,3404,2016,133112,0.10431099683046341,0,1,0,0,0.14368300139904022,0.03937210142612457
0,1,0.010968299582600594,90,DL,Everton,Sunderland,2,0,2017-02-25,3393,2016,131614,0,0,0,0,0.010968299582600594,0.010968299582600594,0
0,0,0,90,DML,Sunderland,Southampton,0,4,2017-02-11,3384,2016,131156,0.04781169816851616,0,1,0,0,0.06110280007123947,0.013291100040078163
0,0,0,90,DML,Crystal Palace,Sunderland,0,4,2017-02-04,3371,2016,129410,0.01887810043990612,0,1,0,0,0.20654499530792236,0.18766699731349945
0,0,0,35,DL,Chelsea,Everton,5,0,2016-11-05,2691,2016,128005,0,0,0,0,0,0,0
0,0,0,90,DL,Everton,West Ham,2,0,2016-10-30,2684,2016,127572,0.13209399580955505,0,1,0,0,0.4731000065803528,0.4731000065803528
0,0,0,90,DL,Burnley,Everton,2,1,2016-10-22,546,2016,127089,0.06289439648389816,0,2,0,0,0.13411200046539307,0.07121779769659042
0,0,0,90,DL,Manchester City,Everton,1,1,2016-10-15,534,2016,126846,0,0,0,0,0,0.08366700261831284,0.08366700261831284
0,0,0,82,DL,Everton,Crystal Palace,1,1,2016-09-30,521,2016,127049,0,0,0,0,0,0.4971520006656647,0.4971520006656647
0,0,0,90,DL,Bournemouth,Everton,1,0,2016-09-24,517,2016,126568,0,0,0,0,0,0.35594499111175537,0.35594499111175537
0,1,0.013828800059854984,90,DR,Leicester,Everton,3,1,2016-05-07,443,2015,62325,0.18759599328041077,0,2,0,0.013828800059854984,0.8998979926109314,0.7952859997749329
0,0,0,90,DR,Liverpool,Everton,4,0,2016-04-20,418,2015,65683,0,0,0,0,0,0,0
0,0,0,90,DL,Everton,Southampton,1,1,2016-04-16,407,2015,62342,0,0,0,0,0,0,0
0,0,0,20,Sub,Crystal Palace,Everton,0,0,2016-04-13,404,2015,63270,0,0,0,0,0,0,0
0,1,0.02317669987678528,90,ML,Everton,West Ham,2,3,2016-03-05,363,2015,65953,0.10490699857473373,1,2,0,0.02317669987678528,0.6456300020217896,0.5478119850158691
0,1,0.3549630045890808,84,DL,Aston Villa,Everton,1,3,2016-03-01,349,2015,66811,0,0,0,0,0.3549630045890808,0.3549630045890808,0
0,1,0.013282599858939648,90,DL,Everton,West Bromwich Albion,0,1,2016-02-13,334,2015,61349,0.6226310133934021,0,3,0,0.013282599858939648,0.8444079756736755,0.25891000032424927
0,0,0,90,DL,Stoke,Everton,0,3,2016-02-06,323,2015,59218,0,0,0,0,0,0.9552029967308044,0.9552029967308044
0,0,0,90,DL,Everton,Newcastle United,3,0,2016-02-03,319,2015,61377,0.08404629677534103,0,3,0,0,0.48319000005722046,0.41889598965644836
0,0,0,70,DR,Everton,Swansea,1,2,2016-01-24,309,2015,59945,0,0,0,0,0,0.12895900011062622,0.12895900011062622
0,1,0.06409980356693268,72,DR,Chelsea,Everton,3,3,2016-01-16,295,2015,61910,0,0,0,0,0.06409980356693268,0.06409980356693268,0
0,0,0,24,DL,Everton,Sunderland,6,2,2015-11-01,188,2015,65560,0,0,0,0,0,0.022831300273537636,0.022831300273537636
0,0,0,90,DL,Tottenham,Everton,0,0,2015-08-29,118,2015,63810,0.5258690118789673,0,3,0,0,0.5258690118789673,0
0,0,0,11,Sub,Everton,Watford,2,2,2015-08-08,83,2015,57175,0,0,0,0,0,0,0
0,0,0,90,DL,Chelsea,Everton,1,0,2015-02-11,4529,2014,26319,0.5230219960212708,0,2,0,0,0.05159800127148628,0.04167120158672333
0,0,0,90,DL,Everton,Liverpool,0,0,2015-02-07,4521,2014,27262,0,0,0,0,0,0.02153710089623928,0.02153710089623928
0,1,0.014284400269389153,17,Sub,Crystal Palace,Everton,0,1,2015-01-31,4587,2014,22597,0.012995399534702301,0,1,0,0.014284400269389153,0.03277960047125816,0.01849520020186901
0,0,0,44,Sub,Everton,West Bromwich Albion,0,0,2015-01-19,4580,2014,21491,0,0,0,0,0,0,0
0,1,0.012796600349247456,42,Sub,Hull,Everton,2,0,2015-01-01,4558,2014,22348,0,0,0,0,0.012796600349247456,0.012796600349247456,0
0,1,0.03260599821805954,23,Sub,Manchester United,Everton,2,1,2014-10-05,4695,2014,20004,0,0,0,0,0.03260599821805954,0,0
