goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,90,DL,Burnley,Everton,2,1,2018-03-03,7400,2017,220706,0.017246199771761894,0,1,0,0,0.933551013469696,0.933551013469696
0,0,0,90,DL,Watford,Everton,1,0,2018-02-24,7392,2017,219335,0,0,0,0,0,0.11833299696445465,0.11833299696445465
0,0,0,90,DL,Everton,Crystal Palace,3,1,2018-02-10,7380,2017,215081,0.38332000374794006,1,1,0,0,0.38332000374794006,0
0,1,0.03245009854435921,90,DML,Arsenal,Everton,5,1,2018-02-03,7369,2017,214796,0.575780987739563,1,1,0,0.03245009854435921,0.6454619765281677,0.6130120158195496
0,0,0,90,DL,Everton,Leicester,2,1,2018-01-31,7365,2017,215436,0,0,0,0,0,0.43405500054359436,0.43405500054359436
0,0,0,90,DL,Everton,West Bromwich Albion,1,1,2018-01-20,7352,2017,209200,0,0,0,0,0,0.04434119910001755,0.04434119910001755
0,0,0,90,DL,Tottenham,Everton,4,0,2018-01-13,7346,2017,207862,0,0,0,0,0,0,0
0,0,0,90,DL,Everton,Manchester United,0,2,2018-01-01,7333,2017,206494,0,0,0,0,0,0.07509300112724304,0.07509300112724304
0,0,0,90,DL,Bournemouth,Everton,2,1,2017-12-30,7319,2017,206205,0.043571799993515015,0,1,0,0,0.043571799993515015,0
0,0,0,90,ML,West Bromwich Albion,Everton,0,0,2017-12-26,7318,2017,205739,0.01027309987694025,0,1,0,0,0.01027309987694025,0
0,0,0,90,DL,Everton,Chelsea,0,0,2017-12-23,7303,2017,203005,0.0586123988032341,0,1,0,0,0.0586123988032341,0.0586123988032341
0,0,0,90,DL,Everton,Swansea,3,1,2017-12-18,7293,2017,203229,0.05565140023827553,0,1,0,0,0.24670200049877167,0.19105100631713867
0,0,0,90,DL,Newcastle United,Everton,0,1,2017-12-13,7284,2017,202935,0,0,0,0,0,0.06924380362033844,0.06924380362033844
0,0,0,90,DL,Liverpool,Everton,1,1,2017-12-10,7275,2017,198864,0,0,0,0,0,0,0
