goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,1,0.013365199789404869,90,DC,Norwich,Tottenham,0,5,2022-05-22,16755,2021,537943,0,0,0,0,0.013365199789404869,0.0835454985499382,0.0835454985499382
0,2,0.4839400053024292,90,DC,Wolverhampton Wanderers,Norwich,1,1,2022-05-15,16736,2021,536042,0,0,0,0,0.4839400053024292,0.2774380147457123,0.2774380147457123
0,1,0.0294553991407156,90,DC,Leicester,Norwich,3,0,2022-05-11,16582,2021,534843,0.03638320043683052,0,1,0,0.0294553991407156,0.5181649923324585,0.5181649923324585
0,0,0,90,DC,Norwich,West Ham,0,4,2022-05-08,16726,2021,533367,0,0,0,0,0,0,0
0,1,0.05803839862346649,90,DC,Aston Villa,Norwich,2,0,2022-04-30,16725,2021,530570,0.0636001005768776,0,1,0,0.05803839862346649,0.07800190150737762,0.07800190150737762
0,0,0,90,DC,Norwich,Newcastle United,0,3,2022-04-23,16706,2021,528699,0,0,0,0,0,0.3671509921550751,0.3671509921550751
0,0,0,90,DC,Manchester United,Norwich,3,2,2022-04-16,16702,2021,526385,0,0,0,0,0,0.05265820026397705,0.05265820026397705
0,1,0.421997994184494,90,DC,Norwich,Burnley,2,0,2022-04-10,16688,2021,525243,0,0,0,0,0.421997994184494,0.11781399697065353,0.11781399697065353
0,0,0,90,DC,Brighton,Norwich,0,0,2022-04-02,16685,2021,522737,0,0,0,0,0,0,0
0,0,0,90,DC,Norwich,Chelsea,1,3,2022-03-10,16672,2021,518971,0,0,0,0,0,0.018363000825047493,0.018363000825047493
0,0,0,90,DC,Norwich,Brentford,1,3,2022-03-05,16652,2021,517579,0,0,0,0,0,0.012779099866747856,0.012779099866747856
0,2,0.12891100347042084,90,DC,Southampton,Norwich,2,0,2022-02-25,16644,2021,515588,0,0,0,0,0.12891100347042084,0.056092001497745514,0.056092001497745514
0,0,0,90,DC,Liverpool,Norwich,3,1,2022-02-19,16631,2021,514249,0,0,0,0,0,0,0
0,2,0.03542089834809303,90,DC,Norwich,Manchester City,0,4,2022-02-12,16623,2021,512852,0,0,0,0,0.03542089834809303,0.050067901611328125,0.050067901611328125
0,0,0,90,DC,Norwich,Crystal Palace,1,1,2022-02-09,16609,2021,512146,0,0,0,0,0,0,0
0,1,0.062109000980854034,90,DC,Watford,Norwich,0,3,2022-01-21,16605,2021,509446,0,0,0,0,0.062109000980854034,0,0
0,0,0,90,DC,Norwich,Everton,2,1,2022-01-15,16592,2021,508112,0,0,0,0,0,0.12819500267505646,0.12819500267505646
0,0,0,90,DC,West Ham,Norwich,2,0,2022-01-12,16554,2021,507774,0,0,0,0,0,0,0
