goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,78,MC,Arsenal,Newcastle United,3,0,2021-01-18,14615,2020,443054,0,0,0,0,0,0.024144500494003296,0.024144500494003296
0,0,0,90,MC,Newcastle United,Leicester,1,2,2021-01-03,14597,2020,439619,0,0,0,0,0,0,0
0,0,0,90,MC,Newcastle United,Liverpool,0,0,2020-12-30,14591,2020,438731,0.27783000469207764,0,1,0,0,0.36246201395988464,0.08463169634342194
0,0,0,90,MC,Manchester City,Newcastle United,2,0,2020-12-26,14581,2020,438206,0.03587799891829491,0,1,0,0,0.03587799891829491,0
0,0,0,28,Sub,Southampton,Newcastle United,2,0,2020-11-06,14512,2020,426006,0,0,0,0,0,0,0
0,0,0,1,Sub,Newcastle United,Tottenham,1,3,2020-07-15,12000,2019,408698,0,0,0,0,0,0,0
0,1,0.08767250180244446,22,Sub,Manchester City,Newcastle United,5,0,2020-07-08,11979,2019,406596,0,0,0,0,0.08767250180244446,0.08767250180244446,0
0,0,0,90,MC,Everton,Newcastle United,2,2,2020-01-21,11877,2019,386301,0,0,0,0,0,0.04398079961538315,0.04398079961538315
0,0,0,1,Sub,Newcastle United,Chelsea,1,0,2020-01-18,11868,2019,386210,0,0,0,0,0,0,0
0,0,0,90,MC,Wolverhampton Wanderers,Newcastle United,1,1,2020-01-11,11853,2019,385814,0,0,0,0,0,0,0
1,1,0.5488989949226379,90,MC,Manchester United,Newcastle United,4,1,2019-12-26,11829,2019,372609,0.009180990047752857,0,1,1,0.5488989949226379,0.5801209807395935,0.022040700539946556
0,0,0,90,MC,Newcastle United,Wolverhampton Wanderers,1,1,2019-10-27,11738,2019,360148,0.10171099752187729,0,1,0,0,0.18367299437522888,0.08196199685335159
0,0,0,90,MC,Chelsea,Newcastle United,1,0,2019-10-19,11725,2019,357802,0,0,0,0,0,0.07242029905319214,0.07242029905319214
1,2,0.059946801513433456,90,MC,Newcastle United,Manchester United,1,0,2019-10-06,11721,2019,357147,0.07866919785737991,0,1,1,0.059946801513433456,0.13861599564552307,0.030290700495243073
