goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,3,0.11515600234270096,90,FW,Watford,Burnley,1,2,2022-04-30,16718,2021,530520,0.07949479669332504,1,1,0,0.11515600234270096,0.17536400258541107,0.060207899659872055
1,2,0.558525025844574,72,FW,Burnley,Wolverhampton Wanderers,1,0,2022-04-24,16712,2021,529302,0,0,0,1,0.558525025844574,0.6147519946098328,0.05622680112719536
0,0,0,10,Sub,Burnley,Southampton,2,0,2022-04-21,16667,2021,528258,0,0,0,0,0,0,0
0,0,0,2,Sub,West Ham,Burnley,1,1,2022-04-17,16697,2021,526996,0,0,0,0,0,0,0
0,1,0.02119770087301731,32,Sub,Norwich,Burnley,2,0,2022-04-10,16688,2021,525265,0,0,0,0,0.02119770087301731,0.0407647006213665,0.01956699974834919
0,1,0.08285439759492874,7,Sub,Burnley,Everton,3,2,2022-04-06,16558,2021,524139,0.49467501044273376,1,1,0,0.08285439759492874,0.5775290131568909,0
0,1,0.07781050354242325,90,FW,Arsenal,Burnley,0,0,2022-01-23,16596,2021,510339,0.013193399645388126,0,1,0,0.07781050354242325,0.013193399645388126,0
0,0,0,4,Sub,Leeds,Burnley,3,1,2022-01-02,16581,2021,505644,0,0,0,0,0,0,0
0,0,0,14,Sub,Manchester United,Burnley,3,1,2021-12-30,16574,2021,505419,0,0,0,0,0,0,0
0,1,0.05501149967312813,27,Sub,Burnley,West Ham,0,0,2021-12-12,16529,2021,502229,0,0,0,0,0.05501149967312813,0.05501149967312813,0
0,1,0.06805659830570221,59,Sub,Newcastle United,Burnley,1,0,2021-12-04,16520,2021,499966,0.060125499963760376,0,1,0,0.06805659830570221,0.12818199396133423,0
0,0,0,16,Sub,Wolverhampton Wanderers,Burnley,0,0,2021-12-01,16511,2021,498995,0,0,0,0,0,0.05356520041823387,0.05356520041823387
0,1,0.2565680146217346,4,Sub,Burnley,Crystal Palace,3,3,2021-11-20,16487,2021,495714,0,0,0,0,0.2565680146217346,0.2565680146217346,0
1,2,0.550055980682373,18,Sub,Chelsea,Burnley,1,1,2021-11-06,16479,2021,493990,0,0,0,1,0.550055980682373,0.550055980682373,0
0,0,0,20,Sub,Burnley,Brentford,3,1,2021-10-30,16467,2021,492305,0,0,0,0,0,0,0
0,0,0,1,Sub,Southampton,Burnley,2,2,2021-10-23,16464,2021,489934,0,0,0,0,0,0,0
0,1,0.06823109835386276,34,FW,Burnley,Norwich,0,0,2021-10-02,16437,2021,486499,0,0,0,0,0.06823109835386276,0.025449899956583977,0.025449899956583977
0,2,0.06871719658374786,79,FW,Leicester,Burnley,2,2,2021-09-25,16430,2021,484694,0.10483600199222565,1,2,0,0.06871719658374786,0.1493390053510666,0
0,1,0.024178000167012215,31,Sub,Burnley,Arsenal,0,1,2021-09-18,16419,2021,482069,0,0,0,0,0.024178000167012215,0.06560920178890228,0.04143130034208298
0,0,0,13,Sub,Everton,Burnley,3,1,2021-09-13,16415,2021,481597,0,0,0,0,0,0,0
0,0,0,9,Sub,Burnley,Leeds,1,1,2021-08-29,16403,2021,479545,0,0,0,0,0,0,0
0,2,0.024196699261665344,2,Sub,Burnley,Brighton,1,2,2021-08-14,16378,2021,475454,0,0,0,0,0.024196699261665344,0.024196699261665344,0
0,0,0,41,Sub,Sheffield United,Burnley,1,0,2021-05-23,14812,2020,473444,0,0,0,0,0,0,0
0,0,0,13,Sub,Burnley,Liverpool,0,3,2021-05-19,14796,2020,472553,0,0,0,0,0,0,0
0,2,0.420632004737854,67,FW,Burnley,Leeds,0,4,2021-05-15,14786,2020,470676,0.041021399199962616,0,1,0,0.420632004737854,0.4616529941558838,0.041021399199962616
0,2,0.12999099493026733,68,FW,Fulham,Burnley,0,2,2021-05-10,14777,2020,469829,0.4705449938774109,1,1,0,0.12999099493026733,0.12999099493026733,0
0,1,0.15069399774074554,63,FW,Burnley,West Ham,1,2,2021-05-03,14766,2020,468094,0,0,0,0,0.15069399774074554,0.15069399774074554,0
0,2,0.6477500200271606,75,FW,Wolverhampton Wanderers,Burnley,0,4,2021-04-25,14764,2020,465791,0.017472900450229645,0,1,0,0.6477500200271606,0.6652230024337769,0
0,0,0,1,Sub,Manchester United,Burnley,3,1,2021-04-18,14751,2020,463698,0,0,0,0,0,0,0
1,6,0.908174991607666,90,FW,Burnley,Newcastle United,1,2,2021-04-11,14736,2020,461580,0,0,0,1,0.908174991607666,0.908174991607666,0
1,1,0.055157601833343506,82,FW,Southampton,Burnley,3,2,2021-04-04,14733,2020,460052,0.07494450360536575,0,1,1,0.055157601833343506,0.27086400985717773,0.14076200127601624
0,1,0.12003900110721588,81,FW,Everton,Burnley,1,2,2021-03-13,14707,2020,456566,0.11557699739933014,1,2,0,0.12003900110721588,0.26910200715065,0.08280839771032333
0,2,0.1473499983549118,87,FW,Burnley,Arsenal,1,1,2021-03-06,14697,2020,454378,0.3936310112476349,0,2,0,0.1473499983549118,0.4690360128879547,0.3621920049190521
1,2,0.8534259796142578,90,FW,Burnley,Leicester,1,1,2021-03-03,14716,2020,453765,0.015184399671852589,0,1,1,0.8534259796142578,0.8686100244522095,0
0,4,0.4086630046367645,75,FW,Tottenham,Burnley,4,0,2021-02-28,14693,2020,452987,0,0,0,0,0.4086630046367645,0.3621020019054413,0
0,0,0,90,FW,Burnley,West Bromwich Albion,0,0,2021-02-20,14678,2020,450711,0,0,0,0,0,0.09996379911899567,0.09996379911899567
0,3,0.7254599928855896,90,FW,Burnley,Brighton,1,1,2021-02-06,14656,2020,447646,0.6846399903297424,0,3,0,0.7254599928855896,0.7906100153923035,0.21448500454425812
0,1,0.04250530153512955,90,FW,Burnley,Manchester City,0,2,2021-02-03,14646,2020,446987,0,0,0,0,0.04250530153512955,0.04250530153512955,0
0,0,0,58,FW,Chelsea,Burnley,2,0,2021-01-31,14637,2020,446021,0,0,0,0,0,0,0
0,0,0,14,Sub,Burnley,Aston Villa,3,2,2021-01-27,14626,2020,445101,0,0,0,0,0,0.044101398438215256,0.044101398438215256
0,0,0,26,Sub,West Ham,Burnley,1,0,2021-01-16,14623,2020,442296,0,0,0,0,0,0,0
0,3,0.3378320038318634,6,Sub,Burnley,Manchester United,0,1,2021-01-12,14088,2020,441827,0,0,0,0,0.3378320038318634,0.10043299943208694,0
0,0,0,7,Sub,Aston Villa,Burnley,0,0,2020-12-17,14556,2020,435584,0,0,0,0,0,0,0
0,1,0.11115200072526932,19,Sub,Arsenal,Burnley,0,1,2020-12-13,14554,2020,434079,0,0,0,0,0.11115200072526932,0.11115200072526932,0
0,0,0,7,Sub,Manchester City,Burnley,5,0,2020-11-28,14533,2020,429633,0,0,0,0,0,0,0
0,0,0,5,Sub,Brighton,Burnley,0,0,2020-11-06,14506,2020,425860,0,0,0,0,0,0,0
0,0,0,1,Sub,Burnley,Tottenham,0,1,2020-10-26,14488,2020,424054,0,0,0,0,0,0,0
0,0,0,9,Sub,Newcastle United,Burnley,3,1,2020-10-03,14472,2020,419803,0,0,0,0,0,0,0
0,2,0.06947699934244156,90,FW,Burnley,Southampton,0,1,2020-09-26,14109,2020,417682,0.0174832995980978,0,1,0,0.06947699934244156,0.08696030080318451,0
0,2,0.24496999382972717,18,Sub,Leicester,Burnley,4,2,2020-09-20,14103,2020,416736,0.2878420054912567,0,1,0,0.24496999382972717,0.594681978225708,0.06186990067362785
0,0,0,8,Sub,Burnley,Brighton,1,2,2020-07-26,12022,2019,411242,0,0,0,0,0,0,0
