goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,1,Sub,Watford,Burnley,1,2,2022-04-30,16718,2021,530523,0,0,0,0,0,0,0
0,1,0.04461440071463585,90,MC,Burnley,Watford,0,0,2022-02-05,16539,2021,511308,0.017272500321269035,0,1,0,0.04461440071463585,0.061886899173259735,0
0,0,0,30,Sub,Manchester United,Burnley,3,1,2021-12-30,16574,2021,505421,0,0,0,0,0,0,0
0,0,0,7,Sub,Tottenham,Burnley,4,0,2021-02-28,14693,2020,452990,0,0,0,0,0,0,0
0,0,0,18,Sub,Burnley,Manchester City,0,2,2021-02-03,14646,2020,446990,0,0,0,0,0,0,0
0,0,0,9,Sub,Burnley,Sheffield United,1,0,2020-12-29,14587,2020,438414,0,0,0,0,0,0,0
0,1,0.028836499899625778,15,Sub,Leeds,Burnley,1,0,2020-12-27,14578,2020,438237,0,0,0,0,0.028836499899625778,0.08621089905500412,0.05737439915537834
0,0,0,47,MC,Burnley,Chelsea,0,3,2020-10-31,14496,2020,424499,0,0,0,0,0,0,0
0,1,0.033842798322439194,72,MC,Newcastle United,Burnley,3,1,2020-10-03,14472,2020,419798,0,0,0,0,0.033842798322439194,0.07356540113687515,0.03972259908914566
0,1,0.019589899107813835,90,MC,Burnley,Southampton,0,1,2020-09-26,14109,2020,417679,0,0,0,0,0.019589899107813835,0.08147259801626205,0.06188270077109337
0,0,0,90,MC,Burnley,Brighton,1,2,2020-07-26,12022,2019,411250,0.022143900394439697,0,1,0,0,0.07949530333280563,0.05735139921307564
0,1,0.016676999628543854,90,DMC,Brighton,Newcastle United,0,0,2020-07-20,12005,2019,410339,0,0,0,0,0.016676999628543854,0.03007199987769127,0.013395000249147415
0,0,0,90,MC,Southampton,Brighton,1,1,2020-07-16,12002,2019,409475,0,0,0,0,0,0.03734720125794411,0.03734720125794411
0,0,0,29,Sub,Brighton,Manchester City,0,5,2020-07-11,11985,2019,407604,0,0,0,0,0,0,0
0,1,0.03525109961628914,90,DMC,Brighton,Liverpool,1,3,2020-07-08,11976,2019,406783,0.33366501331329346,0,1,0,0.03525109961628914,0.7019000053405762,0.3682349920272827
