goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,36,FWL,Sunderland,Swansea,0,2,2017-05-13,3506,2016,133775,0,0,0,0,0,0,0
0,1,0.04541179910302162,90,FWL,Hull,Sunderland,0,2,2017-05-06,3494,2016,134921,0.05504930019378662,0,1,0,0.04541179910302162,0.3398450016975403,0.28479599952697754
0,1,0.015231399796903133,90,FW,Sunderland,Bournemouth,0,1,2017-04-29,3486,2016,134520,0.03799070045351982,0,1,0,0.015231399796903133,0.164000004529953,0.11077799648046494
0,0,0,90,FWL,Middlesbrough,Sunderland,1,0,2017-04-26,3413,2016,132862,0.11751200258731842,0,2,0,0,0.11751200258731842,0
0,2,0.13109199702739716,90,FWL,Sunderland,West Ham,2,2,2017-04-15,3464,2016,134880,0,0,0,0,0.13109199702739716,0.13109199702739716,0
0,1,0.5235819816589355,90,FW,Sunderland,Manchester United,0,3,2017-04-09,3452,2016,133694,0.1363230049610138,0,1,0,0.5235819816589355,0.7043330073356628,0.1807509958744049
0,1,0.06838910281658173,16,Sub,Leicester,Sunderland,2,0,2017-04-04,3445,2016,132394,0,0,0,0,0.06838910281658173,0.06838910281658173,0
0,1,0.039101000875234604,23,Sub,West Bromwich Albion,Sunderland,2,0,2017-01-21,3355,2016,132040,0,0,0,0,0.039101000875234604,0.039101000875234604,0
0,0,0,50,AML,Burnley,Sunderland,4,1,2016-12-31,3157,2016,130130,0,0,0,0,0,0,0
0,2,0.16130100190639496,90,FWR,Manchester United,Sunderland,3,1,2016-12-26,3147,2016,129581,0,0,0,0,0.16130100190639496,0.16130100190639496,0
0,4,0.1843090057373047,90,AML,Sunderland,Watford,1,0,2016-12-17,3139,2016,128707,0.07085239887237549,0,1,0,0.1843090057373047,0.25516200065612793,0
0,1,0.08206439763307571,90,FW,Swansea,Sunderland,3,0,2016-12-10,3117,2016,130374,0.05836879834532738,0,1,0,0.08206439763307571,0.05836879834532738,0
0,8,0.5691589713096619,90,FWL,Sunderland,Leicester,2,1,2016-12-03,3108,2016,128820,0.1307930052280426,0,2,0,0.5691589713096619,0.5946499705314636,0.02549090050160885
0,1,0.07722020149230957,90,FWL,Liverpool,Sunderland,2,0,2016-11-26,2710,2016,128093,0,0,0,0,0.07722020149230957,0.07722020149230957,0
2,5,0.42872801423072815,90,AML,Sunderland,Hull,3,0,2016-11-19,2700,2016,128681,0,0,0,2,0.42872801423072815,0.6035469770431519,0.17482000589370728
1,2,0.10096900165081024,90,ML,Bournemouth,Sunderland,1,2,2016-11-05,2687,2016,127953,0.019048400223255157,0,1,1,0.10096900165081024,0.22814300656318665,0.10812599956989288
0,0,0,6,Sub,Stoke,Sunderland,2,0,2016-10-15,535,2016,126937,0.08938930183649063,0,1,0,0,0.08938930183649063,0
0,0,0,1,Sub,Sunderland,Crystal Palace,2,3,2016-09-24,514,2016,126728,0,0,0,0,0,0,0
0,0,0,21,Sub,West Bromwich Albion,Watford,0,1,2016-04-16,409,2015,63009,0,0,0,0,0,0,0
0,1,0.0325779989361763,7,Sub,Sunderland,West Bromwich Albion,0,0,2016-04-02,389,2015,66384,0,0,0,0,0.0325779989361763,0,0
0,0,0,1,Sub,Leicester,West Bromwich Albion,2,2,2016-03-01,351,2015,67021,0,0,0,0,0,0,0
0,0,0,15,Sub,Everton,West Bromwich Albion,0,1,2016-02-13,334,2015,61371,0,0,0,0,0,0,0
0,0,0,75,FW,Newcastle United,West Bromwich Albion,1,0,2016-02-06,322,2015,58675,0.10102199763059616,0,1,0,0,0.025689300149679184,0.025689300149679184
0,3,0.10051000118255615,15,Sub,West Bromwich Albion,Swansea,1,1,2016-02-03,318,2015,61137,0.08187749981880188,0,2,0,0.10051000118255615,0.1322229951620102,0
0,0,0,26,Sub,West Bromwich Albion,Aston Villa,0,0,2016-01-23,305,2015,58417,0,0,0,0,0,0,0
0,3,0.2217860072851181,90,FW,Southampton,West Bromwich Albion,3,0,2016-01-16,294,2015,58320,0,0,0,0,0.2217860072851181,0.27640199661254883,0.19535699486732483
0,5,0.8001980185508728,90,FW,West Bromwich Albion,Newcastle United,1,0,2015-12-28,261,2015,60202,0.037833500653505325,0,1,0,0.8001980185508728,0.796068012714386,0.08935040235519409
0,1,0.016134200617671013,15,Sub,West Bromwich Albion,Manchester City,0,3,2015-08-10,90,2015,57341,0.08945819735527039,0,1,0,0.016134200617671013,0.1323940008878708,0.026801999658346176
0,2,0.1019740030169487,37,Sub,Arsenal,West Bromwich Albion,4,1,2015-05-24,4433,2014,24903,0.010609500110149384,0,1,0,0.1019740030169487,0.1587499976158142,0.04616659879684448
1,1,0.1148729994893074,80,FW,Newcastle United,West Bromwich Albion,1,1,2015-05-09,4413,2014,24736,0.14466600120067596,0,1,1,0.1148729994893074,0.049620699137449265,0.049620699137449265
0,1,0.09291529655456543,65,FW,West Bromwich Albion,Liverpool,0,0,2015-04-25,4471,2014,23236,0,0,0,0,0.09291529655456543,0,0
0,1,0.045273199677467346,90,FW,Crystal Palace,West Bromwich Albion,0,2,2015-04-18,4462,2014,23194,0.03991980105638504,0,1,0,0.045273199677467346,0.03991980105638504,0
0,0,0,28,Sub,West Bromwich Albion,Leicester,2,3,2015-04-11,4456,2014,24616,0,0,0,0,0,0,0
1,2,0.16634699702262878,40,Sub,West Bromwich Albion,Queens Park Rangers,1,4,2015-04-04,4445,2014,25711,0.1413169950246811,0,3,1,0.16634699702262878,0.9377340078353882,0.6300699710845947
0,0,0,2,Sub,Manchester City,West Bromwich Albion,3,0,2015-03-21,4503,2014,24821,0,0,0,0,0,0,0
0,0,0,17,FW,Burnley,West Bromwich Albion,2,2,2015-02-08,4522,2014,27171,0,0,0,0,0,0.03541570156812668,0.03541570156812668
