goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,90,DC,Salernitana,Udinese,3,2,2023-05-27,18949,2022,599883,0,0,0,0,0,0.7943951487541199,0.7943951487541199
0,0,0,90,DC,Udinese,Lazio,0,1,2023-05-21,18941,2022,599187,0,0,0,0,0,0.17206816375255585,0.17206816375255585
1,1,0.03194217383861542,90,DC,Udinese,Sampdoria,2,0,2023-05-08,18921,2022,595752,0.058787278831005096,0,1,1,0.03194217383861542,0.7472863793373108,0.7472863793373108
0,0,0,13,Sub,Lecce,Udinese,1,0,2023-04-28,18896,2022,591982,0,0,0,0,0,0,0
0,0,0,2,Sub,Udinese,Cremonese,3,0,2023-04-23,18887,2022,590867,0,0,0,0,0,0,0
0,0,0,1,Sub,Roma,Udinese,3,0,2023-04-16,18878,2022,589493,0,0,0,0,0,0,0
0,0,0,13,Sub,Bologna,Udinese,3,0,2023-04-02,18852,2022,585134,0,0,0,0,0,0.07031659781932831,0.07031659781932831
0,0,0,10,Sub,Atalanta,Udinese,0,0,2023-03-04,18822,2022,579753,0,0,0,0,0,0,0
0,0,0,90,DC,Udinese,Spezia,2,2,2023-02-26,18821,2022,578629,0,0,0,0,0,0.6414589881896973,0.6414589881896973
0,0,0,73,Sub,Inter,Udinese,3,1,2023-02-18,18804,2022,576721,0,0,0,0,0,0.10357899963855743,0.10357899963855743
0,0,0,42,DC,Udinese,Fiorentina,1,0,2022-08-31,18617,2022,546004,0,0,0,0,0,0,0
0,0,0,90,DC,Monza,Udinese,1,2,2022-08-26,18602,2022,543951,0.07224349677562714,0,1,0,0,1.2182400226593018,1.1460000276565552
0,0,0,90,DC,Udinese,Salernitana,0,0,2022-08-20,18593,2022,542611,0,0,0,0,0,0.4381980001926422,0.4381980001926422
1,1,0.038324400782585144,87,DML,AC Milan,Udinese,4,2,2022-08-13,18582,2022,540846,0,0,0,1,0.038324400782585144,0.038324400782585144,0
0,0,0,12,Sub,Chelsea,Watford,2,1,2022-05-22,16750,2021,537795,0.18118999898433685,1,1,0,0,0.18118999898433685,0.18118999898433685
0,1,0.12344399839639664,90,DL,Watford,Leicester,1,5,2022-05-15,16738,2021,536057,0,0,0,0,0.12344399839639664,0.03531479835510254,0.03531479835510254
0,0,0,90,DL,Watford,Everton,0,0,2022-05-11,16674,2021,534806,0,0,0,0,0,0,0
0,0,0,13,Sub,Crystal Palace,Watford,1,0,2022-05-07,16730,2021,532552,0,0,0,0,0,0,0
0,0,0,90,DL,Watford,Tottenham,0,1,2022-01-01,16585,2021,505483,0,0,0,0,0,0,0
0,2,0.07313189655542374,90,DL,Watford,West Ham,1,4,2021-12-28,16569,2021,505289,0,0,0,0,0.07313189655542374,0.07313189655542374,0
0,0,0,11,DL,Watford,Chelsea,1,2,2021-12-01,16509,2021,499296,0,0,0,0,0,0,0
0,1,0.02865619957447052,90,DL,Leicester,Watford,4,2,2021-11-28,16502,2021,498059,0.17544199526309967,0,2,0,0.02865619957447052,0.17544199526309967,0
0,0,0,90,DL,Watford,Manchester United,4,1,2021-11-20,16494,2021,495650,0.33000999689102173,0,1,0,0,0.4750880002975464,0.14507800340652466
