goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,90,DML,Sheffield United,Burnley,1,0,2021-05-23,14812,2020,473425,0.02006020024418831,1,1,0,0,0.16719399392604828,0.14713400602340698
0,0,0,90,DML,Newcastle United,Sheffield United,1,0,2021-05-19,14801,2020,472451,0.3687629997730255,0,1,0,0,0.49265098571777344,0.49265098571777344
0,0,0,90,DML,Everton,Sheffield United,0,1,2021-05-16,14787,2020,471892,0.14294399321079254,0,1,0,0,0.8141980171203613,0.6712549924850464
0,0,0,90,DML,Sheffield United,Crystal Palace,0,2,2021-05-08,14782,2020,468693,0.025484900921583176,0,1,0,0,0.4390380084514618,0.41355401277542114
0,1,0.07784219831228256,90,ML,Tottenham,Sheffield United,4,0,2021-05-02,14773,2020,467838,0.12902499735355377,0,1,0,0.07784219831228256,0.16694000363349915,0.0379147008061409
0,0,0,90,ML,Sheffield United,Brighton,1,0,2021-04-24,14762,2020,465659,0,0,0,0,0,0.1561650037765503,0.1561650037765503
0,2,0.11628500372171402,90,DML,Wolverhampton Wanderers,Sheffield United,1,0,2021-04-17,14754,2020,463119,0,0,0,0,0.11628500372171402,0.1635199934244156,0.04723519831895828
0,0,0,90,DC,Sheffield United,Arsenal,0,3,2021-04-11,14741,2020,462204,0.11663299798965454,0,2,0,0,0.11663299798965454,0.08218450099229813
0,0,0,90,DC,Leeds,Sheffield United,2,1,2021-04-03,14729,2020,459659,0,0,0,0,0,0.17462599277496338,0.17462599277496338
0,0,0,90,DML,Leicester,Sheffield United,5,0,2021-03-14,14710,2020,456879,0.09347770363092422,0,1,0,0,0.09347770363092422,0.09347770363092422
0,2,0.08657520264387131,90,DML,Sheffield United,Southampton,0,2,2021-03-06,14701,2020,454638,0.07678449898958206,0,1,0,0.08657520264387131,0.16335999965667725,0.021588899195194244
0,0,0,90,DML,Sheffield United,Aston Villa,1,0,2021-03-03,14721,2020,453787,0.0585658997297287,0,1,0,0,0.10204699635505676,0.10204699635505676
0,1,0.02401999942958355,90,DML,Sheffield United,Liverpool,0,2,2021-02-28,14694,2020,453329,0.031446099281311035,0,1,0,0.02401999942958355,0.055466100573539734,0.031446099281311035
0,1,0.3746170103549957,90,DML,Fulham,Sheffield United,1,0,2021-02-20,14679,2020,450986,0,0,0,0,0.3746170103549957,0.3746170103549957,0
0,0,0,90,DML,West Ham,Sheffield United,3,0,2021-02-15,14674,2020,450039,0.027497200295329094,0,1,0,0,0.7799530029296875,0.75245600938797
0,1,0.09383510053157806,90,DML,Sheffield United,Tottenham,1,3,2021-01-17,14622,2020,442747,0.038197100162506104,0,1,0,0.09383510053157806,0.7143909931182861,0.6205559968948364
0,0,0,90,DC,Crystal Palace,Sheffield United,2,0,2021-01-02,14604,2020,439121,0,0,0,0,0,0.057119399309158325,0.057119399309158325
0,0,0,90,DML,Burnley,Sheffield United,1,0,2020-12-29,14587,2020,438421,0.2117539942264557,0,1,0,0,0.22876299917697906,0.22876299917697906
