goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
1,1,0.5564060211181641,75,FW,Manchester City,Brighton,3,1,2018-05-09,7424,2017,238728,0.014610500074923038,0,1,1,0.5564060211181641,0.5913040041923523,0.034898098558187485
0,0,0,1,Sub,Brighton,Manchester United,1,0,2018-05-04,7484,2017,237022,0,0,0,0,0,0,0
0,0,0,69,FW,Burnley,Brighton,0,0,2018-04-28,7469,2017,235734,0.03319400176405907,0,1,0,0,0.08961539715528488,0.08961539715528488
0,0,0,12,Sub,Brighton,Tottenham,1,1,2018-04-17,7462,2017,233245,0.03554550185799599,0,1,0,0,0.03554550185799599,0
0,1,0.036934200674295425,16,Sub,Crystal Palace,Brighton,3,2,2018-04-14,7450,2017,232062,0,0,0,0,0.036934200674295425,0.036934200674295425,0
0,0,0,22,Sub,Brighton,Huddersfield,1,1,2018-04-07,7441,2017,230303,0.033275898545980453,0,2,0,0,0.033275898545980453,0
0,0,0,12,Sub,Everton,Brighton,2,0,2018-03-10,7412,2017,222370,0.06785570085048676,0,1,0,0,0.06785570085048676,0
0,0,0,17,Sub,Stoke,Brighton,1,1,2018-02-10,7385,2017,215239,0.024721600115299225,0,1,0,0,0.04232199862599373,0.04232199862599373
0,0,0,15,Sub,Brighton,West Ham,3,1,2018-02-03,7371,2017,214844,0,0,0,0,0,0.19910499453544617,0.19910499453544617
0,0,0,12,Sub,Southampton,Brighton,1,1,2018-01-31,7363,2017,215513,0,0,0,0,0,0,0
0,1,0.08932860195636749,3,Sub,Watford,Leicester,2,1,2017-12-26,7317,2017,205715,0,0,0,0,0.08932860195636749,0,0
0,0,0,4,Sub,Leicester,Crystal Palace,0,3,2017-12-16,7294,2017,202597,0,0,0,0,0,0,0
0,0,0,5,Sub,Southampton,Leicester,1,4,2017-12-13,7285,2017,202998,0,0,0,0,0,0,0
0,0,0,1,Sub,Newcastle United,Leicester,2,3,2017-12-09,7277,2017,198927,0,0,0,0,0,0,0
0,0,0,21,Sub,West Bromwich Albion,Leicester,0,1,2017-04-29,3489,2016,134646,0,0,0,0,0,0,0
0,0,0,71,FW,Arsenal,Leicester,1,0,2017-04-26,3410,2016,133761,0,0,0,0,0,0,0
0,2,0.14713899791240692,90,FW,Crystal Palace,Leicester,2,2,2017-04-15,3468,2016,134149,0,0,0,0,0.14713899791240692,0.14713899791240692,0
0,2,0.21783100068569183,9,Sub,Everton,Leicester,4,2,2017-04-09,3458,2016,133270,0,0,0,0,0.21783100068569183,0,0
0,2,0.18900500237941742,90,FW,Middlesbrough,Leicester,0,0,2017-01-02,3330,2016,129555,0.02228749915957451,0,1,0,0.18900500237941742,0.1778690069913864,0.15558099746704102
0,0,0,5,Sub,Leicester,West Ham,1,0,2016-12-31,3156,2016,130446,0,0,0,0,0,0,0
0,1,0.20558899641036987,23,Sub,Leicester,Everton,0,2,2016-12-26,3148,2016,129375,0,0,0,0,0.20558899641036987,0.21960599720478058,0.014016100205481052
1,1,0.4259989857673645,15,Sub,Stoke,Leicester,2,2,2016-12-17,3138,2016,128642,0,0,0,1,0.4259989857673645,0.4259989857673645,0
0,1,0.6261439919471741,7,Sub,Bournemouth,Leicester,1,0,2016-12-13,3125,2016,130598,0.08075190335512161,0,1,0,0.6261439919471741,0.08075190335512161,0.08075190335512161
0,0,0,2,Sub,Leicester,West Bromwich Albion,1,2,2016-11-06,2696,2016,128547,0,0,0,0,0,0,0
0,1,0.046848900616168976,10,Sub,Tottenham,Leicester,1,1,2016-10-29,2678,2016,127844,0,0,0,0,0.046848900616168976,0,0
0,1,0.04188629984855652,10,Sub,Leicester,Southampton,0,0,2016-10-02,528,2016,127166,0,0,0,0,0.04188629984855652,0.04188629984855652,0
0,0,0,23,Sub,Liverpool,Leicester,4,1,2016-09-10,498,2016,126076,0,0,0,0,0,0.03425069898366928,0.03425069898366928
0,0,0,9,Sub,Leicester,Swansea,2,1,2016-08-27,483,2016,125811,0,0,0,0,0,0.316771000623703,0.316771000623703
