goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,6,Sub,Leeds,West Bromwich Albion,3,1,2021-05-23,14808,2020,473333,0,0,0,0,0,0,0
0,0,0,2,Sub,West Bromwich Albion,West Ham,1,3,2021-05-19,14804,2020,472581,0,0,0,0,0,0,0
0,0,0,3,Sub,West Bromwich Albion,Liverpool,1,2,2021-05-16,14789,2020,471482,0,0,0,0,0,0,0
0,0,0,15,Sub,Leicester,West Bromwich Albion,3,0,2021-04-22,14750,2020,464878,0,0,0,0,0,0,0
0,0,0,6,Sub,West Bromwich Albion,Newcastle United,0,0,2021-03-07,14703,2020,454998,0,0,0,0,0,0,0
0,0,0,70,ML,Tottenham,West Bromwich Albion,2,0,2021-02-07,14663,2020,448066,0,0,0,0,0,0.13693900406360626,0.13693900406360626
0,0,0,20,Sub,Sheffield United,West Bromwich Albion,2,1,2021-02-02,14649,2020,446736,0,0,0,0,0,0,0
0,1,0.031892698258161545,67,Sub,West Bromwich Albion,Fulham,2,2,2021-01-30,14640,2020,445661,0,0,0,0,0.031892698258161545,0.031892698258161545,0
0,0,0,67,ML,West Bromwich Albion,Manchester City,0,5,2021-01-26,14629,2020,445042,0,0,0,0,0,0.08855319768190384,0.08855319768190384
0,0,0,63,FW,West Bromwich Albion,Leeds,0,5,2020-12-29,14590,2020,438467,0,0,0,0,0,0,0
0,2,0.4808099865913391,79,FW,Liverpool,West Bromwich Albion,1,1,2020-12-27,14580,2020,438290,0,0,0,0,0.4808099865913391,0.5289360284805298,0.04812610149383545
0,0,0,85,FW,West Bromwich Albion,Aston Villa,0,3,2020-12-20,14574,2020,436973,0,0,0,0,0,0,0
0,1,0.08157970011234283,71,FW,Manchester City,West Bromwich Albion,1,1,2020-12-15,14564,2020,434462,0,0,0,0,0.08157970011234283,0.08157970011234283,0
0,1,0.032055698335170746,47,FW,Newcastle United,West Bromwich Albion,2,1,2020-12-12,14550,2020,433045,0,0,0,0,0.032055698335170746,0,0
0,2,0.1282300055027008,64,FW,West Bromwich Albion,Crystal Palace,1,5,2020-12-06,14543,2020,431729,0,0,0,0,0.1282300055027008,0.011388099752366543,0
0,2,0.237296000123024,77,FW,West Bromwich Albion,Sheffield United,1,0,2020-11-28,14527,2020,429947,0,0,0,0,0.237296000123024,0.24926400184631348,0.13263900578022003
0,1,0.06338120251893997,63,FW,Manchester United,West Bromwich Albion,1,0,2020-11-21,14520,2020,428289,0,0,0,0,0.06338120251893997,0.06338120251893997,0
0,2,0.4262869954109192,85,FW,West Bromwich Albion,Tottenham,0,1,2020-11-08,14513,2020,426730,0,0,0,0,0.4262869954109192,0.3330639898777008,0
0,2,0.10015299916267395,90,FW,Fulham,West Bromwich Albion,2,0,2020-11-02,14497,2020,425652,0,0,0,0,0.10015299916267395,0.15345199406147003,0.05329990014433861
1,1,0.06684070080518723,85,FW,Brighton,West Bromwich Albion,1,1,2020-10-26,14487,2020,423982,0.019001100212335587,0,1,1,0.06684070080518723,0.08584179729223251,0
0,1,0.04571409896016121,75,FW,West Bromwich Albion,Burnley,0,0,2020-10-19,14484,2020,422354,0.13018499314785004,0,1,0,0.04571409896016121,0.04571409896016121,0.04571409896016121
0,2,0.03143350034952164,90,FW,Southampton,Huddersfield,1,1,2019-05-12,9569,2018,332420,0,0,0,0,0.03143350034952164,0.045185498893260956,0.01375189982354641
0,3,0.27328699827194214,90,FW,Huddersfield,Manchester United,1,1,2019-05-05,9561,2018,330794,0,0,0,0,0.27328699827194214,0.27328699827194214,0
0,0,0,90,ML,Liverpool,Huddersfield,5,0,2019-04-26,9551,2018,328042,0.036125101149082184,0,2,0,0,0.09531349688768387,0.059188298881053925
1,1,0.5526080131530762,24,Sub,Huddersfield,Watford,1,2,2019-04-20,9541,2018,326044,0,0,0,1,0.5526080131530762,0.5526080131530762,0
0,2,0.19376300275325775,90,FW,Tottenham,Huddersfield,4,0,2019-04-13,9528,2018,324033,0,0,0,0,0.19376300275325775,0.19376300275325775,0
0,1,0.5610700249671936,90,FW,Huddersfield,Leicester,1,4,2019-04-06,9523,2018,322580,0.06490539759397507,0,1,0,0.5610700249671936,0.6259750127792358,0
0,4,0.4012410044670105,90,FW,Crystal Palace,Huddersfield,2,0,2019-03-30,9513,2018,317937,0,0,0,0,0.4012410044670105,0.4999229907989502,0.16868899762630463
2,2,0.12009800225496292,71,FW,West Ham,Huddersfield,4,3,2019-03-16,9498,2018,316390,0.022514399141073227,0,1,2,0.12009800225496292,0.058576799929142,0
0,0,0,27,Sub,Huddersfield,Bournemouth,0,2,2019-03-09,9492,2018,314495,0.0577332004904747,0,1,0,0,0.0577332004904747,0
0,1,0.05381080135703087,90,FW,Brighton,Huddersfield,1,0,2019-03-02,9485,2018,305343,0,0,0,0,0.05381080135703087,0.05381080135703087,0
0,3,0.17728300392627716,90,FW,Huddersfield,Wolverhampton Wanderers,1,0,2019-02-26,9468,2018,304970,0.0690321996808052,0,2,0,0.17728300392627716,0.2860879898071289,0.03977299854159355
1,2,0.9117640256881714,6,Sub,Huddersfield,Arsenal,1,2,2019-02-09,9456,2018,304588,0.017032800242304802,0,1,1,0.9117640256881714,0.9287970066070557,0
0,0,0,20,Sub,Chelsea,Huddersfield,5,0,2019-02-02,9443,2018,304240,0,0,0,0,0,0,0
