goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,5,Sub,Southampton,Aston Villa,2,0,2020-02-22,11908,2019,387261,0,0,0,0,0,0,0
0,0,0,4,Sub,Aston Villa,Tottenham,2,3,2020-02-16,11894,2019,387026,0,0,0,0,0,0,0
0,1,0.019673600792884827,24,Sub,Valencia,Alaves,3,1,2019-05-12,10320,2018,332674,0,0,0,0,0.019673600792884827,0.019673600792884827,0
0,0,0,64,FW,Alaves,Real Sociedad,0,1,2019-05-04,10307,2018,330407,0,0,0,0,0,0,0
1,3,0.3973970115184784,77,FW,Athletic Club,Alaves,1,1,2019-04-27,10301,2018,328071,0.3527590036392212,0,1,1,0.3973970115184784,0.4369420111179352,0
0,1,0.06186839938163757,90,FW,Alaves,Barcelona,0,2,2019-04-23,10287,2018,327370,0.025141600519418716,0,1,0,0.06186839938163757,0.08700989931821823,0
0,0,0,70,FW,Espanyol,Alaves,2,1,2019-04-13,10276,2018,323977,0,0,0,0,0,0,0
0,0,0,75,FW,Alaves,Leganes,1,1,2019-04-07,10257,2018,322996,0,0,0,0,0,0,0
0,1,0.10561700165271759,90,FW,Sevilla,Alaves,2,0,2019-04-04,10251,2018,322179,0,0,0,0,0.10561700165271759,0.10561700165271759,0
0,2,0.4556809961795807,74,FW,SD Huesca,Alaves,1,3,2019-03-16,10233,2018,316197,0.03764310106635094,0,1,0,0.4556809961795807,0.49332401156425476,0
0,5,1.179569959640503,77,FW,Alaves,Eibar,1,1,2019-03-09,10217,2018,314274,0.032437700778245926,0,2,0,1.179569959640503,1.2367199659347534,0.07583539932966232
0,3,0.25608599185943604,77,FW,Villarreal,Alaves,1,2,2019-03-02,10211,2018,311489,0.021971499547362328,0,1,0,0.25608599185943604,0.2780570089817047,0
0,0,0,7,Sub,Alaves,Celta Vigo,0,0,2019-02-23,10197,2018,311197,0,0,0,0,0,0,0
0,0,0,1,Sub,Alaves,Levante,2,0,2019-02-11,10185,2018,310777,0,0,0,0,0,0,0
0,0,0,75,FW,Alaves,Rayo Vallecano,0,1,2019-01-28,10157,2018,310162,0.2528199851512909,0,1,0,0,0.2528199851512909,0
0,3,0.15670500695705414,90,FW,Getafe,Alaves,4,0,2019-01-18,10151,2018,309647,0,0,0,0,0.15670500695705414,0.18055200576782227,0.05195070058107376
1,4,0.647454023361206,89,FW,Girona,Alaves,1,1,2019-01-12,10140,2018,309452,0,0,0,1,0.647454023361206,0.6819450259208679,0.09403619915246964
1,2,1.177299976348877,76,FW,Alaves,Valencia,2,1,2019-01-05,10127,2018,309160,0,0,0,1,1.177299976348877,0.019497500732541084,0.019497500732541084
0,1,0.08239380270242691,67,FW,Real Sociedad,Alaves,0,1,2018-12-21,10123,2018,287768,0.5550150275230408,1,1,0,0.08239380270242691,0.637408971786499,0
0,0,0,17,Sub,Alaves,Athletic Club,0,0,2018-12-17,10107,2018,287700,0,0,0,0,0,0,0
0,3,1.0328799486160278,42,Sub,Atletico Madrid,Alaves,3,0,2018-12-08,10101,2018,287212,0,0,0,0,1.0328799486160278,0.3226050138473511,0
0,0,0,26,Sub,Leganes,Alaves,1,0,2018-11-23,10080,2018,286628,0,0,0,0,0,0,0
0,1,0.13426199555397034,64,FW,Alaves,SD Huesca,2,1,2018-11-11,10067,2018,286474,0,0,0,0,0.13426199555397034,0.13426199555397034,0
0,1,0.31687501072883606,28,FW,Eibar,Alaves,2,1,2018-11-04,10063,2018,286182,0,0,0,0,0.31687501072883606,0.31687501072883606,0
1,1,0.49486100673675537,1,Sub,Alaves,Villarreal,2,1,2018-10-28,10055,2018,286002,0,0,0,1,0.49486100673675537,0.49486100673675537,0
