goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,90,GK,Monaco,Lorient,3,1,2023-04-16,19949,2022,589267,0,0,0,0,0,0,0
0,0,0,90,GK,Lorient,Marseille,0,0,2023-04-09,19940,2022,587789,0,0,0,0,0,0.30946800112724304,0.30946800112724304
0,0,0,90,GK,Lille,Lorient,3,1,2023-04-02,19933,2022,585213,0,0,0,0,0,0,0
0,0,0,90,GK,Nice,Lorient,1,1,2023-03-19,19920,2022,583707,0,0,0,0,0,0.06562279909849167,0.06562279909849167
0,0,0,90,GK,Lorient,Troyes,2,0,2023-03-12,19913,2022,581838,0,0,0,0,0,0.06290789693593979,0.06290789693593979
0,0,0,90,GK,Lyon,Lorient,0,0,2023-03-05,19900,2022,580348,0,0,0,0,0,0.5627740025520325,0.5627740025520325
0,0,0,90,GK,Lorient,Auxerre,0,1,2023-02-26,19892,2022,578257,0,0,0,0,0,0,0
0,0,0,90,GK,Lorient,Ajaccio,3,0,2023-02-19,19879,2022,576903,0,0,0,0,0,0,0
0,0,0,90,GK,Nantes,Lorient,1,0,2023-02-12,19871,2022,575564,0,0,0,0,0,0.2527869939804077,0.2527869939804077
0,0,0,90,GK,Lorient,Angers,0,0,2023-02-05,19861,2022,573766,0,0,0,0,0,0.1020670011639595,0.1020670011639595
0,0,0,90,GK,Reims,Lorient,4,2,2023-02-01,19856,2022,572551,0,0,0,0,0,0.012053299695253372,0.012053299695253372
0,0,0,90,GK,Lorient,Rennes,2,1,2023-01-27,19841,2022,571396,0,0,0,0,0,0,0
0,0,0,90,GK,Marseille,Lorient,3,1,2023-01-14,19833,2022,569063,0,0,0,0,0,0,0
0,0,0,90,GK,Lorient,Monaco,2,2,2023-01-11,19821,2022,568467,0,0,0,0,0,0.027072299271821976,0.027072299271821976
0,0,0,90,GK,Angers,Lorient,1,2,2023-01-01,19809,2022,566668,0,0,0,0,0,0,0
0,0,0,90,GK,Lorient,Montpellier,0,2,2022-12-29,19801,2022,565921,0,0,0,0,0,0.10673300176858902,0.10673300176858902
0,0,0,90,GK,Strasbourg,Lorient,1,1,2022-11-13,19795,2022,565257,0,0,0,0,0,0,0
0,0,0,78,Sub,Lorient,Paris Saint Germain,1,2,2022-11-06,19781,2022,562386,0,0,0,0,0,0,0
0,0,0,90,GK,Lorient,Monaco,2,5,2021-01-06,15927,2020,440382,0,0,0,0,0,0,0
0,0,0,90,GK,Monaco,Saint-Etienne,2,2,2020-12-23,15922,2020,437834,0,0,0,0,0,0.6804479956626892,0.6804479956626892
0,0,0,90,GK,Dijon,Monaco,0,1,2020-12-20,15907,2020,436615,0,0,0,0,0,0.18366800248622894,0.18366800248622894
0,0,0,90,GK,Monaco,Lens,0,3,2020-12-16,15901,2020,435244,0,0,0,0,0,0.0683228000998497,0.0683228000998497
