goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,90,MC,Middlesbrough,Southampton,1,2,2017-05-13,3504,2016,135332,0,0,0,0,0,0.3395639955997467,0.3395639955997467
1,1,0.044411301612854004,86,DMC,West Bromwich Albion,Southampton,0,1,2017-04-08,3454,2016,133923,0,0,0,1,0.044411301612854004,0.17760899662971497,0.13319799304008484
0,0,0,1,Sub,Watford,Southampton,3,4,2017-03-04,3407,2016,133463,0,0,0,0,0,0,0
0,0,0,77,MC,Swansea,Southampton,2,1,2017-01-31,3365,2016,132276,0,0,0,0,0,0.610945999622345,0.610945999622345
0,0,0,15,Sub,Southampton,Leicester,3,0,2017-01-22,3357,2016,131887,0,0,0,0,0,0.12647099792957306,0.12647099792957306
0,1,0.028200900182127953,81,MC,Everton,Southampton,3,0,2017-01-02,3331,2016,129354,0,0,0,0,0.028200900182127953,0.32174399495124817,0.32174399495124817
0,0,0,90,MC,Bournemouth,Southampton,1,3,2016-12-18,3141,2016,131588,0.06259620189666748,1,1,0,0,0.2857460081577301,0.2857460081577301
0,3,0.15316499769687653,86,MC,Southampton,Middlesbrough,1,0,2016-12-11,3123,2016,130250,0.04641139879822731,0,1,0,0.15316499769687653,0.31048300862312317,0.15731699764728546
0,0,0,10,Sub,Southampton,Everton,1,0,2016-11-27,2715,2016,128191,0.08864480257034302,0,1,0,0,0.3223620057106018,0.3223620057106018
0,2,0.1659640073776245,81,MC,Hull,Southampton,2,1,2016-11-06,2694,2016,128473,0,0,0,0,0.1659640073776245,0.248431995511055,0.248431995511055
0,0,0,62,MC,Southampton,Chelsea,0,2,2016-10-30,2685,2016,127742,0,0,0,0,0,0,0
0,2,0.07254140079021454,69,MC,Manchester City,Southampton,1,1,2016-10-23,549,2016,127368,0,0,0,0,0.07254140079021454,0.07254140079021454,0
0,1,0.023367300629615784,90,MC,Southampton,Burnley,3,1,2016-10-16,539,2016,126890,0.04994669929146767,0,1,0,0.023367300629615784,0.23922599852085114,0.21585899591445923
0,1,0.0184129998087883,55,MC,Southampton,Swansea,1,0,2016-09-18,509,2016,126416,0,0,0,0,0.0184129998087883,0.7964670062065125,0.7780539989471436
0,0,0,66,MC,Arsenal,Southampton,2,1,2016-09-10,494,2016,125986,0.07510159909725189,0,1,0,0,0.07510159909725189,0
0,1,0.0185116995126009,79,Sub,Manchester United,Southampton,2,0,2016-08-19,471,2016,125493,0,0,0,0,0.0185116995126009,0.196833997964859,0.17832200229167938
0,0,0,62,DMC,Tottenham,Southampton,1,2,2016-05-08,444,2015,62881,0.08875560015439987,0,2,0,0,0.08875560015439987,0
0,1,0.09495820105075836,61,DMC,Southampton,Manchester City,4,2,2016-05-01,435,2015,63305,0.11421599984169006,0,1,0,0.09495820105075836,0.7087739706039429,0.49959900975227356
0,0,0,43,Sub,Aston Villa,Southampton,2,4,2016-04-23,421,2015,63104,0.03948939964175224,0,1,0,0,0.7477110028266907,0.708221971988678
0,1,0.08249910175800323,90,MC,Everton,Southampton,1,1,2016-04-16,407,2015,62359,0.11434999853372574,0,1,0,0.08249910175800323,0.1968490034341812,0
0,0,0,79,DMC,Southampton,Newcastle United,3,1,2016-04-09,396,2015,67027,0.053109798580408096,0,2,0,0,0.11010400205850601,0.11010400205850601
0,2,0.03835809975862503,74,MC,Leicester,Southampton,1,0,2016-04-03,392,2015,65828,0.14262400567531586,0,3,0,0.03835809975862503,0.13669000566005707,0
0,1,0.01627190038561821,48,MC,Southampton,Liverpool,3,2,2016-03-20,380,2015,66641,0,0,0,0,0.01627190038561821,0.07181669771671295,0.05554480105638504
0,1,0.09006880223751068,72,MC,Stoke,Southampton,1,2,2016-03-12,370,2015,65772,0,0,0,0,0.09006880223751068,0.38971400260925293,0.29964500665664673
0,0,0,67,DMC,Southampton,Sunderland,1,1,2016-03-05,360,2015,66283,0,0,0,0,0,0.141975998878479,0.141975998878479
0,1,0.021255100145936012,90,DMC,Southampton,Chelsea,1,2,2016-02-27,344,2015,66007,0,0,0,0,0.021255100145936012,0,0
